chr pos fst_wht_cmn_count fst_wht_cmn_pval fst_wht_cbr_count fst_wht_cbr_pval fst_cbr_cmn_count fst_cbr_cmn_pval
3 11325001 0 1 0 1 0 1
3 11400001 0 1 0 1 0 1
3 11475001 0 1 0 1 0 1
3 11550001 0 1 0 1 0 1
3 11625001 0 1 0 1 0 1
3 11700001 0 1 0 1 0 1
3 11775001 0 1 0 1 0 1
3 11850001 0 1 0 1 0 1
3 11925001 0 1 0 1 1 0.0435956404359564
3 12000001 0 1 0 1 0 1
3 12075001 0 1 0 1 0 1
3 12150001 0 1 0 1 1 0.0794920507949205
3 12225001 0 1 0 1 0 1
3 12300001 0 1 0 1 0 1
3 12375001 0 1 0 1 0 1
3 12450001 0 1 0 1 0 1
3 12525001 0 1 0 1 0 1
3 12600001 0 1 0 1 0 1
3 12675001 0 1 0 1 0 1
3 12750001 0 1 0 1 0 1
3 12825001 0 1 0 1 0 1
3 12900001 0 1 0 1 0 1
3 12975001 0 1 0 1 0 1
3 13050001 0 1 0 1 0 1
3 13125001 0 1 0 1 0 1
3 13200001 0 1 0 1 1 0.046995300469953
3 13275001 0 1 0 1 0 1
3 13350001 0 1 0 1 0 1
3 13425001 0 1 0 1 0 1
3 13500001 0 1 0 1 1 0.152184781521848
3 13575001 0 1 0 1 0 1
3 13650001 0 1 0 1 0 1
3 13725001 0 1 0 1 0 1
3 13800001 0 1 0 1 0 1
3 13875001 0 1 0 1 0 1
3 14025001 0 1 0 1 0 1
3 14100001 0 1 0 1 0 1
3 14175001 0 1 0 1 0 1
3 14250001 0 1 1 0.16028397160284 0 1
3 14325001 0 1 0 1 0 1
3 14400001 0 1 0 1 0 1
3 14475001 0 1 0 1 0 1
3 14550001 0 1 0 1 0 1
3 14625001 0 1 0 1 0 1
3 14700001 0 1 0 1 0 1
3 14775001 0 1 0 1 0 1
3 14850001 0 1 0 1 0 1
3 14925001 0 1 0 1 0 1
3 15000001 0 1 0 1 0 1
3 15075001 0 1 0 1 0 1
3 15150001 0 1 1 0.0770922907709229 0 1
3 15225001 1 0.0932906709329067 1 0.0896910308969103 0 1
3 15300001 0 1 0 1 0 1
3 15375001 0 1 0 1 0 1
3 15525001 0 1 0 1 0 1
3 15600001 0 1 0 1 0 1
3 15825001 0 1 0 1 0 1
3 15900001 0 1 0 1 0 1
3 15975001 0 1 0 1 0 1
3 16050001 0 1 0 1 0 1
3 16125001 0 1 0 1 0 1
3 16200001 0 1 0 1 0 1
3 16275001 0 1 0 1 0 1
3 16350001 0 1 0 1 0 1
3 16425001 0 1 0 1 0 1
3 16500001 0 1 0 1 0 1
3 16575001 0 1 0 1 0 1
3 16650001 0 1 0 1 0 1
3 16725001 0 1 0 1 0 1
3 16800001 0 1 0 1 0 1
3 16875001 0 1 0 1 1 0.0778922107789221
3 16950001 0 1 0 1 0 1
3 17025001 0 1 0 1 0 1
3 17100001 0 1 0 1 0 1
3 17175001 0 1 0 1 0 1
3 17250001 0 1 0 1 0 1
3 17325001 0 1 0 1 0 1
3 17400001 0 1 0 1 0 1
3 17475001 0 1 0 1 0 1
3 17550001 0 1 0 1 0 1
3 17700001 0 1 0 1 1 0.107389261073893
4 1 0 1 0 1 0 1
4 75001 0 1 0 1 0 1
4 150001 0 1 0 1 0 1
4 225001 0 1 2 0.0027997200279972 0 1
4 300001 0 1 0 1 0 1
4 375001 1 0.132086791320868 0 1 0 1
4 525001 0 1 0 1 0 1
4 600001 0 1 0 1 1 0.153384661533847
4 675001 0 1 0 1 0 1
4 750001 0 1 0 1 0 1
4 825001 0 1 0 1 0 1
4 900001 0 1 0 1 0 1
4 975001 0 1 0 1 1 0.203279672032797
4 1200001 0 1 0 1 0 1
4 1275001 0 1 0 1 0 1
4 1350001 0 1 0 1 0 1
4 1425001 0 1 0 1 0 1
4 1500001 0 1 0 1 0 1
4 1575001 1 0.215178482151785 2 0.0243975602439756 0 1
4 1650001 0 1 0 1 0 1
4 1725001 0 1 0 1 0 1
4 1875001 0 1 0 1 0 1
4 1950001 0 1 0 1 0 1
4 2025001 0 1 0 1 0 1
4 2100001 0 1 1 0.150984901509849 0 1
4 2175001 0 1 0 1 1 0.108989101089891
4 2250001 0 1 0 1 0 1
4 2325001 0 1 0 1 0 1
4 2400001 0 1 0 1 0 1
4 2550001 0 1 0 1 0 1
4 2625001 0 1 0 1 0 1
4 2700001 0 1 0 1 0 1
4 2775001 0 1 0 1 0 1
4 2850001 0 1 0 1 0 1
4 2925001 0 1 0 1 1 0.214578542145785
4 3000001 0 1 0 1 0 1
4 3075001 0 1 0 1 0 1
4 3150001 0 1 0 1 0 1
4 3225001 0 1 0 1 0 1
4 3300001 0 1 0 1 0 1
4 3375001 0 1 0 1 0 1
4 3450001 0 1 0 1 0 1
4 3525001 0 1 0 1 0 1
4 3600001 0 1 0 1 2 0.0035996400359964
4 3675001 0 1 0 1 0 1
4 3750001 0 1 0 1 0 1
4 3825001 0 1 0 1 1 0.211078892110789
4 3900001 0 1 0 1 0 1
4 3975001 0 1 0 1 0 1
4 4050001 0 1 0 1 0 1
4 4125001 0 1 0 1 0 1
4 4200001 0 1 3 0.0001999800019998 7 9.99900009999e-05
4 4275001 0 1 0 1 0 1
4 4350001 0 1 1 0.172382761723828 0 1
4 4425001 0 1 0 1 0 1
4 4500001 0 1 0 1 0 1
4 4575001 0 1 0 1 0 1
4 4650001 0 1 0 1 0 1
4 4725001 0 1 0 1 0 1
4 4800001 0 1 0 1 0 1
4 4875001 0 1 0 1 0 1
4 5025001 0 1 0 1 1 0.143485651434857
4 5100001 0 1 0 1 0 1
4 5175001 0 1 0 1 0 1
4 5250001 0 1 0 1 0 1
4 5325001 0 1 0 1 0 1
4 5400001 0 1 0 1 0 1
4 5475001 0 1 0 1 1 0.0808919108089191
4 5550001 0 1 0 1 0 1
4 5625001 0 1 0 1 0 1
4 5700001 0 1 0 1 0 1
4 5775001 0 1 0 1 1 0.0276972302769723
4 5850001 0 1 0 1 0 1
4 5925001 0 1 0 1 0 1
4 6000001 0 1 0 1 0 1
4 6075001 0 1 0 1 0 1
4 6150001 0 1 0 1 0 1
4 6225001 0 1 0 1 0 1
4 6300001 0 1 0 1 2 0.0121987801219878
4 6375001 0 1 0 1 0 1
4 6450001 0 1 0 1 0 1
4 6525001 0 1 0 1 0 1
4 6600001 0 1 0 1 0 1
4 6675001 0 1 0 1 0 1
4 6750001 0 1 0 1 3 0.0001999800019998
4 6825001 0 1 0 1 0 1
4 6900001 1 0.0563943605639436 0 1 0 1
4 7050001 0 1 0 1 0 1
4 7125001 1 0.0656934306569343 0 1 0 1
4 7200001 0 1 0 1 0 1
4 7350001 0 1 0 1 0 1
4 7500001 0 1 0 1 0 1
4 7575001 1 0.0640935906409359 1 0.0664933506649335 0 1
4 7650001 0 1 0 1 0 1
4 7725001 0 1 0 1 0 1
4 7875001 0 1 1 0.0350964903509649 0 1
4 8025001 0 1 0 1 0 1
4 8100001 0 1 0 1 0 1
4 8175001 0 1 0 1 0 1
4 8250001 1 0.108289171082892 0 1 0 1
4 8325001 1 0.102889711028897 0 1 0 1
4 8400001 0 1 0 1 0 1
4 8475001 0 1 0 1 0 1
4 9075001 0 1 0 1 0 1
4 9150001 0 1 0 1 0 1
4 9225001 0 1 0 1 0 1
4 9300001 0 1 0 1 0 1
4 9375001 0 1 0 1 0 1
4 9450001 0 1 0 1 0 1
4 9525001 0 1 0 1 0 1
4 9600001 0 1 0 1 0 1
4 9675001 0 1 0 1 0 1
4 9825001 0 1 0 1 0 1
4 9975001 0 1 0 1 0 1
4 10050001 0 1 0 1 0 1
4 10200001 0 1 0 1 0 1
4 10350001 0 1 0 1 0 1
4 10425001 3 0.0001999800019998 0 1 0 1
4 10500001 3 0.0006999300069993 1 0.156184381561844 0 1
4 10575001 0 1 0 1 0 1
4 10650001 0 1 0 1 0 1
4 10725001 0 1 0 1 0 1
4 10800001 0 1 0 1 0 1
4 10875001 0 1 0 1 0 1
4 11025001 0 1 0 1 0 1
4 11175001 0 1 0 1 0 1
4 11250001 0 1 0 1 0 1
4 11325001 0 1 0 1 0 1
4 11400001 0 1 0 1 0 1
4 11475001 0 1 0 1 0 1
4 11550001 0 1 0 1 0 1
4 11625001 0 1 0 1 0 1
4 11700001 0 1 0 1 0 1
4 11775001 0 1 0 1 0 1
4 11850001 0 1 0 1 0 1
4 12000001 0 1 0 1 2 0.0004999500049995
4 12150001 0 1 0 1 0 1
4 12300001 1 0.233976602339766 0 1 0 1
4 12450001 0 1 0 1 0 1
4 12675001 0 1 0 1 0 1
4 12750001 1 0.0564943505649435 0 1 0 1
4 12825001 0 1 0 1 0 1
4 12900001 0 1 0 1 0 1
4 12975001 0 1 0 1 0 1
4 13125001 0 1 0 1 0 1
4 13200001 0 1 0 1 0 1
4 13275001 0 1 0 1 0 1
4 13350001 0 1 0 1 0 1
4 13500001 1 0.0291970802919708 0 1 0 1
4 13575001 0 1 0 1 1 0.0562943705629437
4 13800001 4 9.99900009999e-05 0 1 1 0.0704929507049295
4 13950001 0 1 0 1 0 1
4 14175001 0 1 0 1 0 1
4 14250001 0 1 0 1 0 1
4 14325001 0 1 0 1 0 1
4 14400001 0 1 0 1 0 1
4 14475001 0 1 0 1 0 1
4 14550001 0 1 1 0.0913908609139086 0 1
4 14700001 0 1 0 1 0 1
4 14925001 0 1 0 1 0 1
4 15000001 0 1 0 1 0 1
4 15075001 0 1 0 1 0 1
4 15450001 2 0.0024997500249975 1 0.0792920707929207 0 1
4 15525001 1 0.0313968603139686 0 1 0 1
4 15600001 0 1 0 1 0 1
4 15750001 0 1 0 1 0 1
4 15825001 0 1 0 1 0 1
4 15900001 0 1 0 1 0 1
4 15975001 0 1 0 1 0 1
4 16050001 0 1 0 1 0 1
4 16125001 1 0.114588541145885 1 0.116288371162884 0 1
4 16200001 0 1 0 1 0 1
4 16275001 0 1 0 1 0 1
4 16350001 0 1 0 1 0 1
4 16425001 0 1 0 1 0 1
4 16500001 0 1 0 1 0 1
4 16575001 0 1 0 1 0 1
4 16725001 0 1 0 1 0 1
4 16800001 0 1 0 1 0 1
4 16875001 1 0.0571942805719428 2 0.0016998300169983 0 1
4 16950001 1 0.0443955604439556 0 1 0 1
4 17025001 0 1 0 1 0 1
4 17250001 1 0.0385961403859614 1 0.0402959704029597 0 1
4 17325001 0 1 0 1 0 1
4 17400001 0 1 0 1 0 1
4 17550001 0 1 0 1 0 1
4 17625001 0 1 0 1 0 1
4 17700001 0 1 0 1 0 1
4 17775001 0 1 0 1 0 1
4 18000001 1 0.0540945905409459 1 0.0620937906209379 0 1
4 18075001 0 1 1 0.088991100889911 0 1
4 18150001 1 0.0733926607339266 0 1 0 1
4 18225001 0 1 0 1 0 1
4 18300001 0 1 0 1 0 1
4 18375001 0 1 0 1 0 1
4 18450001 0 1 0 1 0 1
4 18525001 0 1 0 1 0 1
4 18600001 0 1 0 1 0 1
4 18675001 0 1 0 1 0 1
4 18750001 0 1 1 0.030996900309969 1 0.0263973602639736
4 18825001 1 0.0283971602839716 1 0.0273972602739726 0 1
4 18900001 0 1 5 9.99900009999e-05 0 1
4 18975001 3 9.99900009999e-05 4 9.99900009999e-05 0 1
4 19050001 3 0.0002999700029997 0 1 0 1
4 19125001 1 0.0284971502849715 1 0.030996900309969 0 1
4 19275001 0 1 0 1 0 1
4 19350001 0 1 0 1 1 0.062993700629937
4 19425001 0 1 0 1 0 1
4 19500001 0 1 0 1 0 1
4 19575001 0 1 0 1 0 1
4 19650001 0 1 0 1 0 1
4 19725001 0 1 0 1 0 1
4 19875001 0 1 0 1 0 1
4 19950001 0 1 0 1 0 1
4 20025001 0 1 0 1 0 1
4 20100001 0 1 0 1 0 1
4 20250001 0 1 0 1 0 1
4 20325001 0 1 0 1 0 1
4 20475001 6 9.99900009999e-05 0 1 1 0.32986701329867
4 20550001 2 0.0092990700929907 0 1 1 0.138286171382862
4 20625001 1 0.0998900109989001 2 0.003999600039996 0 1
4 20775001 0 1 0 1 0 1
4 20850001 0 1 0 1 0 1
4 21000001 0 1 0 1 0 1
4 21075001 0 1 0 1 0 1
4 21150001 0 1 0 1 0 1
4 21225001 0 1 0 1 0 1
4 21300001 0 1 0 1 0 1
4 21450001 0 1 0 1 0 1
4 21525001 0 1 0 1 0 1
4 21600001 0 1 0 1 0 1
4 21900001 0 1 0 1 0 1
4 21975001 0 1 0 1 0 1
4 22050001 0 1 0 1 0 1
4 22200001 0 1 0 1 0 1
4 22350001 0 1 0 1 0 1
4 22500001 0 1 0 1 0 1
4 22650001 0 1 0 1 0 1
4 22725001 0 1 0 1 0 1
4 22950001 1 0.0660933906609339 2 0.0016998300169983 2 0.0018998100189981
4 23400001 3 9.99900009999e-05 0 1 0 1
4 23475001 0 1 0 1 0 1
4 23625001 0 1 0 1 0 1
4 23700001 0 1 0 1 0 1
4 24075001 0 1 0 1 0 1
4 24150001 0 1 0 1 0 1
4 24225001 0 1 0 1 0 1
4 24375001 0 1 0 1 0 1
4 24525001 0 1 0 1 0 1
4 24600001 2 0.0003999600039996 0 1 1 0.0306969303069693
4 24675001 1 0.139186081391861 0 1 0 1
4 24900001 0 1 1 0.0485951404859514 0 1
4 24975001 1 0.0574942505749425 0 1 0 1
4 25050001 0 1 0 1 0 1
4 25350001 3 0.0001999800019998 3 9.99900009999e-05 0 1
4 25500001 0 1 2 0.0003999600039996 2 0.0005999400059994
4 25575001 0 1 1 0.0384961503849615 0 1
4 25650001 1 0.0494950504949505 2 0.0007999200079992 1 0.0502949705029497
4 25725001 0 1 0 1 0 1
4 25950001 2 0.0008999100089991 0 1 0 1
4 26025001 1 0.0286971302869713 1 0.0302969703029697 0 1
4 26175001 0 1 0 1 0 1
4 26250001 0 1 0 1 0 1
4 26325001 0 1 0 1 0 1
4 26475001 0 1 0 1 0 1
4 26550001 1 0.0642935706429357 1 0.0687931206879312 0 1
4 26625001 4 9.99900009999e-05 2 0.0161983801619838 0 1
4 26700001 0 1 0 1 0 1
4 26775001 0 1 0 1 0 1
4 26850001 0 1 0 1 0 1
4 26925001 0 1 0 1 0 1
4 27000001 0 1 0 1 0 1
4 27075001 3 0.0002999700029997 3 0.0002999700029997 0 1
4 27150001 2 0.0020997900209979 0 1 0 1
4 27225001 0 1 0 1 0 1
4 27300001 0 1 0 1 1 0.047995200479952
4 27375001 0 1 0 1 0 1
4 27525001 0 1 0 1 0 1
4 27675001 0 1 0 1 2 0.012998700129987
4 27750001 0 1 3 0.0001999800019998 0 1
4 27825001 0 1 0 1 0 1
4 27900001 0 1 0 1 0 1
4 28050001 0 1 0 1 0 1
4 28125001 0 1 0 1 0 1
4 28200001 1 0.158484151584842 2 0.0118988101189881 0 1
4 28425001 0 1 0 1 0 1
4 28500001 0 1 0 1 0 1
4 28575001 0 1 0 1 0 1
4 28650001 0 1 0 1 0 1
4 28725001 0 1 0 1 0 1
4 28800001 0 1 0 1 0 1
4 28875001 0 1 0 1 0 1
4 28950001 0 1 0 1 0 1
4 29025001 0 1 0 1 0 1
4 29100001 0 1 0 1 0 1
4 29250001 0 1 0 1 0 1
4 29325001 0 1 0 1 0 1
4 29400001 0 1 0 1 0 1
4 29475001 0 1 0 1 0 1
4 29550001 0 1 0 1 0 1
4 29625001 0 1 0 1 0 1
4 29700001 0 1 0 1 0 1
4 29775001 0 1 0 1 0 1
4 29850001 0 1 0 1 0 1
4 30000001 0 1 0 1 0 1
4 30075001 0 1 0 1 0 1
4 30150001 0 1 0 1 0 1
4 30225001 0 1 0 1 0 1
4 30300001 0 1 0 1 0 1
4 30450001 0 1 0 1 0 1
4 30525001 0 1 0 1 0 1
4 30600001 0 1 0 1 0 1
4 30675001 0 1 0 1 0 1
4 30750001 0 1 0 1 0 1
4 30825001 0 1 0 1 0 1
4 30900001 0 1 0 1 0 1
4 30975001 0 1 0 1 0 1
4 31050001 0 1 0 1 0 1
4 31125001 0 1 0 1 0 1
4 31200001 0 1 0 1 0 1
4 31275001 0 1 0 1 0 1
4 31350001 0 1 0 1 0 1
4 31425001 0 1 0 1 0 1
4 31500001 0 1 0 1 0 1
4 31575001 0 1 0 1 0 1
4 31650001 0 1 0 1 0 1
4 31725001 0 1 0 1 0 1
4 31800001 0 1 0 1 0 1
4 31875001 0 1 0 1 0 1
4 31950001 0 1 0 1 0 1
4 32025001 0 1 0 1 0 1
4 32100001 0 1 0 1 0 1
4 32250001 0 1 0 1 0 1
4 32325001 0 1 0 1 0 1
4 32400001 0 1 0 1 0 1
4 32475001 0 1 0 1 0 1
4 32550001 0 1 0 1 0 1
4 32625001 0 1 0 1 0 1
4 32700001 0 1 0 1 0 1
4 32775001 0 1 0 1 0 1
4 32850001 0 1 0 1 0 1
4 32925001 0 1 0 1 0 1
4 33000001 0 1 0 1 0 1
4 33075001 0 1 0 1 0 1
4 33150001 0 1 0 1 0 1
4 33225001 0 1 0 1 0 1
4 33300001 0 1 0 1 0 1
4 33375001 0 1 0 1 0 1
4 33450001 0 1 0 1 0 1
4 33600001 0 1 0 1 0 1
4 33675001 0 1 0 1 0 1
4 33750001 0 1 0 1 0 1
4 33825001 0 1 0 1 0 1
4 33900001 0 1 0 1 0 1
4 33975001 0 1 0 1 0 1
4 34050001 0 1 0 1 0 1
5 1 0 1 0 1 0 1
5 75001 0 1 0 1 0 1
5 150001 0 1 0 1 0 1
5 225001 0 1 0 1 0 1
5 300001 0 1 0 1 0 1
5 375001 0 1 0 1 0 1
5 450001 0 1 0 1 0 1
5 525001 0 1 0 1 0 1
5 600001 0 1 0 1 0 1
5 675001 0 1 0 1 0 1
5 750001 0 1 0 1 0 1
5 825001 0 1 0 1 0 1
5 900001 0 1 0 1 1 0.142785721427857
5 975001 0 1 0 1 0 1
5 1050001 0 1 0 1 0 1
5 1125001 0 1 0 1 0 1
5 1275001 0 1 0 1 0 1
5 1350001 0 1 0 1 0 1
5 1425001 0 1 1 0.115688431156884 0 1
5 1500001 0 1 0 1 0 1
5 1575001 0 1 0 1 0 1
5 1650001 0 1 0 1 0 1
5 1725001 0 1 0 1 0 1
5 1800001 0 1 0 1 0 1
5 1875001 0 1 0 1 0 1
5 1950001 0 1 0 1 0 1
5 2025001 0 1 0 1 0 1
5 2250001 0 1 0 1 0 1
5 2325001 0 1 0 1 0 1
5 2400001 0 1 0 1 0 1
5 2475001 0 1 0 1 0 1
5 2550001 0 1 0 1 0 1
5 2625001 1 0.0455954404559544 0 1 0 1
5 2775001 0 1 0 1 1 0.0563943605639436
5 2850001 0 1 0 1 0 1
5 3000001 0 1 0 1 0 1
5 3450001 0 1 0 1 0 1
5 3600001 0 1 0 1 0 1
5 3675001 0 1 0 1 0 1
5 3750001 0 1 0 1 0 1
5 3825001 0 1 0 1 0 1
5 3900001 2 0.0123987601239876 5 9.99900009999e-05 0 1
5 3975001 0 1 0 1 0 1
5 4050001 0 1 0 1 0 1
5 4200001 0 1 0 1 0 1
5 4275001 0 1 0 1 0 1
5 4350001 0 1 0 1 0 1
5 4425001 0 1 0 1 0 1
5 4500001 0 1 0 1 0 1
5 4575001 0 1 0 1 0 1
5 4650001 0 1 0 1 0 1
5 4725001 0 1 0 1 0 1
5 4800001 0 1 0 1 0 1
5 4875001 0 1 0 1 1 0.056994300569943
5 5025001 0 1 0 1 0 1
5 5100001 0 1 0 1 0 1
5 5175001 0 1 0 1 0 1
5 5250001 0 1 0 1 0 1
5 5325001 0 1 0 1 0 1
5 5400001 0 1 0 1 0 1
5 5475001 0 1 0 1 1 0.036996300369963
5 5625001 0 1 0 1 0 1
5 5700001 0 1 0 1 0 1
5 5775001 0 1 0 1 0 1
5 5850001 0 1 0 1 0 1
5 5925001 0 1 0 1 0 1
5 6075001 0 1 0 1 0 1
5 6150001 0 1 0 1 0 1
5 6225001 0 1 0 1 0 1
5 6300001 0 1 0 1 0 1
5 6375001 0 1 0 1 0 1
5 6450001 0 1 0 1 0 1
5 6525001 0 1 0 1 0 1
5 6600001 0 1 0 1 0 1
5 6675001 0 1 0 1 0 1
5 6750001 0 1 0 1 0 1
5 6825001 0 1 0 1 0 1
5 6900001 0 1 0 1 0 1
5 6975001 0 1 0 1 0 1
5 7050001 0 1 0 1 0 1
5 7125001 0 1 0 1 0 1
5 7200001 0 1 0 1 0 1
5 7275001 0 1 0 1 0 1
5 7350001 0 1 0 1 0 1
5 7425001 0 1 0 1 0 1
5 7500001 0 1 0 1 0 1
5 7650001 0 1 0 1 0 1
5 7725001 0 1 0 1 0 1
5 7800001 0 1 5 9.99900009999e-05 0 1
5 7875001 0 1 1 0.038996100389961 0 1
5 7950001 0 1 0 1 0 1
5 8025001 0 1 0 1 0 1
5 8100001 0 1 0 1 0 1
5 8250001 0 1 0 1 0 1
5 8325001 0 1 0 1 0 1
5 8400001 3 9.99900009999e-05 3 9.99900009999e-05 0 1
5 8475001 7 9.99900009999e-05 7 9.99900009999e-05 0 1
5 8550001 1 0.0641935806419358 0 1 0 1
5 8625001 0 1 0 1 0 1
5 8700001 0 1 0 1 0 1
5 8775001 0 1 0 1 0 1
5 8850001 0 1 0 1 0 1
5 8925001 0 1 0 1 0 1
5 9000001 0 1 0 1 0 1
5 9075001 0 1 0 1 0 1
5 9150001 0 1 0 1 0 1
5 9450001 0 1 0 1 0 1
5 9525001 0 1 0 1 0 1
5 9600001 0 1 0 1 0 1
5 9675001 0 1 0 1 0 1
5 9750001 0 1 0 1 0 1
5 9900001 0 1 0 1 0 1
5 9975001 0 1 0 1 0 1
5 10050001 0 1 0 1 0 1
5 10125001 0 1 0 1 1 0.171482851714829
5 10200001 0 1 0 1 0 1
5 10275001 0 1 0 1 0 1
5 10350001 0 1 0 1 0 1
5 10425001 0 1 0 1 0 1
5 10500001 0 1 0 1 0 1
5 10575001 0 1 0 1 0 1
5 10650001 0 1 0 1 0 1
5 10800001 0 1 0 1 0 1
5 10875001 0 1 0 1 0 1
5 10950001 0 1 0 1 0 1
5 11025001 0 1 0 1 0 1
5 11100001 0 1 0 1 0 1
5 11175001 0 1 0 1 1 0.263773622637736
5 11250001 0 1 0 1 0 1
5 11325001 0 1 0 1 0 1
5 11400001 0 1 0 1 0 1
5 11475001 0 1 0 1 0 1
5 11550001 0 1 0 1 0 1
5 11625001 0 1 0 1 1 0.172882711728827
5 11700001 0 1 0 1 0 1
5 11775001 0 1 0 1 0 1
5 11850001 0 1 0 1 0 1
5 11925001 0 1 0 1 0 1
5 12000001 0 1 0 1 0 1
5 12075001 0 1 0 1 0 1
5 12150001 0 1 0 1 0 1
5 12225001 0 1 0 1 0 1
5 12300001 0 1 0 1 0 1
5 12375001 0 1 0 1 0 1
5 12450001 0 1 0 1 0 1
5 12525001 0 1 0 1 0 1
5 12600001 0 1 0 1 0 1
5 12675001 1 0.129387061293871 0 1 0 1
5 12750001 0 1 0 1 0 1
5 12825001 0 1 0 1 1 0.393660633936606
5 12900001 0 1 0 1 0 1
5 12975001 0 1 0 1 0 1
5 13050001 0 1 0 1 0 1
5 13125001 0 1 0 1 0 1
5 13200001 0 1 0 1 0 1
5 13275001 0 1 0 1 0 1
5 13350001 0 1 0 1 0 1
5 13425001 0 1 0 1 0 1
5 13500001 0 1 0 1 0 1
5 13575001 0 1 0 1 0 1
5 13650001 0 1 0 1 0 1
5 13725001 0 1 0 1 0 1
5 13800001 0 1 0 1 0 1
5 13875001 0 1 0 1 0 1
5 13950001 0 1 0 1 0 1
5 14025001 0 1 0 1 0 1
5 14100001 0 1 0 1 0 1
5 14175001 0 1 0 1 0 1
5 14250001 0 1 0 1 0 1
5 14325001 0 1 0 1 0 1
5 14400001 0 1 0 1 0 1
5 14475001 0 1 0 1 0 1
5 14550001 0 1 0 1 0 1
5 14625001 0 1 0 1 0 1
5 14700001 0 1 0 1 0 1
5 14775001 0 1 0 1 0 1
5 14850001 0 1 0 1 0 1
5 14925001 0 1 0 1 0 1
5 15000001 0 1 0 1 0 1
5 15075001 0 1 0 1 0 1
5 15150001 0 1 0 1 0 1
5 15225001 0 1 0 1 0 1
5 15300001 0 1 0 1 0 1
5 15375001 0 1 0 1 0 1
5 15450001 0 1 0 1 0 1
5 15525001 0 1 0 1 0 1
6 1 0 1 0 1 0 1
6 75001 0 1 0 1 0 1
6 150001 0 1 0 1 0 1
6 225001 0 1 0 1 0 1
6 300001 0 1 0 1 0 1
6 375001 1 0.0604939506049395 0 1 0 1
6 525001 0 1 0 1 0 1
6 600001 0 1 0 1 0 1
6 675001 0 1 0 1 0 1
6 825001 0 1 0 1 0 1
6 900001 0 1 0 1 0 1
6 975001 0 1 0 1 0 1
6 1050001 0 1 0 1 0 1
6 1125001 0 1 0 1 0 1
6 1200001 0 1 0 1 0 1
6 1275001 0 1 0 1 0 1
6 1350001 0 1 0 1 0 1
6 1425001 0 1 0 1 0 1
6 1575001 0 1 0 1 0 1
6 1650001 0 1 0 1 0 1
6 1725001 0 1 0 1 0 1
6 1950001 0 1 0 1 0 1
6 2100001 1 0.0793920607939206 0 1 1 0.0721927807219278
6 2250001 3 9.99900009999e-05 0 1 1 0.0470952904709529
6 2325001 2 0.0002999700029997 0 1 0 1
6 2700001 3 9.99900009999e-05 1 0.0296970302969703 1 0.027997200279972
6 2850001 1 0.0601939806019398 0 1 0 1
6 2925001 0 1 0 1 0 1
6 3000001 0 1 0 1 0 1
6 3075001 0 1 0 1 0 1
6 3150001 0 1 0 1 0 1
6 3225001 0 1 0 1 0 1
6 3300001 0 1 0 1 0 1
6 3375001 0 1 0 1 0 1
6 3450001 0 1 0 1 0 1
6 3525001 0 1 0 1 0 1
6 3600001 0 1 0 1 0 1
6 3675001 0 1 0 1 0 1
6 3750001 0 1 0 1 0 1
6 3825001 0 1 0 1 0 1
6 3900001 0 1 0 1 0 1
6 3975001 0 1 0 1 0 1
6 4050001 0 1 0 1 0 1
6 4125001 0 1 0 1 0 1
6 4200001 0 1 0 1 0 1
6 4275001 0 1 0 1 0 1
6 4350001 0 1 1 0.165683431656834 0 1
6 4425001 0 1 0 1 0 1
6 4500001 0 1 0 1 0 1
6 4575001 0 1 0 1 0 1
6 4650001 0 1 0 1 0 1
6 4725001 0 1 0 1 0 1
6 4800001 0 1 0 1 0 1
6 4875001 0 1 0 1 0 1
6 4950001 0 1 0 1 0 1
6 5100001 0 1 0 1 0 1
6 5175001 0 1 0 1 0 1
6 5250001 0 1 0 1 0 1
6 5325001 0 1 0 1 0 1
6 5400001 0 1 0 1 0 1
6 5475001 0 1 0 1 0 1
6 5550001 0 1 0 1 0 1
6 5625001 0 1 0 1 1 0.102389761023898
6 5700001 0 1 0 1 0 1
6 5775001 0 1 0 1 0 1
6 5850001 0 1 0 1 0 1
6 5925001 0 1 0 1 0 1
6 6075001 0 1 0 1 0 1
6 6150001 0 1 0 1 0 1
6 6225001 0 1 0 1 0 1
6 6300001 0 1 0 1 0 1
6 6375001 0 1 0 1 0 1
6 6450001 0 1 0 1 0 1
6 6525001 0 1 0 1 0 1
6 6600001 0 1 0 1 0 1
6 6675001 0 1 0 1 0 1
6 6750001 0 1 0 1 0 1
6 6825001 0 1 0 1 0 1
6 6900001 1 0.118688131186881 1 0.122487751224878 0 1
6 6975001 0 1 0 1 0 1
6 7050001 0 1 0 1 0 1
6 7125001 0 1 0 1 0 1
6 7200001 1 0.0664933506649335 1 0.0667933206679332 0 1
6 7275001 0 1 0 1 0 1
6 7350001 1 0.0751924807519248 1 0.0753924607539246 0 1
6 7425001 0 1 0 1 0 1
6 7500001 0 1 0 1 0 1
6 7575001 0 1 0 1 0 1
6 7650001 0 1 0 1 0 1
6 7725001 1 0.298870112988701 0 1 0 1
6 7800001 0 1 0 1 0 1
6 7875001 0 1 0 1 0 1
6 7950001 0 1 0 1 0 1
6 8025001 0 1 0 1 0 1
6 8100001 2 0.0017998200179982 0 1 0 1
6 8175001 0 1 0 1 0 1
