CHROM	BIN_START	N_SNPS	TajimaD
chrIII	11700000	18	-0.755091
chrIII	11775000	11	-0.870381
chrIII	11850000	17	-1.70934
chrIII	11925000	27	-1.68208
chrIII	12000000	54	-1.46886
chrIII	12075000	41	-0.726265
chrIII	12150000	24	-0.503278
chrIII	12225000	19	-1.32249
chrIII	12300000	29	-1.44256
chrIII	12375000	28	-1.48057
chrIII	12450000	30	-1.31204
chrIII	12525000	42	-1.91618
chrIII	12600000	52	-0.576702
chrIII	12675000	24	-1.0669
chrIII	12750000	36	-1.12662
chrIII	12825000	42	-0.896155
chrIII	12900000	41	-0.592828
chrIII	12975000	63	-1.10351
chrIII	13050000	24	-0.307339
chrIII	13125000	9	-0.341554
chrIII	13200000	26	-1.26243
chrIII	13275000	27	0.326258
chrIII	13350000	43	-1.53898
chrIII	13425000	17	-0.0172664
chrIII	13500000	39	-0.0295309
chrIII	13575000	14	-1.2935
chrIII	13650000	32	-1.77463
chrIII	13725000	28	0.550175
chrIII	13800000	83	0.817237
chrIII	13875000	27	-0.684642
chrIII	13950000	24	-2.03148
chrIII	14025000	17	-1.25913
chrIII	14100000	22	-0.0535185
chrIII	14175000	26	-0.463997
chrIII	14250000	42	-0.746745
chrIII	14325000	18	-0.69469
chrIII	14400000	20	-0.833099
chrIII	14475000	35	-1.30332
chrIII	14550000	45	-0.177651
chrIII	14625000	57	-0.874148
chrIII	14700000	41	-1.00814
chrIII	14775000	38	-0.67559
chrIII	14850000	50	-0.515463
chrIII	14925000	79	-1.68617
chrIII	15000000	82	-0.75423
chrIII	15075000	48	-1.01006
chrIII	15150000	41	-1.50643
chrIII	15225000	58	-1.96429
chrIII	15300000	63	-0.967889
chrIII	15375000	12	-0.952824
chrIII	15450000	0	nan
chrIII	15525000	20	-0.669918
chrIII	15600000	45	-1.64928
chrIII	15675000	0	nan
chrIII	15750000	7	-1.44652
chrIII	15825000	42	-1.80227
chrIII	15900000	39	-1.32946
chrIII	15975000	39	-1.47322
chrIII	16050000	31	-0.528854
chrIII	16125000	61	-0.462889
chrIII	16200000	20	-0.832465
chrIII	16275000	27	-0.567274
chrIII	16350000	26	-0.260859
chrIII	16425000	16	-1.04431
chrIII	16500000	54	-1.43702
chrIII	16575000	53	-0.0650631
chrIII	16650000	57	-1.21322
chrIII	16725000	56	-0.359905
chrIII	16800000	34	-1.54333
chrIII	16875000	20	-0.0348495
chrIII	16950000	39	-1.35102
chrIII	17025000	11	-1.12845
chrIII	17100000	15	-0.230893
chrIII	17175000	40	-0.0564862
chrIII	17250000	51	-1.01323
chrIII	17325000	42	-1.07544
chrIII	17400000	5	0.473139
chrIII	17475000	59	-0.513009
chrIII	17550000	55	-1.19806
chrIII	17625000	19	-1.95843
chrIII	17700000	58	-1.67206
chrIV	0	34	-1.77929
chrIV	75000	25	-1.89217
chrIV	150000	26	-0.975981
chrIV	225000	23	-0.470274
chrIV	300000	29	-1.04648
chrIV	375000	32	-0.233317
chrIV	450000	13	-1.30836
chrIV	525000	22	-0.912808
chrIV	600000	35	-0.265791
chrIV	675000	47	-0.500787
chrIV	750000	60	-0.99795
chrIV	825000	44	-0.80904
chrIV	900000	27	-0.436013
chrIV	975000	65	-0.962403
chrIV	1050000	13	-1.71353
chrIV	1125000	0	nan
chrIV	1200000	32	-0.544408
chrIV	1275000	53	-0.46198
chrIV	1350000	25	-1.12072
chrIV	1425000	53	-1.11369
chrIV	1500000	67	-1.18061
chrIV	1575000	70	-0.486671
chrIV	1650000	35	-0.441888
chrIV	1725000	31	-1.5331
chrIV	1800000	9	-1.13309
chrIV	1875000	19	-1.47731
chrIV	1950000	24	-0.693833
chrIV	2025000	19	-0.228591
chrIV	2100000	41	-0.678145
chrIV	2175000	34	-0.861052
chrIV	2250000	32	-1.37519
chrIV	2325000	27	-0.516414
chrIV	2400000	56	-0.0425382
chrIV	2475000	20	-1.90965
chrIV	2550000	31	-0.568557
chrIV	2625000	26	-0.952971
chrIV	2700000	22	-0.863383
chrIV	2775000	93	-0.728412
chrIV	2850000	24	-1.38423
chrIV	2925000	56	0.012098
chrIV	3000000	48	-0.993604
chrIV	3075000	16	-0.234516
chrIV	3150000	27	-1.13861
chrIV	3225000	10	-0.630281
chrIV	3300000	39	-0.777223
chrIV	3375000	22	1.16667
chrIV	3450000	85	-0.356396
chrIV	3525000	54	-0.0115026
chrIV	3600000	23	-0.352676
chrIV	3675000	9	0.111125
chrIV	3750000	60	-0.548816
chrIV	3825000	65	-0.37537
chrIV	3900000	93	-0.490374
chrIV	3975000	30	-0.2824
chrIV	4050000	78	0.0252119
chrIV	4125000	44	-0.892127
chrIV	4200000	13	1.36746
chrIV	4275000	9	-1.21747
chrIV	4350000	41	0.18469
chrIV	4425000	28	0.355219
chrIV	4500000	29	-1.0905
chrIV	4575000	51	-1.04818
chrIV	4650000	40	-0.946928
chrIV	4725000	26	-1.11603
chrIV	4800000	28	-1.59934
chrIV	4875000	40	0.344242
chrIV	4950000	8	-2.00393
chrIV	5025000	63	-1.4866
chrIV	5100000	25	-0.601812
chrIV	5175000	26	-0.430051
chrIV	5250000	35	-1.69206
chrIV	5325000	58	-0.896741
chrIV	5400000	17	-0.215452
chrIV	5475000	20	-0.50543
chrIV	5550000	16	-1.02383
chrIV	5625000	40	-0.583045
chrIV	5700000	8	-0.175223
chrIV	5775000	14	-0.990587
chrIV	5850000	53	-0.490361
chrIV	5925000	33	-1.03181
chrIV	6000000	13	-0.559745
chrIV	6075000	19	-0.87906
chrIV	6150000	46	-0.802233
chrIV	6225000	28	-1.39698
chrIV	6300000	46	-0.876662
chrIV	6375000	48	-0.727536
chrIV	6450000	26	-1.40691
chrIV	6525000	16	-1.01371
chrIV	6600000	55	-1.3524
chrIV	6675000	31	-0.880685
chrIV	6750000	27	-0.835346
chrIV	6825000	17	-1.58854
chrIV	6900000	19	-1.13076
chrIV	6975000	14	-1.58698
chrIV	7050000	15	-0.956907
chrIV	7125000	25	-0.613978
chrIV	7200000	6	0.264072
chrIV	7275000	16	-1.60785
chrIV	7350000	34	-0.7863
chrIV	7425000	12	-1.63021
chrIV	7500000	26	-2.18925
chrIV	7575000	30	-1.45008
chrIV	7650000	16	-0.051682
chrIV	7725000	14	-1.10616
chrIV	7800000	7	-0.894604
chrIV	7875000	29	-1.95646
chrIV	7950000	18	-1.46567
chrIV	8025000	51	-1.53393
chrIV	8100000	42	-1.57267
chrIV	8175000	53	-0.501239
chrIV	8250000	36	-0.917726
chrIV	8325000	24	-0.118383
chrIV	8400000	26	0.0364273
chrIV	8475000	36	-0.918568
chrIV	8550000	18	-1.91082
chrIV	8625000	2	-1.03602
chrIV	8700000	18	-2.21516
chrIV	8775000	9	-1.96686
chrIV	8850000	9	-0.900205
chrIV	8925000	11	-1.96899
chrIV	9000000	2	0.689551
chrIV	9075000	18	-1.51908
chrIV	9150000	16	-0.155465
chrIV	9225000	34	-0.713892
chrIV	9300000	35	-0.953703
chrIV	9375000	32	-1.32617
chrIV	9450000	31	-0.960482
chrIV	9525000	58	-0.49867
chrIV	9600000	15	-0.646788
chrIV	9675000	22	-0.724123
chrIV	9750000	7	-1.70893
chrIV	9825000	13	-0.698136
chrIV	9900000	1	-0.472083
chrIV	9975000	11	0.927647
chrIV	10050000	14	-0.954228
chrIV	10125000	4	-1.41922
chrIV	10200000	7	-0.459082
chrIV	10275000	18	-1.74176
chrIV	10350000	25	-0.583404
chrIV	10425000	38	-0.397392
chrIV	10500000	39	-0.728551
chrIV	10575000	34	-1.23635
chrIV	10650000	23	-0.5171
chrIV	10725000	3	1.74585
chrIV	10800000	20	1.43294
chrIV	10875000	26	0.99298
chrIV	10950000	11	-1.28493
chrIV	11025000	39	-0.434201
chrIV	11100000	7	-1.5882
chrIV	11175000	27	-1.55066
chrIV	11250000	22	-1.37853
chrIV	11325000	33	-0.596575
chrIV	11400000	16	-0.236493
chrIV	11475000	19	-1.21704
chrIV	11550000	17	-1.30705
chrIV	11625000	19	-0.625845
chrIV	11700000	32	-1.84764
chrIV	11775000	19	-1.1462
chrIV	11850000	24	-1.35796
chrIV	11925000	2	0.71193
chrIV	12000000	15	-1.34288
chrIV	12075000	10	-1.36977
chrIV	12150000	16	0.727013
chrIV	12225000	9	-0.945446
chrIV	12300000	76	-0.815638
chrIV	12375000	6	-0.861545
chrIV	12450000	20	-1.27504
chrIV	12525000	7	-1.71108
chrIV	12600000	11	-1.93519
chrIV	12675000	31	-1.54901
chrIV	12750000	30	-1.70912
chrIV	12825000	28	-1.44807
chrIV	12900000	41	-1.96035
chrIV	12975000	18	-1.71985
chrIV	13050000	11	-1.9601
chrIV	13125000	17	-1.3615
chrIV	13200000	18	0.510125
chrIV	13275000	24	-1.59328
chrIV	13350000	18	-1.68655
chrIV	13425000	4	-0.167946
chrIV	13500000	26	-1.72201
chrIV	13575000	22	-1.75169
chrIV	13650000	7	-1.60191
chrIV	13725000	10	-2.13151
chrIV	13800000	22	-0.834693
chrIV	13875000	2	0.0587381
chrIV	13950000	27	-0.22483
chrIV	14025000	12	-1.642
chrIV	14100000	17	-1.75254
chrIV	14175000	44	-1.3999
chrIV	14250000	7	-0.351189
chrIV	14325000	17	-1.24041
chrIV	14400000	35	-0.971936
chrIV	14475000	8	0.118194
chrIV	14550000	30	-1.22235
chrIV	14625000	11	-1.51888
chrIV	14700000	32	0.519555
chrIV	14775000	7	-0.939505
chrIV	14850000	8	-1.04322
chrIV	14925000	14	-0.745711
chrIV	15000000	13	-1.48206
chrIV	15075000	31	-0.772163
chrIV	15150000	16	-1.45276
chrIV	15225000	13	-1.58117
chrIV	15300000	23	-1.81401
chrIV	15375000	16	-1.92627
chrIV	15450000	24	-0.853435
chrIV	15525000	23	-1.95031
chrIV	15600000	32	-0.566729
chrIV	15675000	20	-1.97411
chrIV	15750000	17	-0.976404
chrIV	15825000	36	-1.61293
chrIV	15900000	18	-1.24357
chrIV	15975000	44	-1.64918
chrIV	16050000	35	-1.46149
chrIV	16125000	41	-0.972885
chrIV	16200000	15	-0.837873
chrIV	16275000	7	-0.107882
chrIV	16350000	27	-0.896485
chrIV	16425000	29	-1.23512
chrIV	16500000	9	-0.917801
chrIV	16575000	20	-0.542142
chrIV	16650000	10	-1.75085
chrIV	16725000	6	-0.567248
chrIV	16800000	8	-0.0758434
chrIV	16875000	19	-1.10107
chrIV	16950000	16	-1.26746
chrIV	17025000	16	-1.79708
chrIV	17100000	13	-1.53732
chrIV	17175000	6	-1.15477
chrIV	17250000	24	-1.83054
chrIV	17325000	21	-0.790253
chrIV	17400000	13	-1.73317
chrIV	17475000	0	nan
chrIV	17550000	24	-0.307588
chrIV	17625000	22	0.00812365
chrIV	17700000	17	-0.0918787
chrIV	17775000	15	-1.38238
chrIV	17850000	12	-1.28478
chrIV	17925000	7	-1.73565
chrIV	18000000	12	-0.18525
chrIV	18075000	34	-1.25697
chrIV	18150000	42	-1.66456
chrIV	18225000	16	-1.12824
chrIV	18300000	22	-1.74075
chrIV	18375000	27	-1.38675
chrIV	18450000	23	-1.37183
chrIV	18525000	25	-0.522037
chrIV	18600000	18	-0.234914
chrIV	18675000	16	-0.352104
chrIV	18750000	14	-1.57879
chrIV	18825000	6	-0.515924
chrIV	18900000	19	-1.49952
chrIV	18975000	9	-0.0333178
chrIV	19050000	15	1.11776
chrIV	19125000	21	-1.83007
chrIV	19200000	6	0.048722
chrIV	19275000	51	-0.273517
chrIV	19350000	15	-1.03896
chrIV	19425000	7	-0.132555
chrIV	19500000	9	-0.798141
chrIV	19575000	7	-1.2056
chrIV	19650000	17	-0.645219
chrIV	19725000	14	-0.312273
chrIV	19800000	4	-1.66979
chrIV	19875000	32	-0.938347
chrIV	19950000	25	-1.85498
chrIV	20025000	9	-0.840036
chrIV	20100000	30	1.83577
chrIV	20175000	7	-1.93526
chrIV	20250000	43	-0.639062
chrIV	20325000	9	-0.866524
chrIV	20400000	9	-2.0561
chrIV	20475000	65	0.844153
chrIV	20550000	36	0.352086
chrIV	20625000	35	-0.984864
chrIV	20700000	4	-0.215992
chrIV	20775000	23	-0.702699
chrIV	20850000	26	-0.960976
chrIV	20925000	13	-1.40746
chrIV	21000000	15	-0.819718
chrIV	21075000	42	-1.18511
chrIV	21150000	13	-1.21781
chrIV	21225000	15	-0.863189
chrIV	21300000	19	-1.73913
chrIV	21375000	3	-1.41696
chrIV	21450000	10	-1.58335
chrIV	21525000	12	-1.43193
chrIV	21600000	30	-1.43522
chrIV	21675000	15	-2.25435
chrIV	21750000	6	-0.827057
chrIV	21825000	4	-0.6812
chrIV	21900000	13	-1.0894
chrIV	21975000	8	-0.857093
chrIV	22050000	20	-1.20918
chrIV	22125000	9	-1.69449
chrIV	22200000	18	-1.42844
chrIV	22275000	17	-2.00336
chrIV	22350000	19	-1.61942
chrIV	22425000	5	-1.59211
chrIV	22500000	15	-1.60999
chrIV	22575000	2	-1.19439
chrIV	22650000	8	0.0318879
chrIV	22725000	7	0.318897
chrIV	22800000	15	-1.74221
chrIV	22875000	3	-1.11611
chrIV	22950000	10	-0.505713
chrIV	23025000	4	-0.491448
chrIV	23100000	3	-1.5169
chrIV	23175000	5	-1.65161
chrIV	23250000	1	-0.0398455
chrIV	23325000	6	-1.78264
chrIV	23400000	18	-1.17367
chrIV	23475000	19	0.806346
chrIV	23550000	0	nan
chrIV	23625000	9	0.151572
chrIV	23700000	12	0.0852153
chrIV	23775000	6	-1.89695
chrIV	23850000	0	nan
chrIV	23925000	15	-2.28897
chrIV	24000000	12	-1.63129
chrIV	24075000	23	0.128936
chrIV	24150000	13	-1.04977
chrIV	24225000	13	-1.10579
chrIV	24300000	6	-1.08928
chrIV	24375000	14	-1.67256
chrIV	24450000	12	-1.53381
chrIV	24525000	17	-0.19375
chrIV	24600000	12	-0.810498
chrIV	24675000	31	-0.316373
chrIV	24750000	18	-2.45039
chrIV	24825000	18	-1.63065
chrIV	24900000	18	-1.45767
chrIV	24975000	31	-1.79401
chrIV	25050000	19	-0.0196554
chrIV	25125000	0	nan
chrIV	25200000	5	-0.32262
chrIV	25275000	0	nan
chrIV	25350000	6	1.2567
chrIV	25425000	5	0.0488138
chrIV	25500000	12	-1.64303
chrIV	25575000	13	-0.707467
chrIV	25650000	19	-1.66221
chrIV	25725000	42	-0.869417
chrIV	25800000	10	-1.22944
chrIV	25875000	10	-1.82973
chrIV	25950000	8	-0.463399
chrIV	26025000	9	-1.02352
chrIV	26100000	11	-1.91796
chrIV	26175000	17	-0.49873
chrIV	26250000	19	0.136875
chrIV	26325000	20	-1.91283
chrIV	26400000	10	-1.40908
chrIV	26475000	33	-0.912269
chrIV	26550000	24	-1.46237
chrIV	26625000	36	-1.61656
chrIV	26700000	19	-1.40774
chrIV	26775000	22	-0.636405
chrIV	26850000	30	-0.978627
chrIV	26925000	16	-1.67608
chrIV	27000000	17	-0.97596
chrIV	27075000	30	-0.579495
chrIV	27150000	28	-1.367
chrIV	27225000	19	-1.92771
chrIV	27300000	15	-0.796384
chrIV	27375000	16	-1.25312
chrIV	27450000	10	-1.79674
chrIV	27525000	15	-0.790061
chrIV	27600000	8	-1.64814
chrIV	27675000	47	-0.7699
chrIV	27750000	26	-0.56469
chrIV	27825000	12	-0.824252
chrIV	27900000	13	-0.749018
chrIV	27975000	23	-2.10305
chrIV	28050000	30	-1.69536
chrIV	28125000	20	-1.47375
chrIV	28200000	32	-0.412019
chrIV	28275000	14	-1.81506
chrIV	28350000	3	0.728804
chrIV	28425000	37	-1.08076
chrIV	28500000	24	-0.635118
chrIV	28575000	43	-1.24974
chrIV	28650000	170	-2.03128
chrIV	28725000	27	-1.36996
chrIV	28800000	45	-2.02284
chrIV	28875000	21	-1.97328
chrIV	28950000	39	-0.00517236
chrIV	29025000	24	-0.257873
chrIV	29100000	14	-0.368709
chrIV	29175000	7	-1.34694
chrIV	29250000	28	-0.303849
chrIV	29325000	14	-0.97741
chrIV	29400000	20	-1.58489
chrIV	29475000	33	-0.913824
chrIV	29550000	9	-0.96821
chrIV	29625000	24	-0.408881
chrIV	29700000	11	-0.182309
chrIV	29775000	20	-0.963806
chrIV	29850000	28	0.0108411
chrIV	29925000	13	-1.69315
chrIV	30000000	18	-0.524544
chrIV	30075000	22	-1.0892
chrIV	30150000	35	-0.523876
chrIV	30225000	17	0.199518
chrIV	30300000	4	2.05966
chrIV	30375000	4	-0.429997
chrIV	30450000	17	-0.581826
chrIV	30525000	20	-0.820954
chrIV	30600000	22	-0.457679
chrIV	30675000	33	-1.04425
chrIV	30750000	44	-1.43137
chrIV	30825000	18	-1.63493
chrIV	30900000	31	-1.21235
chrIV	30975000	10	0.310316
chrIV	31050000	26	-0.409734
chrIV	31125000	34	-1.8991
chrIV	31200000	40	-1.74276
chrIV	31275000	28	-1.49306
chrIV	31350000	63	-0.95831
chrIV	31425000	30	-0.397794
chrIV	31500000	14	-1.30031
chrIV	31575000	29	-0.283571
chrIV	31650000	21	-1.05889
chrIV	31725000	21	-1.24112
chrIV	31800000	64	-0.467207
chrIV	31875000	84	-0.943654
chrIV	31950000	38	-0.212216
chrIV	32025000	30	-0.681639
chrIV	32100000	26	-0.149429
chrIV	32175000	2	-1.24984
chrIV	32250000	56	-0.854079
chrIV	32325000	47	0.341094
chrIV	32400000	20	-0.999249
chrIV	32475000	23	-0.328537
chrIV	32550000	17	0.023693
chrIV	32625000	47	-0.724629
chrIV	32700000	34	-1.45105
chrIV	32775000	76	-0.0885904
chrIV	32850000	35	-1.92937
chrIV	32925000	14	-0.533969
chrIV	33000000	9	-0.832113
chrIV	33075000	14	-1.54706
chrIV	33150000	18	-1.00818
chrIV	33225000	28	-0.758051
chrIV	33300000	27	-0.45958
chrIV	33375000	24	-0.60394
chrIV	33450000	16	-0.172327
chrIV	33525000	3	-1.23864
chrIV	33600000	26	0.182623
chrIV	33675000	15	-1.63609
chrIV	33750000	47	-1.73536
chrIV	33825000	24	-1.4428
chrIV	33900000	39	-0.358085
chrIV	33975000	13	-0.964038
chrIV	34050000	37	-1.24637
chrIV	34125000	3	-1.36892
chrIX	0	39	-0.998191
chrIX	75000	21	-1.90458
chrIX	150000	38	-1.04591
chrIX	225000	23	-0.873084
chrIX	300000	11	-1.4711
chrIX	375000	29	-0.190061
chrIX	450000	31	-0.630072
chrIX	525000	41	-0.115838
chrIX	600000	38	-1.36082
chrIX	675000	24	0.156783
chrIX	750000	50	-0.475118
chrIX	825000	17	-1.1104
chrIX	900000	27	-0.803563
chrIX	975000	19	1.1183
chrIX	1050000	36	-0.36491
chrIX	1125000	27	-0.445641
chrIX	1200000	59	-1.38138
chrIX	1275000	28	0.318527
chrIX	1350000	35	-0.750274
chrIX	1425000	35	-1.10121
chrIX	1500000	12	1.52921
chrIX	1575000	32	-1.76137
chrIX	1650000	49	-0.838085
chrIX	1725000	19	0.0542669
chrIX	1800000	28	0.424689
chrIX	1875000	24	-1.15196
chrIX	1950000	33	-0.743695
chrIX	2025000	14	-1.69565
chrIX	2100000	20	-0.554826
chrIX	2175000	29	-0.224033
chrIX	2250000	42	-0.319427
chrIX	2325000	18	-0.235815
chrIX	2400000	57	-0.695495
chrIX	2475000	30	-1.16891
chrIX	2550000	14	0.180183
chrIX	2625000	40	-0.73269
chrIX	2700000	6	-0.944522
chrIX	2775000	21	-1.55368
chrIX	2850000	48	-1.41412
chrIX	2925000	25	0.286391
chrIX	3000000	26	-1.56432
chrIX	3075000	25	-0.760309
chrIX	3150000	16	-0.416124
chrIX	3225000	33	-0.507145
chrIX	3300000	52	0.155211
chrIX	3375000	8	-0.250239
chrIX	3450000	1	-0.958668
chrIX	3525000	6	-1.47858
chrIX	3600000	8	-0.967605
chrIX	3675000	30	-0.359806
chrIX	3750000	24	-0.627314
chrIX	3825000	12	-1.51757
chrIX	3900000	18	-0.470707
chrIX	3975000	9	0.177271
chrIX	4050000	12	-1.4699
chrIX	4125000	3	-1.47864
chrIX	4200000	3	1.06148
chrIX	4275000	20	-0.930808
chrIX	4350000	12	0.0321694
chrIX	4425000	7	-1.314
chrIX	4500000	7	-0.895581
chrIX	4575000	14	-1.0216
chrIX	4650000	15	0.256558
chrIX	4725000	18	-0.91855
chrIX	4800000	37	-0.667719
chrIX	4875000	25	-1.04909
chrIX	4950000	5	-0.651025
chrIX	5025000	35	-1.32057
chrIX	5100000	1	-0.958668
chrIX	5175000	18	-0.833012
chrIX	5250000	13	-1.12591
chrIX	5325000	29	0.0239497
chrIX	5400000	10	-0.899295
chrIX	5475000	16	-0.100901
chrIX	5550000	27	-0.773131
chrIX	5625000	23	0.0587528
chrIX	5700000	12	1.05835
chrIX	5775000	56	0.508641
chrIX	5850000	41	0.986375
chrIX	5925000	29	-1.5112
chrIX	6000000	21	-0.379034
chrIX	6075000	66	-0.510846
chrIX	6150000	28	-0.617473
chrIX	6225000	19	-1.1508
chrIX	6300000	22	0.816682
chrIX	6375000	20	1.41442
chrIX	6450000	18	-0.41943
chrIX	6525000	32	0.218453
chrIX	6600000	63	-0.166628
chrIX	6675000	50	0.832982
chrIX	6750000	46	-0.505034
chrIX	6825000	61	1.83035
chrIX	6900000	32	-0.337887
chrIX	6975000	83	-0.0837728
chrIX	7050000	91	-0.208528
chrIX	7125000	21	0.726861
chrIX	7200000	20	1.23629
chrIX	7275000	14	-0.378818
chrIX	7350000	15	0.0588114
chrIX	7425000	17	0.0492407
chrIX	7500000	14	-0.173167
chrIX	7575000	19	0.188632
chrIX	7650000	51	0.840808
chrIX	7725000	43	-0.289011
chrIX	7800000	35	1.74477
chrIX	7875000	49	0.0668061
chrIX	7950000	50	1.04843
chrIX	8025000	22	-0.33127
chrIX	8100000	37	-0.754862
chrIX	8175000	45	-1.07122
chrIX	8250000	10	-0.589613
chrIX	8325000	23	-1.23
chrIX	8400000	11	0.12683
chrIX	8475000	5	-0.809633
chrIX	8550000	42	0.0374529
chrIX	8625000	15	-0.378717
chrIX	8700000	15	-1.9649
chrIX	8775000	24	-1.02296
chrIX	8850000	20	-0.707582
chrIX	8925000	19	-1.74886
chrIX	9000000	51	-0.373115
chrIX	9075000	11	1.00036
chrIX	9150000	8	-0.637974
chrIX	9225000	18	-0.896323
chrIX	9300000	17	-0.923074
chrIX	9375000	34	0.0827896
chrIX	9450000	26	-1.46786
chrIX	9525000	8	-1.91552
chrIX	9600000	20	-1.53535
chrIX	9675000	26	-1.46989
chrIX	9750000	25	-0.885834
chrIX	9825000	33	-1.38796
chrIX	9900000	24	-1.08294
chrIX	9975000	8	-1.64281
chrIX	10050000	16	-1.16863
chrIX	10125000	9	-2.03579
chrIX	10200000	2	-1.24458
chrIX	10275000	8	-1.35062
chrIX	10350000	2	-1.17167
chrIX	10425000	14	-1.78318
chrIX	10500000	13	-0.346284
chrIX	10575000	12	-1.33825
chrIX	10650000	25	0.184984
chrIX	10725000	22	-0.830821
chrIX	10800000	8	-0.143738
chrIX	10875000	31	-1.35917
chrIX	10950000	5	-1.66919
chrIX	11025000	45	-1.68751
chrIX	11100000	26	-0.471243
chrIX	11175000	40	-1.21397
chrIX	11250000	14	-1.52889
chrIX	11325000	22	-0.573325
chrIX	11400000	9	-1.74974
chrIX	11475000	34	1.0578
chrIX	11550000	12	-1.37189
chrIX	11625000	20	-0.129626
chrIX	11700000	49	-1.19933
chrIX	11775000	23	-1.09136
chrIX	11850000	26	-1.80663
chrIX	11925000	22	-0.953478
chrIX	12000000	26	-1.37351
chrIX	12075000	29	-1.87966
chrIX	12150000	13	-1.65917
chrIX	12225000	24	-1.61839
chrIX	12300000	14	-0.585697
chrIX	12375000	13	-0.224125
chrIX	12450000	35	-1.14874
chrIX	12525000	11	-0.556396
chrIX	12600000	19	-1.21453
chrIX	12675000	1	-0.673052
chrIX	12750000	10	-2.13797
chrIX	12825000	2	-0.912997
chrIX	12900000	11	-1.52159
chrIX	12975000	8	-1.78271
chrIX	13050000	2	-1.18695
chrIX	13125000	3	-1.35021
chrIX	13200000	7	-1.42821
chrIX	13275000	44	-0.241961
chrIX	13350000	8	-2.00583
chrIX	13425000	46	-0.152895
chrIX	13500000	11	-1.77114
chrIX	13575000	17	-1.79925
chrIX	13650000	26	-2.01863
chrIX	13725000	12	-1.67061
chrIX	13800000	20	-1.27793
chrIX	13875000	17	-1.21379
chrIX	13950000	24	-1.18741
chrIX	14025000	24	-1.62405
chrIX	14100000	15	-0.738538
chrIX	14175000	49	-0.449274
chrIX	14250000	16	-0.11806
chrIX	14325000	35	-0.782942
chrIX	14400000	23	-0.659127
chrIX	14475000	11	-0.714252
chrIX	14550000	8	-0.143121
chrIX	14625000	59	-0.871063
chrIX	14700000	29	-1.14009
chrIX	14775000	42	-1.0693
chrIX	14850000	35	-0.605573
chrIX	14925000	14	-0.240947
chrIX	15000000	33	-0.965662
chrIX	15075000	29	-1.57188
chrIX	15150000	54	-0.826614
chrIX	15225000	7	-1.76982
chrIX	15300000	25	-1.4971
chrIX	15375000	13	-1.42181
chrIX	15450000	23	-0.315189
chrIX	15525000	19	-1.66838
chrIX	15600000	36	-0.736623
chrIX	15675000	57	-0.665147
chrIX	15750000	40	-1.19679
chrIX	15825000	18	-0.757491
chrIX	15900000	31	-1.27808
chrIX	15975000	30	-0.127435
chrIX	16050000	34	-1.6885
chrIX	16125000	27	-0.691087
chrIX	16200000	28	-0.374768
chrIX	16275000	13	-0.852872
chrIX	16350000	34	-0.397755
chrIX	16425000	36	-0.33885
chrIX	16500000	11	-1.26775
chrIX	16575000	19	-0.220995
chrIX	16650000	28	-0.560561
chrIX	16725000	32	-0.540899
chrIX	16800000	64	-0.444162
chrIX	16875000	25	-0.756942
chrIX	16950000	51	-0.630424
chrIX	17025000	58	-0.850431
chrIX	17100000	18	-1.62112
chrIX	17175000	13	-0.569078
chrIX	17250000	31	-1.1076
chrIX	17325000	55	-0.702381
chrIX	17400000	36	-1.31143
chrIX	17475000	15	-1.62264
chrIX	17550000	48	-0.482719
chrIX	17625000	63	-1.02698
chrIX	17700000	52	-0.902073
chrIX	17775000	46	-0.959961
chrIX	17850000	41	-0.702948
chrIX	17925000	51	-0.422123
chrIX	18000000	30	-1.37013
chrIX	18075000	36	-0.669867
chrIX	18150000	24	-1.85197
chrIX	18225000	21	-1.22264
chrIX	18300000	50	-1.05335
chrIX	18375000	106	-1.02975
chrIX	18450000	72	-0.548275
chrIX	18525000	18	0.454564
chrIX	18600000	62	-0.553947
chrIX	18675000	55	-0.378785
chrIX	18750000	34	-0.392784
chrIX	18825000	36	-0.370301
chrIX	18900000	0	nan
chrIX	18975000	36	0.408204
chrIX	19050000	14	-0.7916
chrIX	19125000	4	-0.429057
chrIX	19200000	30	-1.00052
chrIX	19275000	34	-1.21659
chrIX	19350000	5	-0.533493
chrIX	19425000	18	-0.135561
chrIX	19500000	51	-0.832432
chrIX	19575000	11	-1.92284
chrIX	19650000	1	1.79988
chrIX	19725000	27	-0.904753
chrIX	19800000	82	-0.930436
chrIX	19875000	27	-0.871001
chrIX	19950000	17	-0.765776
chrIX	20025000	17	0.285432
chrIX	20100000	3	-0.871061
chrIX	20175000	21	-1.17167
chrIX	20250000	70	-1.24651
chrIX	20325000	25	-0.148568
chrIX	20400000	32	-0.498576
chrIX	20475000	20	-0.560781
chrIX	20550000	20	-0.135183
chrUn	0	24	-0.537155
chrUn	75000	22	-1.02323
chrUn	150000	39	-0.106282
chrUn	225000	19	-0.377693
chrUn	300000	10	-1.97816
chrUn	375000	61	-1.89121
chrUn	450000	32	-1.55616
chrUn	525000	13	-2.26711
chrUn	600000	12	0.201657
chrUn	675000	10	-1.64271
chrUn	750000	31	-0.998032
chrUn	825000	19	-1.04462
chrUn	900000	16	-1.46759
chrUn	975000	19	-1.27049
chrUn	1050000	0	nan
chrUn	1125000	0	nan
chrUn	1200000	0	nan
chrUn	1275000	26	-0.827293
