CHROM	BIN_START	BIN_END	N_VARIANTS	PI
chrIX	16875001	16950000	35	4.11779e-05
chrIX	16950001	17025000	56	8.16342e-05
chrIX	17025001	17100000	75	8.54874e-05
chrIX	17100001	17175000	19	1.26606e-05
chrIX	17175001	17250000	20	2.48019e-05
chrIX	17250001	17325000	39	3.76508e-05
chrIX	17325001	17400000	58	9.42986e-05
chrIX	17400001	17475000	32	3.32233e-05
chrIX	17475001	17550000	13	1.25794e-05
chrIX	17550001	17625000	45	8.95751e-05
chrIX	17625001	17700000	62	8.31853e-05
chrIX	17700001	17775000	60	6.9729e-05
chrIX	17775001	17850000	41	6.66587e-05
chrIX	17850001	17925000	44	6.41473e-05
chrIX	17925001	18000000	54	9.17711e-05
chrIX	18000001	18075000	44	4.04706e-05
chrIX	18075001	18150000	46	5.36996e-05
chrIX	18150001	18225000	34	2.18209e-05
chrIX	18225001	18300000	19	1.73455e-05
chrIX	18300001	18375000	60	6.1269e-05
chrIX	18375001	18450000	103	0.000139589
chrIX	18450001	18525000	77	0.000129024
chrIX	18525001	18600000	20	4.09482e-05
chrIX	18600001	18675000	62	9.51323e-05
chrIX	18675001	18750000	57	9.3691e-05
chrIX	18750001	18825000	34	6.28149e-05
chrIX	18825001	18900000	37	6.07492e-05
chrIX	18975001	19050000	36	7.9312e-05
chrIX	19050001	19125000	15	2.59771e-05
chrIX	19125001	19200000	6	4.69885e-06
chrIX	19200001	19275000	27	3.49143e-05
chrIX	19275001	19350000	42	3.73948e-05
chrIX	19350001	19425000	9	6.5742e-06
chrIX	19425001	19500000	18	3.7626e-05
chrIX	19500001	19575000	52	8.43794e-05
chrIX	19575001	19650000	5	2.36273e-06
chrIX	19650001	19725000	1	2.89393e-06
chrIX	19725001	19800000	22	2.9103e-05
chrIX	19800001	19875000	69	0.000112296
chrIX	19875001	19950000	24	4.13767e-05
chrIX	19950001	20025000	20	2.37808e-05
chrIX	20025001	20100000	21	4.07606e-05
chrIX	20100001	20175000	7	1.49929e-06
chrIX	20175001	20250000	28	2.60365e-05
chrIX	20250001	20325000	82	7.95085e-05
chrIX	20325001	20400000	30	4.17482e-05
chrIX	20400001	20475000	32	5.14325e-05
chrIX	20475001	20550000	18	3.65315e-05
chrIX	20550001	20625000	29	3.79971e-05
chrUn	1	75000	27	3.88849e-05
chrUn	75001	150000	20	3.29222e-05
chrUn	150001	225000	45	6.79086e-05
chrUn	225001	300000	17	3.40144e-05
chrUn	300001	375000	12	3.15583e-06
chrUn	375001	450000	58	4.91004e-05
chrUn	450001	525000	27	3.09577e-05
chrUn	525001	600000	11	2.47144e-06
chrUn	600001	675000	17	2.09664e-05
chrUn	675001	750000	12	7.57778e-06
chrUn	750001	825000	27	3.17923e-05
chrUn	825001	900000	29	2.77087e-05
chrUn	900001	975000	19	1.19413e-05
chrUn	975001	1050000	18	1.60545e-05
chrUn	1275001	1350000	25	3.78267e-05
chrUn	1350001	1425000	4	4.13141e-06
chrUn	1500001	1575000	18	1.30529e-05
chrUn	1575001	1650000	29	4.66896e-05
chrUn	1650001	1725000	4	5.87412e-06
chrUn	1725001	1800000	21	2.43523e-05
chrUn	1800001	1875000	17	4.46357e-05
chrUn	2100001	2175000	34	2.95444e-05
chrUn	2175001	2250000	14	6.29339e-06
chrUn	2550001	2625000	12	9.08673e-06
chrUn	2625001	2700000	17	4.52048e-05
chrUn	2925001	3000000	37	2.96336e-05
chrUn	3000001	3075000	3	4.99898e-06
chrUn	3075001	3150000	36	7.59226e-05
chrUn	3150001	3225000	36	2.75647e-05
chrUn	3225001	3300000	12	3.20714e-06
chrUn	3300001	3375000	11	8.3892e-06
chrUn	3375001	3450000	9	1.11901e-05
chrUn	3525001	3600000	53	3.3258e-05
chrUn	3750001	3825000	3	1.21351e-06
chrUn	3825001	3900000	9	5.43734e-06
chrUn	3900001	3975000	10	6.31177e-06
chrUn	3975001	4050000	10	1.60324e-05
chrUn	4050001	4125000	16	2.2055e-05
chrUn	4200001	4275000	25	4.24525e-05
chrUn	4275001	4350000	2	1.16016e-06
chrUn	4350001	4425000	40	6.91229e-05
chrUn	4425001	4500000	37	5.42652e-05
chrUn	4500001	4575000	22	3.61485e-05
chrUn	4575001	4650000	12	1.31221e-05
chrUn	4650001	4725000	11	5.06732e-06
chrUn	4725001	4800000	8	1.18946e-05
chrUn	4800001	4875000	14	2.30841e-05
chrUn	4875001	4950000	12	1.42758e-05
chrUn	4950001	5025000	10	1.49083e-05
chrUn	5025001	5100000	6	3.15653e-06
chrUn	5100001	5175000	39	4.95084e-05
chrUn	5175001	5250000	19	1.026e-05
chrUn	5250001	5325000	14	1.18403e-05
chrUn	5325001	5400000	19	3.39772e-05
chrUn	5400001	5475000	26	4.24883e-05
chrUn	5475001	5550000	22	2.44049e-05
chrUn	5550001	5625000	48	6.99369e-05
chrUn	5625001	5700000	35	3.95188e-05
chrUn	5700001	5775000	32	6.89114e-05
chrUn	5775001	5850000	83	0.000127457
chrUn	5850001	5925000	28	8.76475e-06
chrUn	5925001	6000000	63	9.64196e-05
chrUn	6000001	6075000	15	1.68298e-05
chrUn	6075001	6150000	6	8.28071e-06
chrUn	6150001	6225000	40	4.70251e-05
chrUn	6225001	6300000	42	5.17265e-05
chrUn	6300001	6375000	111	9.42669e-05
chrUn	6375001	6450000	6	4.42463e-06
chrUn	6450001	6525000	21	1.74032e-05
chrUn	6600001	6675000	8	3.78619e-06
chrUn	6675001	6750000	11	8.32366e-06
chrUn	6750001	6825000	10	6.03491e-06
chrUn	6900001	6975000	18	2.5078e-05
chrUn	7050001	7125000	24	2.12937e-05
chrUn	7125001	7200000	59	7.26642e-05
chrUn	7200001	7275000	10	2.16034e-05
chrUn	7275001	7350000	5	1.29077e-06
chrUn	7350001	7425000	1	1.26476e-07
chrUn	7425001	7500000	51	8.58672e-05
chrUn	7500001	7575000	44	6.82973e-05
chrUn	7575001	7650000	16	9.87343e-06
chrUn	7650001	7725000	19	1.27927e-05
chrUn	7725001	7800000	36	6.27003e-05
chrUn	7800001	7875000	11	1.74646e-05
chrUn	7875001	7950000	24	2.42892e-05
chrUn	7950001	8025000	79	0.000113528
chrUn	8100001	8175000	17	1.5732e-05
chrUn	8250001	8325000	32	3.37354e-05
chrUn	8325001	8400000	25	3.25147e-05
chrUn	8400001	8475000	15	1.80548e-05
chrUn	8475001	8550000	14	1.25519e-05
chrUn	8550001	8625000	6	5.6081e-06
chrUn	8625001	8700000	3	3.80733e-06
chrUn	8700001	8775000	23	3.34005e-05
chrUn	8775001	8850000	35	3.67733e-05
chrUn	8850001	8925000	36	5.38301e-05
chrUn	8925001	9000000	19	2.94121e-05
chrUn	9000001	9075000	24	1.65326e-05
chrUn	9150001	9225000	12	1.22249e-05
chrUn	9375001	9450000	21	1.50202e-05
chrUn	9450001	9525000	6	3.22968e-06
chrUn	9600001	9675000	20	1.72508e-05
chrUn	9675001	9750000	25	4.68969e-05
chrUn	9750001	9825000	27	4.8251e-05
chrUn	9825001	9900000	17	3.05355e-05
chrUn	9900001	9975000	15	1.22999e-05
chrUn	9975001	10050000	24	2.96069e-05
chrUn	10050001	10125000	23	3.98591e-05
chrUn	10275001	10350000	29	2.99593e-05
chrUn	10350001	10425000	30	5.11312e-05
chrUn	10425001	10500000	5	9.84476e-06
chrUn	10500001	10575000	20	1.66113e-05
chrUn	10575001	10650000	3	7.78003e-07
chrUn	10650001	10725000	3	9.29088e-07
chrUn	10800001	10875000	43	3.93503e-05
chrUn	10950001	11025000	16	1.5656e-05
chrUn	11025001	11100000	18	1.88915e-05
chrUn	11100001	11175000	30	6.05824e-05
chrUn	11175001	11250000	26	7.10426e-05
chrUn	11250001	11325000	28	5.40748e-05
chrUn	11325001	11400000	20	5.42422e-06
chrUn	11400001	11475000	31	4.69311e-05
chrUn	11700001	11775000	9	1.57922e-05
chrUn	11775001	11850000	7	1.41449e-06
chrUn	11850001	11925000	31	4.21298e-05
chrUn	11925001	12000000	18	2.14344e-05
chrUn	12000001	12075000	15	3.01282e-05
chrUn	12075001	12150000	15	1.27818e-05
chrUn	12150001	12225000	28	3.22658e-05
chrUn	12225001	12300000	7	1.84027e-05
chrUn	12300001	12375000	25	5.35179e-05
chrUn	12375001	12450000	15	7.37559e-06
chrUn	12450001	12525000	25	5.2293e-05
chrUn	12525001	12600000	31	2.90147e-05
chrUn	12600001	12675000	2	5.35986e-07
chrUn	12750001	12825000	15	2.60518e-05
chrUn	12825001	12900000	5	1.02796e-05
chrUn	12900001	12975000	47	9.4023e-05
chrUn	12975001	13050000	59	9.37508e-05
chrUn	13050001	13125000	9	3.09202e-05
chrUn	13125001	13200000	22	3.32962e-05
chrUn	13200001	13275000	42	9.73562e-05
chrUn	13350001	13425000	9	1.0016e-05
chrUn	13425001	13500000	11	2.88286e-05
chrUn	13500001	13575000	25	3.72509e-05
chrUn	13575001	13650000	28	5.05021e-05
chrUn	13650001	13725000	3	6.70666e-07
chrUn	13725001	13800000	4	7.63303e-06
chrUn	13800001	13875000	18	9.57127e-06
chrUn	13875001	13950000	10	1.44282e-05
chrUn	13950001	14025000	57	6.64147e-05
chrUn	14025001	14100000	22	1.52285e-05
chrUn	14100001	14175000	11	9.54641e-06
chrUn	14175001	14250000	53	5.27312e-05
chrUn	14250001	14325000	28	4.18586e-05
chrUn	14325001	14400000	21	3.80653e-05
chrUn	14400001	14475000	11	1.33747e-05
chrUn	14475001	14550000	16	3.82098e-05
chrUn	14775001	14850000	33	6.24707e-05
chrUn	14850001	14925000	1	2.13302e-07
chrUn	14925001	15000000	2	4.02673e-07
chrUn	15000001	15075000	4	1.35026e-06
chrUn	15075001	15150000	8	1.81784e-05
chrUn	15150001	15225000	8	2.816e-06
chrUn	15225001	15300000	20	2.77957e-05
chrUn	15300001	15375000	3	9.2978e-07
chrUn	15375001	15450000	18	3.09403e-05
chrUn	15450001	15525000	21	1.91268e-05
chrUn	15525001	15600000	26	2.21497e-05
chrUn	15600001	15675000	18	2.21893e-05
chrUn	15750001	15825000	4	3.12912e-06
chrUn	15825001	15900000	19	1.87644e-05
chrUn	15975001	16050000	17	3.73553e-05
chrUn	16125001	16200000	14	3.45658e-05
chrUn	16200001	16275000	9	3.79272e-05
chrUn	16275001	16350000	20	4.09047e-05
chrUn	16350001	16425000	1	1.25109e-07
chrUn	16425001	16500000	31	6.08867e-05
chrUn	16575001	16650000	7	9.37998e-06
chrUn	16650001	16725000	16	1.48501e-05
chrUn	16725001	16800000	2	6.27322e-06
chrUn	16800001	16875000	14	1.54165e-05
chrUn	16875001	16950000	8	2.13297e-05
chrUn	16950001	17025000	18	2.60217e-05
chrUn	17025001	17100000	30	7.17076e-05
chrUn	17175001	17250000	17	3.19989e-05
chrUn	17325001	17400000	1	3.67124e-07
chrUn	17400001	17475000	10	3.62145e-06
chrUn	17475001	17550000	8	7.05945e-06
chrUn	17550001	17625000	7	2.45228e-06
chrUn	17625001	17700000	17	6.0018e-06
chrUn	17700001	17775000	1	2.93494e-06
chrUn	17775001	17850000	35	5.43351e-05
chrUn	17850001	17925000	28	4.9668e-05
chrUn	17925001	18000000	15	1.86334e-05
chrUn	18000001	18075000	33	4.90571e-05
chrUn	18150001	18225000	29	5.45106e-05
chrUn	18225001	18300000	4	2.03732e-06
chrUn	18300001	18375000	5	3.21599e-06
chrUn	18375001	18450000	18	2.01836e-05
chrUn	18450001	18525000	6	1.62033e-06
chrUn	18525001	18600000	1	2.65258e-07
chrUn	18600001	18675000	14	2.55662e-05
chrUn	18675001	18750000	9	8.0968e-06
chrUn	18750001	18825000	35	4.30909e-05
chrUn	18825001	18900000	19	4.56599e-05
chrUn	18900001	18975000	20	1.62028e-05
chrUn	18975001	19050000	20	4.08161e-05
chrUn	19050001	19125000	9	9.63819e-06
chrUn	19125001	19200000	35	2.50655e-05
chrUn	19200001	19275000	1	3.6726e-06
chrUn	19275001	19350000	1	1.16905e-07
chrUn	19350001	19425000	6	7.47928e-07
chrUn	19425001	19500000	7	1.77523e-05
chrUn	19500001	19575000	21	2.15939e-05
chrUn	19575001	19650000	4	6.72033e-07
chrUn	19650001	19725000	5	4.20659e-06
chrUn	19725001	19800000	16	3.21225e-05
chrUn	19800001	19875000	33	3.50413e-05
chrUn	19875001	19950000	2	3.45249e-07
chrUn	20100001	20175000	32	2.42684e-05
chrUn	20175001	20250000	3	1.40765e-06
chrUn	20325001	20400000	15	2.15961e-05
chrUn	20400001	20475000	22	3.02448e-05
chrUn	20475001	20550000	4	2.24583e-06
chrUn	20550001	20625000	45	4.20617e-05
chrUn	20625001	20700000	22	1.75896e-05
chrUn	20700001	20775000	15	1.28541e-05
chrUn	20775001	20850000	2	6.33954e-06
chrUn	20850001	20925000	5	4.62979e-06
chrUn	20925001	21000000	6	8.85814e-06
chrUn	21000001	21075000	34	4.68294e-05
chrUn	21075001	21150000	13	1.22723e-05
chrUn	21300001	21375000	13	1.3389e-05
chrUn	21375001	21450000	1	3.46614e-07
chrUn	21450001	21525000	17	1.5096e-05
chrUn	21525001	21600000	12	8.25803e-06
chrUn	21600001	21675000	80	0.000106125
chrUn	21900001	21975000	4	1.12106e-05
chrUn	21975001	22050000	11	1.13645e-05
chrUn	22050001	22125000	44	6.78968e-05
chrUn	22125001	22200000	4	7.46757e-06
chrUn	22200001	22275000	63	7.5403e-05
chrUn	22275001	22350000	6	5.45151e-06
chrUn	22350001	22425000	14	1.23944e-05
chrUn	22425001	22500000	35	8.20626e-05
chrUn	22500001	22575000	3	8.24773e-06
chrUn	22575001	22650000	55	0.000129322
chrUn	22650001	22725000	18	1.50107e-05
chrUn	22725001	22800000	8	4.73033e-06
chrUn	22800001	22875000	44	6.80257e-05
chrUn	22950001	23025000	2	3.24398e-06
chrUn	23025001	23100000	32	4.03711e-05
chrUn	23100001	23175000	24	5.06433e-05
chrUn	23175001	23250000	38	7.0625e-05
chrUn	23250001	23325000	3	3.91058e-07
chrUn	23325001	23400000	1	1.3468e-07
chrUn	23400001	23475000	19	3.21374e-05
chrUn	23475001	23550000	26	1.27609e-05
chrUn	23550001	23625000	24	1.99379e-05
chrUn	23625001	23700000	14	9.57797e-06
chrUn	23700001	23775000	11	2.12235e-05
chrUn	23775001	23850000	18	2.28588e-05
chrUn	23925001	24000000	12	1.82231e-05
chrUn	24000001	24075000	4	3.52838e-06
chrUn	24075001	24150000	25	1.87099e-05
chrUn	24150001	24225000	2	4.11565e-07
chrUn	24225001	24300000	10	1.11902e-05
chrUn	24300001	24375000	8	1.91166e-05
chrUn	24375001	24450000	25	2.97343e-05
chrUn	24450001	24525000	29	4.09244e-05
chrUn	24525001	24600000	5	8.24988e-06
chrUn	24600001	24675000	5	6.79759e-06
chrUn	24675001	24750000	57	5.35373e-05
chrUn	24750001	24825000	5	6.70324e-06
chrUn	24825001	24900000	12	8.91573e-06
chrUn	24900001	24975000	3	3.91736e-07
chrUn	25050001	25125000	5	3.71298e-06
chrUn	25125001	25200000	12	3.86404e-06
chrUn	25200001	25275000	4	1.14103e-06
chrUn	25275001	25350000	3	1.33108e-06
chrUn	25425001	25500000	28	6.52171e-05
chrUn	25575001	25650000	36	7.17094e-05
chrUn	25650001	25725000	5	9.81681e-06
chrUn	25800001	25875000	8	2.48173e-05
chrUn	25950001	26025000	11	1.60222e-05
chrUn	26175001	26250000	30	3.45262e-05
chrUn	26250001	26325000	39	2.74094e-05
chrUn	26325001	26400000	85	4.51796e-05
chrUn	26550001	26625000	23	1.75366e-05
chrV	1	75000	28	2.84385e-05
chrV	75001	150000	28	1.27111e-05
chrV	150001	225000	45	4.94459e-05
chrV	225001	300000	28	2.70765e-05
chrV	300001	375000	37	3.62824e-05
chrV	375001	450000	31	5.83335e-05
chrV	450001	525000	29	1.45025e-05
chrV	525001	600000	19	2.78072e-05
chrV	600001	675000	34	4.55553e-05
chrV	675001	750000	24	1.46347e-05
chrV	750001	825000	49	4.19597e-05
chrV	825001	900000	60	9.91903e-05
chrV	900001	975000	52	6.58786e-05
chrV	975001	1050000	32	2.46919e-05
chrV	1050001	1125000	22	2.70043e-05
chrV	1125001	1200000	34	7.43977e-05
chrV	1200001	1275000	3	6.69299e-07
chrV	1275001	1350000	30	3.43756e-05
chrV	1350001	1425000	7	2.08676e-05
chrV	1425001	1500000	59	6.39776e-05
chrV	1500001	1575000	28	5.82962e-05
chrV	1575001	1650000	30	5.85587e-05
chrV	1650001	1725000	23	3.64556e-05
chrV	1725001	1800000	30	4.02879e-05
chrV	1800001	1875000	29	5.34807e-05
chrV	1875001	1950000	32	5.89476e-05
chrV	1950001	2025000	18	1.75893e-05
chrV	2025001	2100000	40	5.3661e-05
chrV	2100001	2175000	3	4.47521e-06
chrV	2175001	2250000	5	5.73795e-06
chrV	2250001	2325000	27	2.42729e-05
chrV	2325001	2400000	39	5.31481e-05
chrV	2400001	2475000	18	1.81083e-05
chrV	2475001	2550000	20	2.79817e-05
chrV	2550001	2625000	22	3.22719e-05
chrV	2625001	2700000	14	2.3936e-05
chrV	2700001	2775000	15	6.62329e-06
chrV	2775001	2850000	29	1.92246e-05
chrV	2850001	2925000	10	1.77183e-05
chrV	3000001	3075000	13	1.33212e-05
chrV	3075001	3150000	4	6.83525e-06
chrV	3150001	3225000	8	2.80233e-06
chrV	3225001	3300000	22	6.3355e-06
chrV	3300001	3375000	9	1.57515e-06
chrV	3375001	3450000	6	9.41394e-07
chrV	3450001	3525000	17	1.82369e-05
chrV	3525001	3600000	10	7.88393e-06
chrV	3600001	3675000	15	1.3302e-05
chrV	3675001	3750000	40	3.25652e-05
chrV	3750001	3825000	44	5.22799e-05
chrV	3825001	3900000	40	5.10342e-05
chrV	3900001	3975000	36	7.78194e-05
chrV	3975001	4050000	54	0.000102972
chrV	4050001	4125000	14	1.16286e-05
chrV	4125001	4200000	15	5.38793e-06
chrV	4200001	4275000	21	2.05308e-05
chrV	4275001	4350000	51	4.38609e-05
chrV	4350001	4425000	11	1.934e-05
chrV	4425001	4500000	15	1.38144e-05
chrV	4500001	4575000	41	4.89188e-05
chrV	4575001	4650000	47	6.87703e-05
chrV	4650001	4725000	53	5.58468e-05
chrV	4725001	4800000	45	4.23938e-05
chrV	4800001	4875000	37	4.41618e-05
chrV	4875001	4950000	20	3.17338e-05
chrV	4950001	5025000	27	1.2844e-05
chrV	5025001	5100000	36	4.16471e-05
chrV	5100001	5175000	48	5.60545e-05
chrV	5175001	5250000	42	4.33415e-05
chrV	5250001	5325000	14	2.66764e-05
chrV	5325001	5400000	30	3.41972e-05
chrV	5400001	5475000	12	2.37471e-05
chrV	5475001	5550000	32	1.80231e-05
chrV	5550001	5625000	25	1.10933e-05
chrV	5625001	5700000	38	4.26385e-05
chrV	5700001	5775000	20	2.49765e-05
chrV	5775001	5850000	23	1.52326e-05
chrV	5850001	5925000	35	1.87851e-05
chrV	5925001	6000000	37	1.59508e-05
chrV	6000001	6075000	13	9.73878e-06
chrV	6075001	6150000	27	1.94078e-05
chrV	6150001	6225000	40	2.47903e-05
chrV	6225001	6300000	42	4.1803e-05
chrV	6300001	6375000	21	1.5946e-05
chrV	6375001	6450000	24	1.21364e-05
chrV	6450001	6525000	12	1.53577e-05
chrV	6525001	6600000	46	2.52936e-05
chrV	6600001	6675000	26	1.11091e-05
chrV	6675001	6750000	19	2.00706e-05
chrV	6750001	6825000	62	0.000120545
chrV	6825001	6900000	42	5.13668e-05
chrV	6900001	6975000	29	2.88451e-05
chrV	6975001	7050000	42	3.1027e-05
chrV	7050001	7125000	41	6.09859e-05
chrV	7125001	7200000	37	3.86502e-05
chrV	7200001	7275000	48	7.12729e-05
chrV	7275001	7350000	13	8.37156e-06
chrV	7350001	7425000	28	3.36345e-05
chrV	7425001	7500000	18	1.89046e-05
chrV	7500001	7575000	24	2.94421e-05
chrV	7575001	7650000	7	2.55279e-06
chrV	7650001	7725000	17	1.97223e-05
chrV	7725001	7800000	10	1.60757e-05
chrV	7800001	7875000	37	5.32849e-05
chrV	7875001	7950000	18	1.39811e-05
chrV	7950001	8025000	26	6.21735e-05
chrV	8025001	8100000	22	3.6516e-05
chrV	8100001	8175000	27	2.83369e-05
chrV	8175001	8250000	15	8.78035e-06
chrV	8250001	8325000	30	3.66265e-05
chrV	8325001	8400000	37	5.42238e-05
chrV	8400001	8475000	23	4.21705e-05
chrV	8475001	8550000	20	6.37142e-05
chrV	8550001	8625000	36	2.20383e-05
chrV	8625001	8700000	62	5.54366e-05
chrV	8700001	8775000	29	4.9708e-05
chrV	8775001	8850000	40	4.42592e-05
chrV	8850001	8925000	30	4.02342e-05
chrV	8925001	9000000	26	2.26742e-05
chrV	9000001	9075000	30	4.36105e-05
chrV	9075001	9150000	20	2.02276e-05
chrV	9150001	9225000	31	4.73873e-05
chrV	9225001	9300000	11	1.48518e-05
chrV	9300001	9375000	19	1.21023e-05
chrV	9375001	9450000	13	3.8976e-06
chrV	9450001	9525000	38	4.86286e-05
chrV	9525001	9600000	23	3.35948e-05
chrV	9600001	9675000	11	2.2769e-05
chrV	9675001	9750000	45	4.10833e-05
chrV	9750001	9825000	26	2.60755e-05
chrV	9825001	9900000	7	4.72953e-06
chrV	9900001	9975000	17	1.3185e-05
chrV	9975001	10050000	23	3.41139e-05
chrV	10050001	10125000	33	3.4114e-05
chrV	10125001	10200000	54	8.79473e-05
chrV	10200001	10275000	25	2.8394e-05
chrV	10275001	10350000	50	4.38921e-05
chrV	10350001	10425000	11	2.71523e-05
chrV	10425001	10500000	28	1.37699e-05
chrV	10500001	10575000	28	2.19646e-05
chrV	10575001	10650000	16	1.88428e-05
chrV	10650001	10725000	37	4.37973e-05
chrV	10725001	10800000	1	6.5563e-07
chrV	10800001	10875000	30	3.47554e-05
chrV	10875001	10950000	36	2.90904e-05
chrV	10950001	11025000	21	3.17507e-05
chrV	11025001	11100000	41	3.07158e-05
chrV	11100001	11175000	50	7.69176e-05
chrV	11175001	11250000	61	9.3812e-05
chrV	11250001	11325000	31	4.44496e-05
chrV	11325001	11400000	47	6.43622e-05
chrV	11400001	11475000	39	6.37619e-05
chrV	11475001	11550000	30	4.32976e-05
chrV	11550001	11625000	48	7.04247e-05
chrV	11625001	11700000	64	7.79899e-05
chrV	11700001	11775000	64	0.000103375
chrV	11775001	11850000	14	1.51113e-05
chrV	11850001	11925000	42	5.44009e-05
chrV	11925001	12000000	42	9.39406e-05
chrV	12000001	12075000	44	6.48977e-05
chrV	12075001	12150000	80	0.000121648
chrV	12150001	12225000	41	5.85592e-05
chrV	12225001	12300000	15	2.92034e-05
chrV	12300001	12375000	17	3.4853e-05
chrV	12375001	12450000	13	1.24044e-05
chrV	12450001	12525000	33	2.51001e-05
chrV	12525001	12600000	62	8.85659e-05
chrV	12600001	12675000	17	2.07684e-05
chrV	12675001	12750000	42	6.09781e-05
chrV	12750001	12825000	13	1.48889e-05
chrV	12825001	12900000	95	0.000193731
chrV	12900001	12975000	46	9.46565e-05
chrV	12975001	13050000	66	0.000107935
chrV	13050001	13125000	19	2.51894e-05
chrV	13125001	13200000	25	3.0125e-05
chrV	13200001	13275000	53	6.30043e-05
chrV	13275001	13350000	55	5.81769e-05
chrV	13350001	13425000	17	2.87721e-05
chrV	13425001	13500000	93	0.000179926
chrV	13500001	13575000	32	3.80282e-05
chrV	13575001	13650000	40	4.09318e-05
chrV	13650001	13725000	29	1.67721e-05
chrV	13725001	13800000	29	2.16477e-05
chrV	13800001	13875000	34	5.90828e-05
chrV	13875001	13950000	29	3.3979e-05
chrV	13950001	14025000	24	4.54706e-05
chrV	14025001	14100000	24	3.70539e-05
chrV	14100001	14175000	39	3.79327e-05
chrV	14175001	14250000	10	1.50238e-05
chrV	14250001	14325000	51	6.53696e-05
chrV	14325001	14400000	155	0.000263853
chrV	14400001	14475000	62	8.99924e-05
chrV	14475001	14550000	30	3.50388e-05
chrV	14550001	14625000	70	7.58296e-05
chrV	14625001	14700000	41	4.2574e-05
chrV	14700001	14775000	66	8.49014e-05
chrV	14775001	14850000	38	5.6678e-05
chrV	14850001	14925000	75	6.90389e-05
chrV	14925001	15000000	58	5.70499e-05
chrV	15000001	15075000	75	0.000115559
chrV	15075001	15150000	25	1.94622e-05
chrV	15150001	15225000	43	3.43535e-05
chrV	15225001	15300000	42	3.00203e-05
chrV	15300001	15375000	33	2.49277e-05
chrV	15375001	15450000	48	3.66432e-05
chrV	15450001	15525000	17	1.5967e-05
chrV	15525001	15600000	15	1.47009e-05
chrVI	1	75000	45	6.16608e-05
chrVI	75001	150000	19	2.05031e-05
chrVI	150001	225000	34	2.40697e-05
chrVI	225001	300000	34	3.20814e-05
chrVI	300001	375000	35	3.98648e-05
chrVI	375001	450000	45	3.42563e-05
chrVI	450001	525000	6	1.10336e-05
chrVI	525001	600000	31	3.38152e-05
chrVI	600001	675000	31	4.54344e-05
chrVI	675001	750000	40	4.74759e-05
chrVI	750001	825000	14	7.41035e-06
chrVI	825001	900000	32	4.77212e-05
chrVI	900001	975000	35	4.43817e-05
chrVI	975001	1050000	25	5.06846e-05
chrVI	1050001	1125000	54	7.7029e-05
chrVI	1125001	1200000	48	8.33911e-05
chrVI	1200001	1275000	76	0.000111708
chrVI	1275001	1350000	51	7.51325e-05
chrVI	1350001	1425000	42	5.57908e-05
chrVI	1425001	1500000	32	4.18471e-05
chrVI	1500001	1575000	4	4.74321e-06
chrVI	1575001	1650000	22	2.43061e-05
chrVI	1650001	1725000	49	8.47331e-05
chrVI	1725001	1800000	38	4.12429e-05
chrVI	1800001	1875000	2	4.09716e-06
chrVI	1875001	1950000	11	9.23623e-06
chrVI	1950001	2025000	28	3.10948e-05
chrVI	2025001	2100000	7	3.50794e-06
chrVI	2100001	2175000	44	3.38741e-05
chrVI	2175001	2250000	13	7.21005e-06
chrVI	2250001	2325000	12	1.96724e-05
chrVI	2325001	2400000	10	1.50767e-05
chrVI	2400001	2475000	14	9.50897e-06
chrVI	2475001	2550000	17	1.4453e-05
chrVI	2625001	2700000	5	1.07539e-06
chrVI	2700001	2775000	13	2.06543e-05
chrVI	2775001	2850000	38	2.01972e-05
chrVI	2850001	2925000	23	3.09371e-05
chrVI	2925001	3000000	30	5.34793e-05
chrVI	3000001	3075000	32	5.27309e-05
chrVI	3075001	3150000	20	2.81179e-05
chrVI	3150001	3225000	29	4.88977e-05
chrVI	3225001	3300000	36	5.72823e-05
chrVI	3300001	3375000	28	4.20098e-05
chrVI	3375001	3450000	38	5.25892e-05
chrVI	3450001	3525000	41	6.12168e-05
chrVI	3525001	3600000	41	4.5877e-05
chrVI	3600001	3675000	30	2.79558e-05
chrVI	3675001	3750000	24	3.53602e-05
chrVI	3750001	3825000	41	5.95879e-05
chrVI	3825001	3900000	42	3.21738e-05
chrVI	3900001	3975000	23	1.18905e-05
chrVI	3975001	4050000	30	4.60596e-05
chrVI	4050001	4125000	29	5.48892e-05
chrVI	4125001	4200000	70	0.000133564
chrVI	4200001	4275000	39	7.65702e-05
chrVI	4275001	4350000	33	6.98348e-05
chrVI	4350001	4425000	53	8.16469e-05
chrVI	4425001	4500000	47	4.05586e-05
chrVI	4500001	4575000	43	5.66003e-05
chrVI	4575001	4650000	30	3.82885e-05
chrVI	4650001	4725000	64	0.000100374
chrVI	4725001	4800000	21	2.77109e-05
chrVI	4800001	4875000	51	7.23974e-05
chrVI	4875001	4950000	17	2.35652e-05
chrVI	4950001	5025000	17	1.59081e-05
chrVI	5025001	5100000	4	4.83758e-06
chrVI	5100001	5175000	21	2.21508e-05
chrVI	5175001	5250000	16	1.59411e-05
chrVI	5250001	5325000	24	2.92179e-05
chrVI	5325001	5400000	34	2.56096e-05
chrVI	5400001	5475000	74	6.61003e-05
chrVI	5475001	5550000	34	2.96103e-05
chrVI	5550001	5625000	53	7.83257e-05
chrVI	5625001	5700000	45	6.05658e-05
