CHROM	BIN_START	BIN_END	N_VARIANTS	PI
chrIX	975001	1050000	24	3.88532e-05
chrIX	1050001	1125000	32	5.36038e-05
chrIX	1125001	1200000	26	4.98273e-05
chrIX	1200001	1275000	65	6.81221e-05
chrIX	1275001	1350000	33	5.39199e-05
chrIX	1350001	1425000	35	6.17126e-05
chrIX	1425001	1500000	35	4.51e-05
chrIX	1500001	1575000	7	3.45407e-05
chrIX	1575001	1650000	40	3.27927e-05
chrIX	1650001	1725000	46	7.37753e-05
chrIX	1725001	1800000	20	4.80186e-05
chrIX	1800001	1875000	28	6.47409e-05
chrIX	1875001	1950000	28	3.30828e-05
chrIX	1950001	2025000	44	4.71772e-05
chrIX	2025001	2100000	10	8.39315e-06
chrIX	2100001	2175000	23	3.64847e-05
chrIX	2175001	2250000	33	5.86935e-05
chrIX	2250001	2325000	44	6.97399e-05
chrIX	2325001	2400000	16	3.13317e-05
chrIX	2400001	2475000	60	9.555e-05
chrIX	2475001	2550000	37	4.64418e-05
chrIX	2550001	2625000	18	3.00906e-05
chrIX	2625001	2700000	49	5.87218e-05
chrIX	2700001	2775000	3	9.26722e-06
chrIX	2775001	2850000	25	2.24604e-05
chrIX	2850001	2925000	48	5.41238e-05
chrIX	2925001	3000000	33	5.0855e-05
chrIX	3000001	3075000	20	2.91081e-05
chrIX	3075001	3150000	28	3.4845e-05
chrIX	3150001	3225000	32	2.71321e-05
chrIX	3225001	3300000	34	6.3262e-05
chrIX	3300001	3375000	52	9.67426e-05
chrIX	3375001	3450000	10	1.86731e-05
chrIX	3450001	3525000	5	1.27098e-06
chrIX	3525001	3600000	13	1.25032e-05
chrIX	3600001	3675000	13	9.37431e-06
chrIX	3675001	3750000	34	4.49711e-05
chrIX	3750001	3825000	30	3.96998e-05
chrIX	3825001	3900000	12	1.58693e-05
chrIX	3900001	3975000	29	2.97209e-05
chrIX	3975001	4050000	12	2.26901e-05
chrIX	4050001	4125000	15	1.58691e-05
chrIX	4125001	4200000	5	1.25839e-06
chrIX	4200001	4275000	5	1.06894e-05
chrIX	4275001	4350000	35	3.4007e-05
chrIX	4350001	4425000	21	2.80892e-05
chrIX	4425001	4500000	10	5.04241e-06
chrIX	4500001	4575000	11	9.16796e-06
chrIX	4575001	4650000	21	1.79757e-05
chrIX	4650001	4725000	21	2.80283e-05
chrIX	4725001	4800000	35	3.09566e-05
chrIX	4800001	4875000	49	6.49367e-05
chrIX	4875001	4950000	36	4.0087e-05
chrIX	4950001	5025000	11	8.74069e-06
chrIX	5025001	5100000	34	4.43013e-05
chrIX	5100001	5175000	3	5.47945e-07
chrIX	5175001	5250000	18	1.89907e-05
chrIX	5250001	5325000	11	2.03282e-05
chrIX	5325001	5400000	38	5.67325e-05
chrIX	5400001	5475000	10	1.03132e-05
chrIX	5475001	5550000	25	3.33937e-05
chrIX	5550001	5625000	29	4.22833e-05
chrIX	5625001	5700000	28	4.8464e-05
chrIX	5700001	5775000	15	3.06906e-05
chrIX	5775001	5850000	56	0.00013475
chrIX	5850001	5925000	53	0.00011967
chrIX	5925001	6000000	27	2.75835e-05
chrIX	6000001	6075000	28	4.24238e-05
chrIX	6075001	6150000	82	0.000120182
chrIX	6150001	6225000	38	4.62548e-05
chrIX	6225001	6300000	16	2.09384e-05
chrIX	6300001	6375000	29	6.22131e-05
chrIX	6375001	6450000	21	5.31711e-05
chrIX	6450001	6525000	23	2.25967e-05
chrIX	6525001	6600000	35	7.48866e-05
chrIX	6600001	6675000	65	0.000121804
chrIX	6675001	6750000	52	0.000137839
chrIX	6750001	6825000	51	8.89594e-05
chrIX	6825001	6900000	69	0.000203593
chrIX	6900001	6975000	31	6.52909e-05
chrIX	6975001	7050000	76	0.000156753
chrIX	7050001	7125000	91	0.000171064
chrIX	7125001	7200000	20	4.75706e-05
chrIX	7200001	7275000	20	5.20118e-05
chrIX	7275001	7350000	15	2.0616e-05
chrIX	7350001	7425000	18	2.77321e-05
chrIX	7425001	7500000	27	3.78507e-05
chrIX	7500001	7575000	18	2.24299e-05
chrIX	7575001	7650000	30	4.92045e-05
chrIX	7650001	7725000	67	0.000141714
chrIX	7725001	7800000	53	7.77985e-05
chrIX	7800001	7875000	35	0.000114185
chrIX	7875001	7950000	53	0.000103887
chrIX	7950001	8025000	64	0.000131334
chrIX	8025001	8100000	18	3.22141e-05
chrIX	8100001	8175000	39	5.84976e-05
chrIX	8175001	8250000	40	6.44358e-05
chrIX	8250001	8325000	21	1.92591e-05
chrIX	8325001	8400000	27	2.67352e-05
chrIX	8400001	8475000	13	2.66113e-05
chrIX	8475001	8550000	7	6.49726e-06
chrIX	8550001	8625000	41	7.78426e-05
chrIX	8625001	8700000	21	2.63567e-05
chrIX	8700001	8775000	12	7.71542e-06
chrIX	8775001	8850000	21	2.36717e-05
chrIX	8850001	8925000	20	3.89425e-05
chrIX	8925001	9000000	16	1.56223e-05
chrIX	9000001	9075000	55	9.6335e-05
chrIX	9075001	9150000	14	2.84921e-05
chrIX	9150001	9225000	10	9.5961e-06
chrIX	9225001	9300000	21	2.55193e-05
chrIX	9300001	9375000	18	2.42032e-05
chrIX	9375001	9450000	36	6.80523e-05
chrIX	9450001	9525000	26	2.79283e-05
chrIX	9525001	9600000	15	4.13039e-06
chrIX	9600001	9675000	32	2.65811e-05
chrIX	9675001	9750000	21	2.03153e-05
chrIX	9750001	9825000	36	3.69191e-05
chrIX	9825001	9900000	37	3.17865e-05
chrIX	9900001	9975000	23	2.92891e-05
chrIX	9975001	10050000	11	2.92251e-06
chrIX	10050001	10125000	21	2.06558e-05
chrIX	10125001	10200000	4	7.1296e-07
chrIX	10200001	10275000	1	3.17431e-07
chrIX	10275001	10350000	9	1.3646e-05
chrIX	10350001	10425000	2	8.56563e-07
chrIX	10425001	10500000	9	6.22156e-06
chrIX	10500001	10575000	11	2.46198e-05
chrIX	10575001	10650000	13	8.38679e-06
chrIX	10650001	10725000	26	4.83335e-05
chrIX	10725001	10800000	16	3.56015e-05
chrIX	10800001	10875000	9	1.42607e-05
chrIX	10875001	10950000	40	3.53404e-05
chrIX	10950001	11025000	6	3.49174e-06
chrIX	11025001	11100000	49	3.00398e-05
chrIX	11100001	11175000	40	4.49402e-05
chrIX	11175001	11250000	47	5.1131e-05
chrIX	11250001	11325000	23	1.21347e-05
chrIX	11325001	11400000	28	4.33574e-05
chrIX	11400001	11475000	11	7.98112e-06
chrIX	11475001	11550000	45	8.57994e-05
chrIX	11550001	11625000	19	1.23826e-05
chrIX	11625001	11700000	23	4.00721e-05
chrIX	11700001	11775000	53	5.51734e-05
chrIX	11775001	11850000	20	2.53246e-05
chrIX	11850001	11925000	31	2.19075e-05
chrIX	11925001	12000000	32	2.83004e-05
chrIX	12000001	12075000	33	5.07922e-05
chrIX	12075001	12150000	23	1.90133e-05
chrIX	12150001	12225000	24	1.37269e-05
chrIX	12225001	12300000	36	2.26729e-05
chrIX	12300001	12375000	13	2.05186e-05
chrIX	12375001	12450000	22	2.55527e-05
chrIX	12450001	12525000	34	4.3734e-05
chrIX	12525001	12600000	23	2.39241e-05
chrIX	12600001	12675000	21	1.25098e-05
chrIX	12675001	12750000	1	1.65014e-07
chrIX	12750001	12825000	15	4.37611e-06
chrIX	12825001	12900000	4	1.08833e-06
chrIX	12900001	12975000	16	8.52431e-06
chrIX	12975001	13050000	11	8.04036e-06
chrIX	13050001	13125000	1	3.89233e-07
chrIX	13125001	13200000	5	1.05182e-06
chrIX	13200001	13275000	8	5.28799e-06
chrIX	13275001	13350000	54	7.94039e-05
chrIX	13350001	13425000	8	1.59094e-06
chrIX	13425001	13500000	53	8.38554e-05
chrIX	13500001	13575000	14	6.31719e-06
chrIX	13575001	13650000	15	1.19668e-05
chrIX	13650001	13725000	29	1.57729e-05
chrIX	13725001	13800000	12	1.32642e-05
chrIX	13800001	13875000	21	2.20116e-05
chrIX	13875001	13950000	23	2.4179e-05
chrIX	13950001	14025000	36	2.88757e-05
chrIX	14025001	14100000	28	2.42991e-05
chrIX	14100001	14175000	13	1.65583e-05
chrIX	14175001	14250000	55	8.40246e-05
chrIX	14250001	14325000	21	3.38992e-05
chrIX	14325001	14400000	34	5.05861e-05
chrIX	14400001	14475000	25	4.3247e-05
chrIX	14475001	14550000	21	1.65646e-05
chrIX	14550001	14625000	13	1.7769e-05
chrIX	14625001	14700000	64	8.23536e-05
chrIX	14700001	14775000	35	4.16275e-05
chrIX	14775001	14850000	47	5.47019e-05
chrIX	14850001	14925000	32	5.27584e-05
chrIX	14925001	15000000	20	2.7555e-05
chrIX	15000001	15075000	31	4.34158e-05
chrIX	15075001	15150000	28	2.23441e-05
chrIX	15150001	15225000	55	8.39638e-05
chrIX	15225001	15300000	16	6.67748e-06
chrIX	15300001	15375000	26	2.54877e-05
chrIX	15375001	15450000	15	1.28738e-05
chrIX	15450001	15525000	24	3.70218e-05
chrIX	15525001	15600000	17	1.43174e-05
chrIX	15600001	15675000	41	6.21481e-05
chrIX	15675001	15750000	70	9.91743e-05
chrIX	15750001	15825000	39	5.17769e-05
chrIX	15825001	15900000	25	3.74904e-05
chrIX	15900001	15975000	26	3.00686e-05
chrIX	15975001	16050000	32	6.51666e-05
chrIX	16050001	16125000	24	2.9441e-05
chrIX	16125001	16200000	34	4.70295e-05
chrIX	16200001	16275000	32	5.06391e-05
chrIX	16275001	16350000	12	1.46413e-05
chrIX	16350001	16425000	41	6.23007e-05
chrIX	16425001	16500000	38	6.28889e-05
chrIX	16500001	16575000	18	1.10159e-05
chrIX	16575001	16650000	29	3.79364e-05
chrIX	16650001	16725000	25	4.31661e-05
chrIX	16725001	16800000	35	5.39273e-05
chrIX	16800001	16875000	80	0.000110405
chrIX	16875001	16950000	32	4.28383e-05
chrIX	16950001	17025000	54	8.32768e-05
chrIX	17025001	17100000	69	7.75338e-05
chrIX	17100001	17175000	26	1.49781e-05
chrIX	17175001	17250000	20	2.34945e-05
chrIX	17250001	17325000	34	4.15923e-05
chrIX	17325001	17400000	56	8.59623e-05
chrIX	17400001	17475000	30	3.88997e-05
chrIX	17475001	17550000	17	1.29761e-05
chrIX	17550001	17625000	42	8.95317e-05
chrIX	17625001	17700000	59	8.45066e-05
chrIX	17700001	17775000	47	6.15285e-05
chrIX	17775001	17850000	44	6.74304e-05
chrIX	17850001	17925000	54	7.05596e-05
chrIX	17925001	18000000	67	9.55901e-05
chrIX	18000001	18075000	46	4.58075e-05
chrIX	18075001	18150000	53	5.79293e-05
chrIX	18150001	18225000	29	2.3984e-05
chrIX	18225001	18300000	20	1.89067e-05
chrIX	18300001	18375000	48	5.70597e-05
chrIX	18375001	18450000	105	0.000146519
chrIX	18450001	18525000	79	0.000128656
chrIX	18525001	18600000	18	3.96136e-05
chrIX	18600001	18675000	62	8.72775e-05
chrIX	18675001	18750000	50	9.20634e-05
chrIX	18750001	18825000	28	5.57627e-05
chrIX	18825001	18900000	38	5.95014e-05
chrIX	18975001	19050000	42	7.91903e-05
chrIX	19050001	19125000	15	2.5861e-05
chrIX	19125001	19200000	6	3.09252e-06
chrIX	19200001	19275000	31	3.0709e-05
chrIX	19275001	19350000	35	3.52523e-05
chrIX	19350001	19425000	4	4.81193e-06
chrIX	19425001	19500000	19	3.75626e-05
chrIX	19500001	19575000	52	8.31466e-05
chrIX	19575001	19650000	4	3.08239e-06
chrIX	19650001	19725000	1	4.38358e-06
chrIX	19725001	19800000	22	2.67672e-05
chrIX	19800001	19875000	67	0.000102558
chrIX	19875001	19950000	26	4.53277e-05
chrIX	19950001	20025000	19	2.2834e-05
chrIX	20025001	20100000	19	3.95841e-05
chrIX	20100001	20175000	2	1.05937e-06
chrIX	20175001	20250000	29	2.59728e-05
chrIX	20250001	20325000	81	8.9123e-05
chrIX	20325001	20400000	31	4.15184e-05
chrIX	20400001	20475000	37	5.35219e-05
chrIX	20475001	20550000	19	2.70381e-05
chrIX	20550001	20625000	25	3.69256e-05
chrUn	1	75000	27	3.24943e-05
chrUn	75001	150000	20	3.42576e-05
chrUn	150001	225000	39	6.36256e-05
chrUn	225001	300000	17	3.32386e-05
chrUn	300001	375000	8	3.34566e-06
chrUn	375001	450000	67	5.91685e-05
chrUn	450001	525000	39	3.65797e-05
chrUn	525001	600000	8	1.90586e-06
chrUn	600001	675000	12	2.59908e-05
chrUn	675001	750000	12	5.92176e-06
chrUn	750001	825000	30	3.80597e-05
chrUn	825001	900000	22	2.14235e-05
chrUn	900001	975000	18	8.16525e-06
chrUn	975001	1050000	34	1.93547e-05
chrUn	1275001	1350000	22	3.98652e-05
chrUn	1350001	1425000	7	3.1026e-06
chrUn	1500001	1575000	14	1.03714e-05
chrUn	1575001	1650000	23	4.44307e-05
chrUn	1650001	1725000	4	5.74416e-06
chrUn	1725001	1800000	23	2.44719e-05
chrUn	1800001	1875000	21	4.77372e-05
chrUn	2100001	2175000	38	2.99674e-05
chrUn	2175001	2250000	11	6.54904e-06
chrUn	2550001	2625000	9	7.88306e-06
chrUn	2625001	2700000	21	4.41769e-05
chrUn	2925001	3000000	29	2.63021e-05
chrUn	3000001	3075000	2	2.43368e-06
chrUn	3075001	3150000	27	7.20997e-05
chrUn	3150001	3225000	35	2.89256e-05
chrUn	3225001	3300000	8	1.64261e-06
chrUn	3300001	3375000	12	8.19161e-06
chrUn	3375001	3450000	12	1.436e-05
chrUn	3525001	3600000	32	2.21893e-05
chrUn	3750001	3825000	2	8.36412e-07
chrUn	3825001	3900000	9	6.76842e-06
chrUn	3900001	3975000	8	7.1967e-06
chrUn	3975001	4050000	10	1.39826e-05
chrUn	4050001	4125000	18	2.09876e-05
chrUn	4200001	4275000	26	3.70635e-05
chrUn	4275001	4350000	1	1.35034e-06
chrUn	4350001	4425000	39	6.23498e-05
chrUn	4425001	4500000	34	5.39849e-05
chrUn	4500001	4575000	21	2.2204e-05
chrUn	4575001	4650000	17	1.45049e-05
chrUn	4650001	4725000	14	5.66981e-06
chrUn	4725001	4800000	8	1.38664e-05
chrUn	4800001	4875000	12	2.81659e-05
chrUn	4875001	4950000	12	1.35226e-05
chrUn	4950001	5025000	8	1.20678e-05
chrUn	5025001	5100000	3	3.44896e-06
chrUn	5100001	5175000	43	5.61087e-05
chrUn	5175001	5250000	15	8.22459e-06
chrUn	5250001	5325000	15	1.34961e-05
chrUn	5325001	5400000	28	3.56431e-05
chrUn	5400001	5475000	25	3.81852e-05
chrUn	5475001	5550000	26	2.90133e-05
chrUn	5550001	5625000	39	6.5606e-05
chrUn	5625001	5700000	36	4.00425e-05
chrUn	5700001	5775000	37	6.48019e-05
chrUn	5775001	5850000	75	0.000121081
chrUn	5850001	5925000	32	7.16773e-06
chrUn	5925001	6000000	64	9.36996e-05
chrUn	6000001	6075000	11	1.76558e-05
chrUn	6075001	6150000	5	7.90073e-06
chrUn	6150001	6225000	37	4.74209e-05
chrUn	6225001	6300000	31	5.73225e-05
chrUn	6300001	6375000	97	9.55565e-05
chrUn	6375001	6450000	8	9.22567e-06
chrUn	6450001	6525000	25	2.00392e-05
chrUn	6600001	6675000	5	3.42127e-06
chrUn	6675001	6750000	9	7.23679e-06
chrUn	6750001	6825000	8	8.35919e-06
chrUn	6900001	6975000	21	2.66771e-05
chrUn	7050001	7125000	19	2.0695e-05
chrUn	7125001	7200000	64	6.85429e-05
chrUn	7200001	7275000	18	2.05191e-05
chrUn	7275001	7350000	3	2.04317e-06
chrUn	7350001	7425000	2	6.85248e-07
chrUn	7425001	7500000	48	8.1799e-05
chrUn	7500001	7575000	41	9.17006e-05
chrUn	7575001	7650000	12	7.64025e-06
chrUn	7650001	7725000	14	1.18926e-05
chrUn	7725001	7800000	34	5.75935e-05
chrUn	7800001	7875000	12	1.38225e-05
chrUn	7875001	7950000	19	2.64228e-05
chrUn	7950001	8025000	64	0.000110653
chrUn	8100001	8175000	16	1.65034e-05
chrUn	8250001	8325000	23	3.41294e-05
chrUn	8325001	8400000	30	3.89418e-05
chrUn	8400001	8475000	19	2.09378e-05
chrUn	8475001	8550000	11	8.83441e-06
chrUn	8550001	8625000	6	4.48438e-06
chrUn	8625001	8700000	5	4.92026e-06
chrUn	8700001	8775000	19	3.02695e-05
chrUn	8775001	8850000	29	3.22845e-05
chrUn	8850001	8925000	38	5.5661e-05
chrUn	8925001	9000000	22	2.72226e-05
chrUn	9000001	9075000	12	7.10067e-06
chrUn	9150001	9225000	11	1.07928e-05
chrUn	9375001	9450000	20	1.56879e-05
chrUn	9450001	9525000	2	3.02065e-06
chrUn	9600001	9675000	11	1.38289e-05
chrUn	9675001	9750000	27	5.11515e-05
chrUn	9750001	9825000	23	4.79312e-05
chrUn	9825001	9900000	16	3.83638e-05
chrUn	9900001	9975000	12	1.37202e-05
chrUn	9975001	10050000	20	2.47598e-05
chrUn	10050001	10125000	19	3.09116e-05
chrUn	10275001	10350000	31	3.56483e-05
chrUn	10350001	10425000	33	6.11606e-05
chrUn	10425001	10500000	4	5.59038e-06
chrUn	10500001	10575000	14	1.78031e-05
chrUn	10575001	10650000	2	8.45224e-07
chrUn	10650001	10725000	3	7.59573e-07
chrUn	10800001	10875000	39	3.56972e-05
chrUn	10950001	11025000	16	1.62812e-05
chrUn	11025001	11100000	21	1.81598e-05
chrUn	11100001	11175000	35	6.44932e-05
chrUn	11175001	11250000	26	7.58407e-05
chrUn	11250001	11325000	30	5.67469e-05
chrUn	11325001	11400000	19	5.17843e-06
chrUn	11400001	11475000	24	3.87814e-05
chrUn	11700001	11775000	11	1.69315e-05
chrUn	11775001	11850000	7	1.91089e-06
chrUn	11850001	11925000	27	4.2437e-05
chrUn	11925001	12000000	19	2.06031e-05
chrUn	12000001	12075000	13	3.07954e-05
chrUn	12075001	12150000	15	1.60153e-05
chrUn	12150001	12225000	28	3.01133e-05
chrUn	12225001	12300000	5	1.60265e-05
chrUn	12300001	12375000	27	8.13021e-05
chrUn	12375001	12450000	13	9.20837e-06
chrUn	12450001	12525000	22	5.22015e-05
chrUn	12525001	12600000	21	2.79641e-05
chrUn	12600001	12675000	5	1.2735e-06
chrUn	12750001	12825000	16	2.40802e-05
chrUn	12825001	12900000	10	1.14496e-05
chrUn	12900001	12975000	37	8.95884e-05
chrUn	12975001	13050000	53	9.00894e-05
chrUn	13050001	13125000	7	3.08362e-05
chrUn	13125001	13200000	20	3.29022e-05
chrUn	13200001	13275000	43	9.69919e-05
chrUn	13350001	13425000	6	7.40954e-06
chrUn	13425001	13500000	9	3.00024e-05
chrUn	13500001	13575000	21	3.47688e-05
chrUn	13575001	13650000	33	4.79762e-05
chrUn	13650001	13725000	3	7.16743e-07
chrUn	13725001	13800000	8	1.06994e-05
chrUn	13800001	13875000	17	9.9363e-06
chrUn	13875001	13950000	13	1.52208e-05
chrUn	13950001	14025000	50	6.23981e-05
chrUn	14025001	14100000	23	1.76213e-05
chrUn	14100001	14175000	14	1.22898e-05
chrUn	14175001	14250000	36	4.74025e-05
chrUn	14250001	14325000	27	4.18988e-05
chrUn	14325001	14400000	24	3.31318e-05
chrUn	14400001	14475000	14	1.60331e-05
chrUn	14475001	14550000	13	3.54279e-05
chrUn	14700001	14775000	1	1.72571e-07
chrUn	14775001	14850000	37	5.22746e-05
chrUn	14850001	14925000	1	1.62495e-07
chrUn	14925001	15000000	3	9.03165e-07
chrUn	15000001	15075000	6	5.31826e-06
chrUn	15075001	15150000	5	1.71841e-05
chrUn	15150001	15225000	7	2.54324e-06
chrUn	15225001	15300000	11	1.29454e-05
chrUn	15300001	15375000	6	1.52548e-06
chrUn	15375001	15450000	20	3.6693e-05
chrUn	15450001	15525000	17	3.07901e-05
chrUn	15525001	15600000	17	1.8438e-05
chrUn	15600001	15675000	16	2.00682e-05
chrUn	15750001	15825000	4	4.99078e-06
chrUn	15825001	15900000	25	2.01875e-05
chrUn	15975001	16050000	21	3.61316e-05
chrUn	16125001	16200000	14	3.53548e-05
chrUn	16200001	16275000	10	3.52147e-05
chrUn	16275001	16350000	16	5.11206e-05
chrUn	16350001	16425000	1	1.7761e-07
chrUn	16425001	16500000	29	5.54896e-05
chrUn	16575001	16650000	6	9.16415e-06
chrUn	16650001	16725000	13	1.34582e-05
chrUn	16725001	16800000	5	5.62683e-06
chrUn	16800001	16875000	10	1.5377e-05
chrUn	16875001	16950000	10	2.50788e-05
chrUn	16950001	17025000	24	2.14838e-05
chrUn	17025001	17100000	29	7.58738e-05
chrUn	17175001	17250000	17	2.41709e-05
chrUn	17250001	17325000	3	5.55517e-07
chrUn	17325001	17400000	2	9.87565e-07
chrUn	17400001	17475000	13	6.7268e-06
chrUn	17475001	17550000	7	1.02485e-05
chrUn	17550001	17625000	6	3.64543e-06
chrUn	17625001	17700000	14	6.64006e-06
chrUn	17700001	17775000	2	3.2247e-06
chrUn	17775001	17850000	38	6.19622e-05
chrUn	17850001	17925000	30	6.22741e-05
chrUn	17925001	18000000	15	2.23001e-05
chrUn	18000001	18075000	33	4.55323e-05
chrUn	18150001	18225000	22	4.8009e-05
chrUn	18225001	18300000	8	2.56598e-06
chrUn	18300001	18375000	7	4.69739e-06
chrUn	18375001	18450000	22	1.96895e-05
chrUn	18450001	18525000	4	8.07454e-07
chrUn	18600001	18675000	12	2.31739e-05
chrUn	18675001	18750000	7	5.65716e-06
chrUn	18750001	18825000	30	3.84021e-05
chrUn	18825001	18900000	15	3.02698e-05
chrUn	18900001	18975000	25	1.09351e-05
chrUn	18975001	19050000	18	3.91562e-05
chrUn	19050001	19125000	13	8.75203e-06
chrUn	19125001	19200000	27	1.91772e-05
chrUn	19200001	19275000	1	3.5585e-06
chrUn	19350001	19425000	1	3.57739e-07
chrUn	19425001	19500000	6	1.66554e-05
chrUn	19500001	19575000	17	2.69801e-05
chrUn	19575001	19650000	3	5.45426e-07
chrUn	19650001	19725000	9	5.12936e-06
chrUn	19725001	19800000	20	3.10104e-05
chrUn	19800001	19875000	24	2.89796e-05
chrUn	20100001	20175000	41	3.10269e-05
chrUn	20175001	20250000	9	3.15798e-06
chrUn	20325001	20400000	14	1.70279e-05
chrUn	20400001	20475000	15	2.69111e-05
chrUn	20475001	20550000	3	1.11227e-06
chrUn	20550001	20625000	37	4.30077e-05
chrUn	20625001	20700000	14	1.50433e-05
chrUn	20700001	20775000	9	2.18057e-05
chrUn	20775001	20850000	6	6.95578e-06
chrUn	20850001	20925000	4	2.77508e-06
chrUn	20925001	21000000	8	9.2307e-06
chrUn	21000001	21075000	32	6.05307e-05
chrUn	21075001	21150000	10	1.27716e-05
chrUn	21300001	21375000	11	1.35793e-05
chrUn	21375001	21450000	1	1.00772e-06
chrUn	21450001	21525000	22	1.72448e-05
chrUn	21525001	21600000	12	8.87177e-06
chrUn	21600001	21675000	77	9.7607e-05
chrUn	21750001	21825000	2	5.08903e-07
chrUn	21900001	21975000	11	1.09176e-05
chrUn	21975001	22050000	10	8.20418e-06
chrUn	22050001	22125000	44	6.03323e-05
chrUn	22125001	22200000	5	4.46167e-06
chrUn	22200001	22275000	46	7.23258e-05
chrUn	22275001	22350000	6	2.97151e-06
chrUn	22350001	22425000	8	2.74858e-06
chrUn	22425001	22500000	36	7.96809e-05
chrUn	22500001	22575000	6	6.29331e-06
chrUn	22575001	22650000	56	0.000154974
chrUn	22650001	22725000	18	1.35037e-05
chrUn	22725001	22800000	10	6.50248e-06
chrUn	22800001	22875000	40	6.50791e-05
chrUn	22950001	23025000	5	2.02678e-06
chrUn	23025001	23100000	27	4.83782e-05
chrUn	23100001	23175000	27	5.08301e-05
chrUn	23175001	23250000	37	6.23506e-05
chrUn	23250001	23325000	3	2.23591e-06
chrUn	23325001	23400000	6	1.45615e-06
chrUn	23400001	23475000	16	2.10098e-05
chrUn	23475001	23550000	17	1.03696e-05
chrUn	23550001	23625000	21	2.18539e-05
chrUn	23625001	23700000	11	7.90851e-06
chrUn	23700001	23775000	10	2.10071e-05
chrUn	23775001	23850000	21	2.14968e-05
chrUn	23925001	24000000	10	1.88142e-05
chrUn	24000001	24075000	2	1.46497e-06
chrUn	24075001	24150000	26	1.78189e-05
chrUn	24225001	24300000	9	1.08822e-05
chrUn	24300001	24375000	6	1.52394e-05
chrUn	24375001	24450000	21	3.00228e-05
chrUn	24450001	24525000	24	4.82921e-05
chrUn	24525001	24600000	5	7.06684e-06
chrUn	24600001	24675000	10	9.40703e-06
chrUn	24675001	24750000	48	5.16768e-05
chrUn	24750001	24825000	2	5.57897e-06
chrUn	24825001	24900000	15	1.23839e-05
chrUn	24900001	24975000	1	3.47662e-07
chrUn	25050001	25125000	3	2.57095e-06
chrUn	25125001	25200000	7	3.44388e-06
chrUn	25200001	25275000	5	1.64511e-06
chrUn	25275001	25350000	5	1.36043e-06
chrUn	25425001	25500000	29	6.18081e-05
chrUn	25575001	25650000	38	7.51e-05
chrUn	25650001	25725000	4	7.54291e-06
chrUn	25725001	25800000	2	3.86715e-07
chrUn	25800001	25875000	9	2.74279e-05
chrUn	25950001	26025000	16	1.94174e-05
chrUn	26175001	26250000	40	3.33388e-05
chrUn	26250001	26325000	39	2.75836e-05
chrUn	26325001	26400000	67	4.85098e-05
chrUn	26550001	26625000	28	2.03806e-05
chrV	1	75000	25	3.1042e-05
chrV	75001	150000	31	1.34399e-05
chrV	150001	225000	44	4.71519e-05
chrV	225001	300000	29	2.29498e-05
chrV	300001	375000	34	3.92798e-05
chrV	375001	450000	29	5.48605e-05
chrV	450001	525000	19	9.79802e-06
chrV	525001	600000	20	2.64934e-05
chrV	600001	675000	31	4.566e-05
chrV	675001	750000	30	1.77262e-05
chrV	750001	825000	54	4.99534e-05
chrV	825001	900000	51	9.58888e-05
chrV	900001	975000	56	6.71878e-05
chrV	975001	1050000	37	2.43834e-05
chrV	1050001	1125000	20	2.83611e-05
chrV	1125001	1200000	45	7.27129e-05
chrV	1200001	1275000	1	1.0581e-06
chrV	1275001	1350000	26	3.65895e-05
chrV	1350001	1425000	8	1.85965e-05
chrV	1425001	1500000	52	5.55892e-05
chrV	1500001	1575000	39	5.98181e-05
chrV	1575001	1650000	31	6.0244e-05
chrV	1650001	1725000	20	3.5865e-05
chrV	1725001	1800000	34	4.47907e-05
chrV	1800001	1875000	22	5.48343e-05
chrV	1875001	1950000	34	5.48491e-05
chrV	1950001	2025000	26	2.01517e-05
chrV	2025001	2100000	36	4.56186e-05
chrV	2100001	2175000	7	6.08408e-06
chrV	2175001	2250000	9	3.85581e-06
chrV	2250001	2325000	24	2.90808e-05
chrV	2325001	2400000	30	5.30726e-05
chrV	2400001	2475000	21	1.95754e-05
chrV	2475001	2550000	21	3.02291e-05
chrV	2550001	2625000	26	3.04045e-05
chrV	2625001	2700000	10	2.53798e-05
chrV	2700001	2775000	12	6.44821e-06
chrV	2775001	2850000	19	1.43114e-05
chrV	2850001	2925000	16	1.80987e-05
chrV	3000001	3075000	19	1.4514e-05
chrV	3075001	3150000	6	7.34879e-06
chrV	3150001	3225000	11	3.82684e-06
chrV	3225001	3300000	31	1.15814e-05
chrV	3300001	3375000	15	3.98804e-06
chrV	3375001	3450000	8	1.6388e-06
chrV	3450001	3525000	11	1.48803e-05
chrV	3525001	3600000	8	7.20645e-06
chrV	3600001	3675000	17	1.59031e-05
chrV	3675001	3750000	39	3.20034e-05
chrV	3750001	3825000	42	5.1447e-05
chrV	3825001	3900000	36	3.28132e-05
chrV	3900001	3975000	41	7.69851e-05
chrV	3975001	4050000	45	0.00010359
chrV	4050001	4125000	14	1.45591e-05
chrV	4125001	4200000	13	5.73396e-06
chrV	4200001	4275000	21	1.98691e-05
chrV	4275001	4350000	38	4.90894e-05
chrV	4350001	4425000	13	2.18286e-05
chrV	4425001	4500000	19	1.52197e-05
chrV	4500001	4575000	36	3.8009e-05
chrV	4575001	4650000	39	6.20041e-05
chrV	4650001	4725000	53	6.05597e-05
chrV	4725001	4800000	43	4.35076e-05
