CHROM	BIN_START	BIN_END	N_VARIANTS	PI
chrIX	5775001	5850000	56	0.000140302
chrIX	5850001	5925000	41	0.000116195
chrIX	5925001	6000000	29	2.61871e-05
chrIX	6000001	6075000	21	3.96134e-05
chrIX	6075001	6150000	66	0.000112147
chrIX	6150001	6225000	28	4.78066e-05
chrIX	6225001	6300000	19	2.16073e-05
chrIX	6300001	6375000	22	6.03762e-05
chrIX	6375001	6450000	20	5.66957e-05
chrIX	6450001	6525000	18	2.67774e-05
chrIX	6525001	6600000	32	6.71924e-05
chrIX	6600001	6675000	63	0.000122722
chrIX	6675001	6750000	50	0.000128019
chrIX	6750001	6825000	46	8.38498e-05
chrIX	6825001	6900000	61	0.000208541
chrIX	6900001	6975000	32	6.15305e-05
chrIX	6975001	7050000	83	0.000158714
chrIX	7050001	7125000	91	0.000159717
chrIX	7125001	7200000	21	4.85238e-05
chrIX	7200001	7275000	20	4.78086e-05
chrIX	7275001	7350000	14	2.16097e-05
chrIX	7350001	7425000	15	2.79759e-05
chrIX	7425001	7500000	17	3.71605e-05
chrIX	7500001	7575000	14	2.89002e-05
chrIX	7575001	7650000	19	4.47877e-05
chrIX	7650001	7725000	51	0.000139815
chrIX	7725001	7800000	43	7.68643e-05
chrIX	7800001	7875000	35	0.000116232
chrIX	7875001	7950000	49	0.00010221
chrIX	7950001	8025000	50	0.000140055
chrIX	8025001	8100000	22	3.81851e-05
chrIX	8100001	8175000	37	5.7768e-05
chrIX	8175001	8250000	45	6.37949e-05
chrIX	8250001	8325000	10	1.61689e-05
chrIX	8325001	8400000	23	2.65412e-05
chrIX	8400001	8475000	11	2.44292e-05
chrIX	8475001	8550000	5	6.35648e-06
chrIX	8550001	8625000	42	7.43821e-05
chrIX	8625001	8700000	15	2.50056e-05
chrIX	8700001	8775000	15	7.55731e-06
chrIX	8775001	8850000	24	2.98073e-05
chrIX	8850001	8925000	20	3.05069e-05
chrIX	8925001	9000000	19	1.46419e-05
chrIX	9000001	9075000	51	9.38741e-05
chrIX	9075001	9150000	11	3.41884e-05
chrIX	9150001	9225000	8	1.16201e-05
chrIX	9225001	9300000	18	2.52813e-05
chrIX	9300001	9375000	17	1.90594e-05
chrIX	9375001	9450000	34	6.65148e-05
chrIX	9450001	9525000	26	2.52977e-05
chrIX	9525001	9600000	8	2.50768e-06
chrIX	9600001	9675000	20	1.90414e-05
chrIX	9675001	9750000	26	1.878e-05
chrIX	9750001	9825000	25	2.74559e-05
chrIX	9825001	9900000	33	3.01898e-05
chrIX	9900001	9975000	24	3.09033e-05
chrIX	9975001	10050000	8	2.57378e-06
chrIX	10050001	10125000	16	1.93531e-05
chrIX	10125001	10200000	9	2.18608e-06
chrIX	10200001	10275000	2	4.02777e-07
chrIX	10275001	10350000	8	5.65419e-06
chrIX	10350001	10425000	2	4.62702e-07
chrIX	10425001	10500000	14	6.6965e-06
chrIX	10500001	10575000	13	2.55441e-05
chrIX	10575001	10650000	12	1.14091e-05
chrIX	10650001	10725000	25	5.61464e-05
chrIX	10725001	10800000	22	3.42887e-05
chrIX	10800001	10875000	8	1.23294e-05
chrIX	10875001	10950000	31	3.18752e-05
chrIX	10950001	11025000	5	1.52236e-06
chrIX	11025001	11100000	45	4.05572e-05
chrIX	11100001	11175000	26	3.95969e-05
chrIX	11175001	11250000	40	5.01255e-05
chrIX	11250001	11325000	14	7.92011e-06
chrIX	11325001	11400000	22	3.91131e-05
chrIX	11400001	11475000	9	4.80677e-06
chrIX	11475001	11550000	34	8.77969e-05
chrIX	11550001	11625000	12	1.172e-05
chrIX	11625001	11700000	20	4.09233e-05
chrIX	11700001	11775000	49	5.91383e-05
chrIX	11775001	11850000	23	2.51869e-05
chrIX	11850001	11925000	26	1.87563e-05
chrIX	11925001	12000000	22	2.88843e-05
chrIX	12000001	12075000	26	2.62544e-05
chrIX	12075001	12150000	29	2.11365e-05
chrIX	12150001	12225000	13	9.52039e-06
chrIX	12225001	12300000	24	2.0895e-05
chrIX	12300001	12375000	14	2.05117e-05
chrIX	12375001	12450000	13	2.26523e-05
chrIX	12450001	12525000	35	4.63758e-05
chrIX	12525001	12600000	11	1.76435e-05
chrIX	12600001	12675000	19	2.08637e-05
chrIX	12675001	12750000	1	6.10614e-07
chrIX	12750001	12825000	10	1.63921e-06
chrIX	12825001	12900000	2	1.46016e-06
chrIX	12900001	12975000	11	6.56063e-06
chrIX	12975001	13050000	8	3.55142e-06
chrIX	13050001	13125000	2	5.03662e-07
chrIX	13125001	13200000	3	8.41207e-07
chrIX	13200001	13275000	7	5.20728e-06
chrIX	13275001	13350000	44	8.43785e-05
chrIX	13350001	13425000	8	1.61264e-06
chrIX	13425001	13500000	46	9.1557e-05
chrIX	13500001	13575000	11	6.45207e-06
chrIX	13575001	13650000	17	1.14629e-05
chrIX	13650001	13725000	26	1.25861e-05
chrIX	13725001	13800000	12	7.98959e-06
chrIX	13800001	13875000	20	2.12156e-05
chrIX	13875001	13950000	17	2.0418e-05
chrIX	13950001	14025000	24	2.51547e-05
chrIX	14025001	14100000	24	2.08279e-05
chrIX	14100001	14175000	15	2.19894e-05
chrIX	14175001	14250000	49	8.43296e-05
chrIX	14250001	14325000	16	3.03862e-05
chrIX	14325001	14400000	35	4.76685e-05
chrIX	14400001	14475000	23	3.9651e-05
chrIX	14475001	14550000	11	1.74787e-05
chrIX	14550001	14625000	8	1.41916e-05
chrIX	14625001	14700000	59	8.41128e-05
chrIX	14700001	14775000	29	3.67228e-05
chrIX	14775001	14850000	42	5.44146e-05
chrIX	14850001	14925000	35	5.54721e-05
chrIX	14925001	15000000	14	2.58563e-05
chrIX	15000001	15075000	33	4.47066e-05
chrIX	15075001	15150000	29	2.55593e-05
chrIX	15150001	15225000	54	7.51479e-05
chrIX	15225001	15300000	7	2.00633e-06
chrIX	15300001	15375000	25	2.1911e-05
chrIX	15375001	15450000	13	1.19074e-05
chrIX	15450001	15525000	23	4.118e-05
chrIX	15525001	15600000	19	1.39003e-05
chrIX	15600001	15675000	36	5.55425e-05
chrIX	15675001	15750000	57	9.35024e-05
chrIX	15750001	15825000	40	5.33972e-05
chrIX	15825001	15900000	18	2.7233e-05
chrIX	15900001	15975000	31	3.6238e-05
chrIX	15975001	16050000	30	5.97693e-05
chrIX	16050001	16125000	34	3.15124e-05
chrIX	16125001	16200000	27	4.27385e-05
chrIX	16200001	16275000	28	5.06623e-05
chrIX	16275001	16350000	13	1.63459e-05
chrIX	16350001	16425000	34	5.8085e-05
chrIX	16425001	16500000	36	6.1719e-05
chrIX	16500001	16575000	11	9.54626e-06
chrIX	16575001	16650000	19	3.15309e-05
chrIX	16650001	16725000	28	4.73599e-05
chrIX	16725001	16800000	32	5.59172e-05
chrIX	16800001	16875000	64	0.000109621
chrIX	16875001	16950000	25	3.82316e-05
chrIX	16950001	17025000	51	7.94821e-05
chrIX	17025001	17100000	58	8.26322e-05
chrIX	17100001	17175000	18	1.27937e-05
chrIX	17175001	17250000	13	1.93247e-05
chrIX	17250001	17325000	31	3.57862e-05
chrIX	17325001	17400000	55	8.51542e-05
chrIX	17400001	17475000	36	4.04063e-05
chrIX	17475001	17550000	15	1.07972e-05
chrIX	17550001	17625000	48	8.75709e-05
chrIX	17625001	17700000	63	8.35481e-05
chrIX	17700001	17775000	52	6.64284e-05
chrIX	17775001	17850000	46	6.46858e-05
chrIX	17850001	17925000	41	6.57952e-05
chrIX	17925001	18000000	51	8.56323e-05
chrIX	18000001	18075000	30	3.44233e-05
chrIX	18075001	18150000	36	4.49031e-05
chrIX	18150001	18225000	24	1.72878e-05
chrIX	18225001	18300000	21	2.01956e-05
chrIX	18300001	18375000	50	6.46321e-05
chrIX	18375001	18450000	106	0.000136174
chrIX	18450001	18525000	72	0.000119457
chrIX	18525001	18600000	18	4.22252e-05
chrIX	18600001	18675000	62	9.15188e-05
chrIX	18675001	18750000	55	9.16564e-05
chrIX	18750001	18825000	34	5.94464e-05
chrIX	18825001	18900000	36	5.91179e-05
chrIX	18975001	19050000	36	8.23003e-05
chrIX	19050001	19125000	14	2.07051e-05
chrIX	19125001	19200000	4	5.46295e-06
chrIX	19200001	19275000	30	3.03198e-05
chrIX	19275001	19350000	34	3.85715e-05
chrIX	19350001	19425000	5	5.62456e-06
chrIX	19425001	19500000	18	3.20359e-05
chrIX	19500001	19575000	51	8.06129e-05
chrIX	19575001	19650000	11	3.75406e-06
chrIX	19650001	19725000	1	4.25155e-06
chrIX	19725001	19800000	27	3.29002e-05
chrIX	19800001	19875000	82	0.000109234
chrIX	19875001	19950000	27	4.03867e-05
chrIX	19950001	20025000	17	2.32827e-05
chrIX	20025001	20100000	17	4.19939e-05
chrIX	20100001	20175000	3	2.13906e-06
chrIX	20175001	20250000	21	2.72403e-05
chrIX	20250001	20325000	70	8.2826e-05
chrIX	20325001	20400000	25	4.78739e-05
chrIX	20400001	20475000	32	4.90587e-05
chrIX	20475001	20550000	20	2.97779e-05
chrIX	20550001	20625000	20	3.53456e-05
chrUn	1	75000	24	4.22765e-05
chrUn	75001	150000	22	2.89687e-05
chrUn	150001	225000	39	6.96409e-05
chrUn	225001	300000	19	3.46908e-05
chrUn	300001	375000	10	3.07814e-06
chrUn	375001	450000	61	4.88486e-05
chrUn	450001	525000	32	2.72174e-05
chrUn	525001	600000	13	2.16415e-06
chrUn	600001	675000	12	2.05161e-05
chrUn	675001	750000	10	6.16308e-06
chrUn	750001	825000	31	3.08197e-05
chrUn	825001	900000	19	2.19167e-05
chrUn	900001	975000	16	9.41958e-06
chrUn	975001	1050000	19	1.71368e-05
chrUn	1275001	1350000	26	4.19176e-05
chrUn	1350001	1425000	7	5.13842e-06
chrUn	1500001	1575000	19	8.76656e-06
chrUn	1575001	1650000	32	4.79505e-05
chrUn	1650001	1725000	4	8.75892e-06
chrUn	1725001	1800000	24	2.38811e-05
chrUn	1800001	1875000	18	4.68526e-05
chrUn	2100001	2175000	38	3.29156e-05
chrUn	2175001	2250000	13	4.64766e-06
chrUn	2550001	2625000	10	1.18546e-05
chrUn	2625001	2700000	20	4.61353e-05
chrUn	2925001	3000000	30	3.23613e-05
chrUn	3000001	3075000	3	5.24604e-06
chrUn	3075001	3150000	34	8.36374e-05
chrUn	3150001	3225000	31	2.86277e-05
chrUn	3225001	3300000	14	3.34675e-06
chrUn	3300001	3375000	14	7.40031e-06
chrUn	3375001	3450000	13	1.19872e-05
chrUn	3525001	3600000	39	2.96426e-05
chrUn	3750001	3825000	2	9.89883e-07
chrUn	3825001	3900000	9	5.18396e-06
chrUn	3900001	3975000	10	4.12283e-06
chrUn	3975001	4050000	11	1.58448e-05
chrUn	4050001	4125000	16	2.32618e-05
chrUn	4200001	4275000	23	4.22631e-05
chrUn	4275001	4350000	2	6.84948e-07
chrUn	4350001	4425000	44	7.22636e-05
chrUn	4425001	4500000	27	5.11306e-05
chrUn	4500001	4575000	24	3.27522e-05
chrUn	4575001	4650000	11	1.40388e-05
chrUn	4650001	4725000	7	4.75375e-06
chrUn	4725001	4800000	10	1.37798e-05
chrUn	4800001	4875000	9	2.0937e-05
chrUn	4875001	4950000	10	1.11908e-05
chrUn	4950001	5025000	11	1.29043e-05
chrUn	5025001	5100000	12	5.21674e-06
chrUn	5100001	5175000	37	5.16573e-05
chrUn	5175001	5250000	16	9.29829e-06
chrUn	5250001	5325000	21	1.44501e-05
chrUn	5325001	5400000	23	3.94794e-05
chrUn	5400001	5475000	31	3.91432e-05
chrUn	5475001	5550000	21	2.66076e-05
chrUn	5550001	5625000	43	6.80758e-05
chrUn	5625001	5700000	31	3.82728e-05
chrUn	5700001	5775000	33	6.67335e-05
chrUn	5775001	5850000	65	0.000113031
chrUn	5850001	5925000	19	4.09609e-06
chrUn	5925001	6000000	59	9.91735e-05
chrUn	6000001	6075000	10	1.86966e-05
chrUn	6075001	6150000	4	9.19957e-06
chrUn	6150001	6225000	42	5.0153e-05
chrUn	6225001	6300000	37	5.35907e-05
chrUn	6300001	6375000	101	8.94872e-05
chrUn	6375001	6450000	5	5.72914e-06
chrUn	6450001	6525000	28	1.67246e-05
chrUn	6600001	6675000	4	2.75427e-06
chrUn	6675001	6750000	10	9.89443e-06
chrUn	6750001	6825000	10	9.10036e-06
chrUn	6900001	6975000	15	2.44543e-05
chrUn	7050001	7125000	22	1.7714e-05
chrUn	7125001	7200000	51	6.56497e-05
chrUn	7200001	7275000	10	1.84182e-05
chrUn	7275001	7350000	1	1.06194e-06
chrUn	7350001	7425000	3	7.40326e-07
chrUn	7425001	7500000	47	8.28868e-05
chrUn	7500001	7575000	36	6.11942e-05
chrUn	7575001	7650000	18	8.01305e-06
chrUn	7650001	7725000	10	1.2741e-05
chrUn	7725001	7800000	29	6.1457e-05
chrUn	7800001	7875000	10	1.54964e-05
chrUn	7875001	7950000	23	2.55148e-05
chrUn	7950001	8025000	58	0.000103879
chrUn	8100001	8175000	14	1.38276e-05
chrUn	8250001	8325000	23	2.80861e-05
chrUn	8325001	8400000	27	3.48202e-05
chrUn	8400001	8475000	19	1.22053e-05
chrUn	8475001	8550000	12	1.47744e-05
chrUn	8550001	8625000	5	3.70241e-06
chrUn	8625001	8700000	3	5.8172e-06
chrUn	8700001	8775000	22	2.70478e-05
chrUn	8775001	8850000	31	3.86935e-05
chrUn	8850001	8925000	28	4.74706e-05
chrUn	8925001	9000000	24	2.88743e-05
chrUn	9000001	9075000	15	1.70795e-05
chrUn	9150001	9225000	9	1.34217e-05
chrUn	9225001	9300000	1	4.30844e-07
chrUn	9375001	9450000	15	1.11808e-05
chrUn	9450001	9525000	3	1.74159e-06
chrUn	9600001	9675000	15	1.46008e-05
chrUn	9675001	9750000	25	5.17384e-05
chrUn	9750001	9825000	26	4.88935e-05
chrUn	9825001	9900000	14	3.13524e-05
chrUn	9900001	9975000	11	1.2236e-05
chrUn	9975001	10050000	16	2.73661e-05
chrUn	10050001	10125000	21	4.0543e-05
chrUn	10275001	10350000	34	2.87862e-05
chrUn	10350001	10425000	30	5.64677e-05
chrUn	10425001	10500000	6	7.43368e-06
chrUn	10500001	10575000	16	1.5655e-05
chrUn	10575001	10650000	6	1.28192e-06
chrUn	10650001	10725000	1	1.41844e-07
chrUn	10800001	10875000	41	3.91392e-05
chrUn	10950001	11025000	12	1.3034e-05
chrUn	11025001	11100000	17	1.71842e-05
chrUn	11100001	11175000	32	5.37028e-05
chrUn	11175001	11250000	26	6.64141e-05
chrUn	11250001	11325000	24	4.78962e-05
chrUn	11325001	11400000	17	5.11636e-06
chrUn	11400001	11475000	19	3.78078e-05
chrUn	11700001	11775000	11	1.38249e-05
chrUn	11775001	11850000	3	2.8695e-06
chrUn	11850001	11925000	27	4.08238e-05
chrUn	11925001	12000000	23	1.89029e-05
chrUn	12000001	12075000	18	2.77025e-05
chrUn	12075001	12150000	12	1.62706e-05
chrUn	12150001	12225000	33	2.87149e-05
chrUn	12225001	12300000	6	1.78178e-05
chrUn	12300001	12375000	28	6.71668e-05
chrUn	12375001	12450000	14	8.47469e-06
chrUn	12450001	12525000	25	5.48001e-05
chrUn	12525001	12600000	30	3.15399e-05
chrUn	12600001	12675000	3	8.41962e-07
chrUn	12750001	12825000	20	2.88071e-05
chrUn	12825001	12900000	5	8.07694e-06
chrUn	12900001	12975000	42	8.68763e-05
chrUn	12975001	13050000	54	8.8353e-05
chrUn	13050001	13125000	6	2.82028e-05
chrUn	13125001	13200000	20	3.12658e-05
chrUn	13200001	13275000	43	9.5332e-05
chrUn	13350001	13425000	11	1.23856e-05
chrUn	13425001	13500000	7	2.54699e-05
chrUn	13500001	13575000	19	3.18423e-05
chrUn	13575001	13650000	30	4.766e-05
chrUn	13650001	13725000	2	2.83688e-07
chrUn	13725001	13800000	4	8.54783e-06
chrUn	13800001	13875000	9	9.58172e-06
chrUn	13875001	13950000	9	1.51913e-05
chrUn	13950001	14025000	52	6.71775e-05
chrUn	14025001	14100000	24	1.39237e-05
chrUn	14100001	14175000	11	1.02876e-05
chrUn	14175001	14250000	54	5.12782e-05
chrUn	14250001	14325000	29	4.19562e-05
chrUn	14325001	14400000	20	4.11358e-05
chrUn	14400001	14475000	11	1.59415e-05
chrUn	14475001	14550000	16	3.46832e-05
chrUn	14775001	14850000	40	5.13612e-05
chrUn	14850001	14925000	1	1.11504e-07
chrUn	14925001	15000000	1	2.82171e-07
chrUn	15000001	15075000	5	1.71965e-06
chrUn	15075001	15150000	8	1.78299e-05
chrUn	15150001	15225000	4	2.21338e-06
chrUn	15225001	15300000	14	2.8944e-05
chrUn	15300001	15375000	2	2.07838e-07
chrUn	15375001	15450000	19	4.20588e-05
chrUn	15450001	15525000	17	2.63887e-05
chrUn	15525001	15600000	18	1.82082e-05
chrUn	15600001	15675000	11	2.2957e-05
chrUn	15750001	15825000	2	3.82146e-06
chrUn	15825001	15900000	21	1.69913e-05
chrUn	15975001	16050000	18	3.59622e-05
chrUn	16125001	16200000	12	3.28109e-05
chrUn	16200001	16275000	9	3.22905e-05
chrUn	16275001	16350000	18	4.0366e-05
chrUn	16350001	16425000	2	2.73069e-07
chrUn	16425001	16500000	29	5.7095e-05
chrUn	16575001	16650000	8	7.61119e-06
chrUn	16650001	16725000	13	1.32237e-05
chrUn	16725001	16800000	1	6.55365e-06
chrUn	16800001	16875000	10	1.72213e-05
chrUn	16875001	16950000	10	2.32788e-05
chrUn	16950001	17025000	22	2.45009e-05
chrUn	17025001	17100000	32	6.61515e-05
chrUn	17175001	17250000	16	3.3865e-05
chrUn	17325001	17400000	2	4.79391e-07
chrUn	17400001	17475000	15	8.69827e-06
chrUn	17475001	17550000	8	9.77511e-06
chrUn	17550001	17625000	7	1.57169e-06
chrUn	17625001	17700000	11	5.1234e-06
chrUn	17700001	17775000	2	3.90716e-06
chrUn	17775001	17850000	33	6.26409e-05
chrUn	17850001	17925000	26	5.77861e-05
chrUn	17925001	18000000	15	2.2669e-05
chrUn	18000001	18075000	34	4.69649e-05
chrUn	18150001	18225000	23	4.27205e-05
chrUn	18225001	18300000	3	1.07636e-06
chrUn	18300001	18375000	3	3.1358e-06
chrUn	18375001	18450000	21	2.19009e-05
chrUn	18450001	18525000	5	1.35703e-06
chrUn	18525001	18600000	1	5.40069e-07
chrUn	18600001	18675000	14	2.36032e-05
chrUn	18675001	18750000	6	6.42401e-06
chrUn	18750001	18825000	31	4.34845e-05
chrUn	18825001	18900000	16	4.17297e-05
chrUn	18900001	18975000	21	1.5738e-05
chrUn	18975001	19050000	26	4.07729e-05
chrUn	19050001	19125000	12	1.00103e-05
chrUn	19125001	19200000	33	2.17179e-05
chrUn	19200001	19275000	1	5.8778e-06
chrUn	19350001	19425000	1	1.40327e-07
chrUn	19425001	19500000	5	1.66326e-05
chrUn	19500001	19575000	20	2.03589e-05
chrUn	19575001	19650000	1	5.58274e-07
chrUn	19650001	19725000	7	4.01039e-06
chrUn	19725001	19800000	11	2.70413e-05
chrUn	19800001	19875000	25	2.81541e-05
chrUn	19875001	19950000	3	4.65739e-07
chrUn	20100001	20175000	36	2.40434e-05
chrUn	20175001	20250000	7	2.20809e-06
chrUn	20325001	20400000	10	1.89101e-05
chrUn	20400001	20475000	16	2.77529e-05
chrUn	20475001	20550000	2	1.53829e-06
chrUn	20550001	20625000	33	4.25026e-05
chrUn	20625001	20700000	20	2.32039e-05
chrUn	20700001	20775000	14	1.80908e-05
chrUn	20775001	20850000	2	5.97946e-06
chrUn	20850001	20925000	3	4.84324e-06
chrUn	20925001	21000000	5	8.2922e-06
chrUn	21000001	21075000	35	5.52417e-05
chrUn	21075001	21150000	9	1.4604e-05
chrUn	21300001	21375000	10	1.38738e-05
chrUn	21375001	21450000	3	1.55499e-06
chrUn	21450001	21525000	20	1.63018e-05
chrUn	21525001	21600000	12	1.33138e-05
chrUn	21600001	21675000	74	0.000101704
chrUn	21750001	21825000	1	3.88367e-07
chrUn	21900001	21975000	3	7.5868e-06
chrUn	21975001	22050000	7	6.01738e-06
chrUn	22050001	22125000	49	7.09765e-05
chrUn	22125001	22200000	5	4.82498e-06
chrUn	22200001	22275000	53	7.68581e-05
chrUn	22275001	22350000	6	3.44071e-06
chrUn	22350001	22425000	14	2.30221e-06
chrUn	22425001	22500000	34	7.77803e-05
chrUn	22500001	22575000	4	7.33055e-06
chrUn	22575001	22650000	54	0.000172295
chrUn	22650001	22725000	16	1.27164e-05
chrUn	22725001	22800000	13	6.75565e-06
chrUn	22800001	22875000	49	6.99117e-05
chrUn	22950001	23025000	3	4.85459e-07
chrUn	23025001	23100000	39	5.03129e-05
chrUn	23100001	23175000	24	4.56285e-05
chrUn	23175001	23250000	44	6.67804e-05
chrUn	23250001	23325000	3	5.02911e-07
chrUn	23325001	23400000	2	4.24015e-07
chrUn	23400001	23475000	15	3.27624e-05
chrUn	23475001	23550000	21	1.34378e-05
chrUn	23550001	23625000	18	2.28996e-05
chrUn	23625001	23700000	9	5.38056e-06
chrUn	23700001	23775000	9	2.0578e-05
chrUn	23775001	23850000	21	2.31207e-05
chrUn	23925001	24000000	12	2.08534e-05
chrUn	24000001	24075000	2	3.02956e-06
chrUn	24075001	24150000	27	1.82464e-05
chrUn	24150001	24225000	3	5.86347e-07
chrUn	24225001	24300000	9	1.38059e-05
chrUn	24300001	24375000	7	1.65883e-05
chrUn	24375001	24450000	16	2.80096e-05
chrUn	24450001	24525000	29	4.07428e-05
chrUn	24525001	24600000	7	9.01533e-06
chrUn	24600001	24675000	6	4.79236e-06
chrUn	24675001	24750000	46	5.41349e-05
chrUn	24750001	24825000	5	6.49296e-06
chrUn	24825001	24900000	13	9.37427e-06
chrUn	24900001	24975000	2	4.14913e-07
chrUn	25050001	25125000	2	2.19139e-06
chrUn	25125001	25200000	5	1.51933e-06
chrUn	25200001	25275000	2	4.08845e-07
chrUn	25275001	25350000	3	1.50037e-06
chrUn	25425001	25500000	32	5.64294e-05
chrUn	25575001	25650000	39	7.5742e-05
chrUn	25650001	25725000	3	1.02258e-05
chrUn	25725001	25800000	2	3.78505e-07
chrUn	25800001	25875000	8	2.56448e-05
chrUn	25950001	26025000	11	1.76941e-05
chrUn	26175001	26250000	39	3.51428e-05
chrUn	26250001	26325000	33	2.84926e-05
chrUn	26325001	26400000	75	3.97844e-05
chrUn	26550001	26625000	25	1.62577e-05
chrV	1	75000	35	2.6752e-05
chrV	75001	150000	25	1.4325e-05
chrV	150001	225000	45	3.3874e-05
chrV	225001	300000	29	2.12974e-05
chrV	300001	375000	37	4.36721e-05
chrV	375001	450000	37	5.44705e-05
chrV	450001	525000	24	1.4679e-05
chrV	525001	600000	18	2.66315e-05
chrV	600001	675000	37	4.50139e-05
chrV	675001	750000	23	1.4783e-05
chrV	750001	825000	48	4.50733e-05
chrV	825001	900000	50	9.45771e-05
chrV	900001	975000	47	6.12447e-05
chrV	975001	1050000	48	3.12802e-05
chrV	1050001	1125000	24	2.45693e-05
chrV	1125001	1200000	31	7.03001e-05
chrV	1200001	1275000	3	4.25532e-07
chrV	1275001	1350000	28	3.93867e-05
chrV	1350001	1425000	9	2.71436e-05
chrV	1425001	1500000	43	5.78227e-05
chrV	1500001	1575000	35	5.02915e-05
chrV	1575001	1650000	31	5.76854e-05
chrV	1650001	1725000	23	3.69899e-05
chrV	1725001	1800000	26	4.31691e-05
chrV	1800001	1875000	21	4.92007e-05
chrV	1875001	1950000	35	7.05004e-05
chrV	1950001	2025000	26	1.63387e-05
chrV	2025001	2100000	40	4.87178e-05
chrV	2100001	2175000	3	4.99564e-06
chrV	2175001	2250000	7	5.92184e-06
chrV	2250001	2325000	27	2.78013e-05
chrV	2325001	2400000	29	5.4843e-05
chrV	2400001	2475000	13	1.59962e-05
chrV	2475001	2550000	21	2.5788e-05
chrV	2550001	2625000	24	3.52408e-05
chrV	2625001	2700000	12	2.49438e-05
chrV	2700001	2775000	8	5.20499e-06
chrV	2775001	2850000	18	1.31375e-05
chrV	2850001	2925000	15	1.83132e-05
chrV	3000001	3075000	24	1.71044e-05
chrV	3075001	3150000	6	7.59286e-06
chrV	3150001	3225000	8	2.05561e-06
chrV	3225001	3300000	11	5.69128e-06
chrV	3300001	3375000	7	1.26598e-06
chrV	3375001	3450000	8	1.40934e-06
chrV	3450001	3525000	5	1.73452e-05
chrV	3525001	3600000	9	6.02878e-06
chrV	3600001	3675000	19	1.23481e-05
chrV	3675001	3750000	31	2.91474e-05
chrV	3750001	3825000	36	5.60066e-05
chrV	3825001	3900000	29	4.61845e-05
chrV	3900001	3975000	40	8.13197e-05
chrV	3975001	4050000	44	9.45006e-05
chrV	4050001	4125000	6	1.47602e-05
chrV	4125001	4200000	9	4.55268e-06
chrV	4200001	4275000	14	1.47141e-05
chrV	4275001	4350000	38	4.53875e-05
chrV	4350001	4425000	13	1.91613e-05
chrV	4425001	4500000	15	9.20648e-06
chrV	4500001	4575000	40	4.98553e-05
chrV	4575001	4650000	40	6.7852e-05
chrV	4650001	4725000	48	5.17262e-05
chrV	4725001	4800000	42	4.00637e-05
chrV	4800001	4875000	39	2.90612e-05
chrV	4875001	4950000	21	2.50743e-05
chrV	4950001	5025000	20	1.55796e-05
chrV	5025001	5100000	40	3.93985e-05
chrV	5100001	5175000	40	5.63206e-05
chrV	5175001	5250000	33	4.23977e-05
chrV	5250001	5325000	14	2.49461e-05
chrV	5325001	5400000	27	3.38481e-05
chrV	5400001	5475000	13	1.9354e-05
chrV	5475001	5550000	31	2.45771e-05
chrV	5550001	5625000	21	1.30009e-05
chrV	5625001	5700000	27	3.60622e-05
chrV	5700001	5775000	20	2.36317e-05
chrV	5775001	5850000	17	1.49189e-05
chrV	5850001	5925000	24	1.90908e-05
chrV	5925001	6000000	25	1.70292e-05
chrV	6000001	6075000	15	1.15231e-05
chrV	6075001	6150000	19	1.89959e-05
chrV	6150001	6225000	20	2.24476e-05
chrV	6225001	6300000	33	4.05776e-05
chrV	6300001	6375000	23	2.07038e-05
chrV	6375001	6450000	15	1.1444e-05
chrV	6450001	6525000	9	1.07963e-05
chrV	6525001	6600000	33	2.8539e-05
chrV	6600001	6675000	17	1.10186e-05
chrV	6675001	6750000	21	2.43375e-05
chrV	6750001	6825000	66	0.000119085
chrV	6825001	6900000	36	5.16235e-05
chrV	6900001	6975000	35	3.11262e-05
chrV	6975001	7050000	26	2.98328e-05
chrV	7050001	7125000	37	5.65248e-05
chrV	7125001	7200000	31	3.28584e-05
chrV	7200001	7275000	43	7.25934e-05
chrV	7275001	7350000	11	7.76294e-06
chrV	7350001	7425000	32	3.27799e-05
chrV	7425001	7500000	11	1.60649e-05
chrV	7500001	7575000	24	2.92429e-05
chrV	7575001	7650000	7	2.25511e-06
chrV	7650001	7725000	17	2.27885e-05
chrV	7725001	7800000	9	1.51047e-05
chrV	7800001	7875000	33	4.41313e-05
chrV	7875001	7950000	13	1.23301e-05
chrV	7950001	8025000	23	6.14035e-05
chrV	8025001	8100000	25	4.13058e-05
chrV	8100001	8175000	21	2.01583e-05
chrV	8175001	8250000	12	5.09204e-06
chrV	8250001	8325000	20	3.44897e-05
chrV	8325001	8400000	22	5.00491e-05
chrV	8400001	8475000	27	3.9306e-05
chrV	8475001	8550000	21	6.08517e-05
chrV	8550001	8625000	24	1.88631e-05
chrV	8625001	8700000	47	4.87221e-05
chrV	8700001	8775000	24	4.41759e-05
chrV	8775001	8850000	34	3.98437e-05
chrV	8850001	8925000	21	4.02151e-05
chrV	8925001	9000000	24	2.1614e-05
chrV	9000001	9075000	34	4.43394e-05
chrV	9075001	9150000	18	2.26943e-05
chrV	9150001	9225000	26	4.73621e-05
chrV	9225001	9300000	15	1.71079e-05
chrV	9300001	9375000	11	8.00253e-06
chrV	9375001	9450000	8	1.81897e-06
chrV	9450001	9525000	36	5.0563e-05
chrV	9525001	9600000	25	3.79037e-05
chrV	9600001	9675000	11	2.05315e-05
