CHROM	BIN_START	N_SNPS	TajimaD
chrIII	11625000	28	-0.680694
chrIII	11700000	28	-1.64458
chrIII	11775000	20	-1.46805
chrIII	11850000	22	-2.2352
chrIII	11925000	32	-1.98769
chrIII	12000000	70	-1.87525
chrIII	12075000	51	-1.1182
chrIII	12150000	24	-1.63314
chrIII	12225000	20	-1.21304
chrIII	12300000	26	-1.29711
chrIII	12375000	36	-1.79935
chrIII	12450000	43	-1.83921
chrIII	12525000	43	-2.16391
chrIII	12600000	47	-0.486649
chrIII	12675000	20	-1.08211
chrIII	12750000	37	-1.19648
chrIII	12825000	66	-1.69107
chrIII	12900000	42	-0.959455
chrIII	12975000	63	-1.3509
chrIII	13050000	39	-1.30437
chrIII	13125000	17	-1.11034
chrIII	13200000	32	-1.67768
chrIII	13275000	32	-0.0907569
chrIII	13350000	34	-1.31845
chrIII	13425000	26	-0.881594
chrIII	13500000	33	-0.0238165
chrIII	13575000	21	-1.79729
chrIII	13650000	47	-2.055
chrIII	13725000	26	0.409897
chrIII	13800000	90	0.582288
chrIII	13875000	24	-0.886921
chrIII	13950000	18	-1.93188
chrIII	14025000	20	-1.44934
chrIII	14100000	30	-0.620632
chrIII	14175000	39	-1.38929
chrIII	14250000	35	0.522263
chrIII	14325000	19	-0.726484
chrIII	14400000	25	-1.24095
chrIII	14475000	34	-1.42173
chrIII	14550000	57	-0.902541
chrIII	14625000	62	-1.19708
chrIII	14700000	61	-1.67146
chrIII	14775000	43	-0.970915
chrIII	14850000	44	-0.469861
chrIII	14925000	75	-1.66512
chrIII	15000000	93	-0.94341
chrIII	15075000	50	-1.33429
chrIII	15150000	44	-1.54724
chrIII	15225000	64	-1.90411
chrIII	15300000	59	-1.01445
chrIII	15375000	10	-0.493491
chrIII	15450000	0	nan
chrIII	15525000	27	-1.36569
chrIII	15600000	38	-1.61521
chrIII	15675000	0	nan
chrIII	15750000	4	-1.05798
chrIII	15825000	38	-1.77586
chrIII	15900000	33	-0.868776
chrIII	15975000	30	-1.47506
chrIII	16050000	31	-0.543066
chrIII	16125000	63	-0.595855
chrIII	16200000	22	-0.778052
chrIII	16275000	32	-0.690176
chrIII	16350000	33	-0.921936
chrIII	16425000	17	-1.38436
chrIII	16500000	60	-1.56627
chrIII	16575000	56	-0.463068
chrIII	16650000	62	-1.28294
chrIII	16725000	53	-0.56632
chrIII	16800000	35	-1.67272
chrIII	16875000	27	-0.980705
chrIII	16950000	35	-0.789316
chrIII	17025000	14	-1.07762
chrIII	17100000	19	-1.09913
chrIII	17175000	54	-0.960043
chrIII	17250000	48	-1.17201
chrIII	17325000	41	-1.04213
chrIII	17400000	5	0.975697
chrIII	17475000	70	-0.8996
chrIII	17550000	58	-1.33761
chrIII	17625000	24	-2.16574
chrIII	17700000	55	-1.72511
chrIV	0	39	-2.07872
chrIV	75000	26	-2.17914
chrIV	150000	43	-2.14432
chrIV	225000	26	-1.4714
chrIV	300000	31	-1.0139
chrIV	375000	39	-0.824709
chrIV	450000	11	-1.06912
chrIV	525000	24	-1.32453
chrIV	600000	35	-0.225494
chrIV	675000	50	-1.03885
chrIV	750000	50	-0.714145
chrIV	825000	53	-1.25866
chrIV	900000	25	-0.39585
chrIV	975000	64	-1.02329
chrIV	1050000	21	-2.04218
chrIV	1125000	0	nan
chrIV	1200000	42	-1.1816
chrIV	1275000	53	-0.307722
chrIV	1350000	29	-1.46793
chrIV	1425000	54	-1.23354
chrIV	1500000	82	-1.62219
chrIV	1575000	83	-1.3656
chrIV	1650000	33	-0.340799
chrIV	1725000	35	-1.666
chrIV	1800000	9	-1.34213
chrIV	1875000	17	-1.12994
chrIV	1950000	33	-1.19902
chrIV	2025000	21	-0.490456
chrIV	2100000	38	-0.502004
chrIV	2175000	31	-0.754731
chrIV	2250000	30	-1.47908
chrIV	2325000	28	-0.605541
chrIV	2400000	61	-0.250224
chrIV	2475000	21	-2.08011
chrIV	2550000	26	-0.113483
chrIV	2625000	31	-1.19709
chrIV	2700000	22	-1.20656
chrIV	2775000	108	-1.01523
chrIV	2850000	25	-1.23602
chrIV	2925000	68	-0.664704
chrIV	3000000	56	-1.33014
chrIV	3075000	20	-0.661419
chrIV	3150000	31	-1.58054
chrIV	3225000	11	-0.909669
chrIV	3300000	44	-1.05456
chrIV	3375000	25	0.769674
chrIV	3450000	94	-0.548708
chrIV	3525000	59	-0.471636
chrIV	3600000	35	-1.4353
chrIV	3675000	14	-0.367858
chrIV	3750000	69	-1.09248
chrIV	3825000	78	-0.789118
chrIV	3900000	83	-0.233174
chrIV	3975000	43	-1.03523
chrIV	4050000	73	0.0228001
chrIV	4125000	34	-0.554834
chrIV	4200000	12	2.00366
chrIV	4275000	9	-0.926879
chrIV	4350000	49	-0.603462
chrIV	4425000	32	-0.0659016
chrIV	4500000	44	-1.49529
chrIV	4575000	59	-1.31103
chrIV	4650000	42	-0.965263
chrIV	4725000	32	-1.62786
chrIV	4800000	43	-2.05762
chrIV	4875000	50	-0.380836
chrIV	4950000	5	-1.68687
chrIV	5025000	54	-1.32612
chrIV	5100000	24	-0.771459
chrIV	5175000	30	-0.671694
chrIV	5250000	39	-1.76573
chrIV	5325000	88	-1.64815
chrIV	5400000	17	0.324132
chrIV	5475000	41	-1.77921
chrIV	5550000	18	-1.20516
chrIV	5625000	48	-0.86932
chrIV	5700000	10	-0.544502
chrIV	5775000	20	-1.59602
chrIV	5850000	59	-0.875154
chrIV	5925000	28	-0.721321
chrIV	6000000	17	-0.913581
chrIV	6075000	21	-1.58385
chrIV	6150000	50	-1.08878
chrIV	6225000	26	-1.09297
chrIV	6300000	50	-1.36177
chrIV	6375000	48	-0.719823
chrIV	6450000	35	-1.96113
chrIV	6525000	19	-1.56455
chrIV	6600000	61	-1.73422
chrIV	6675000	39	-1.3926
chrIV	6750000	29	-1.20931
chrIV	6825000	20	-1.58811
chrIV	6900000	25	-1.6627
chrIV	6975000	14	-1.97849
chrIV	7050000	34	-2.04899
chrIV	7125000	26	-1.41318
chrIV	7200000	9	-0.952377
chrIV	7275000	21	-1.96883
chrIV	7350000	35	-1.80809
chrIV	7425000	17	-2.11429
chrIV	7500000	35	-2.51443
chrIV	7575000	41	-2.0468
chrIV	7650000	22	-0.443208
chrIV	7725000	23	-1.64309
chrIV	7800000	10	-1.95717
chrIV	7875000	32	-2.20281
chrIV	7950000	14	-1.18434
chrIV	8025000	56	-1.73057
chrIV	8100000	45	-1.6254
chrIV	8175000	53	-0.805049
chrIV	8250000	38	-1.12499
chrIV	8325000	26	-0.0329577
chrIV	8400000	30	-0.284855
chrIV	8475000	35	-0.853759
chrIV	8550000	9	-1.29363
chrIV	8625000	8	-2.11997
chrIV	8700000	16	-2.41046
chrIV	8775000	9	-1.91139
chrIV	8850000	11	-1.3374
chrIV	8925000	17	-2.39686
chrIV	9000000	2	0.603438
chrIV	9075000	15	-1.32673
chrIV	9150000	26	-1.38895
chrIV	9225000	30	-0.303713
chrIV	9300000	43	-0.907275
chrIV	9375000	38	-1.52154
chrIV	9450000	36	-1.65061
chrIV	9525000	56	-0.51054
chrIV	9600000	17	-0.838741
chrIV	9675000	20	-0.913886
chrIV	9750000	6	-1.38674
chrIV	9825000	8	0.140961
chrIV	9900000	1	-0.324051
chrIV	9975000	10	1.08291
chrIV	10050000	17	-0.86341
chrIV	10125000	3	-1.36895
chrIV	10200000	11	-1.13056
chrIV	10275000	12	-1.52933
chrIV	10350000	21	-0.415715
chrIV	10425000	36	-0.484851
chrIV	10500000	51	-0.980715
chrIV	10575000	28	-0.643685
chrIV	10650000	40	-1.56706
chrIV	10725000	7	-0.189439
chrIV	10800000	24	0.502393
chrIV	10875000	35	-0.176871
chrIV	10950000	7	-0.588454
chrIV	11025000	48	-1.33479
chrIV	11100000	11	-2.05422
chrIV	11175000	31	-1.69127
chrIV	11250000	14	-0.331984
chrIV	11325000	42	-1.5258
chrIV	11400000	22	-0.916962
chrIV	11475000	24	-1.554
chrIV	11550000	26	-1.81902
chrIV	11625000	28	-1.68272
chrIV	11700000	37	-2.00284
chrIV	11775000	30	-1.85111
chrIV	11850000	31	-1.62683
chrIV	11925000	10	-1.6815
chrIV	12000000	21	-2.04065
chrIV	12075000	5	-1.44625
chrIV	12150000	13	0.925466
chrIV	12225000	15	-1.72511
chrIV	12300000	62	-0.218574
chrIV	12375000	12	-1.65111
chrIV	12450000	25	-1.67006
chrIV	12525000	14	-2.26186
chrIV	12600000	13	-2.02865
chrIV	12675000	42	-1.65757
chrIV	12750000	34	-1.79977
chrIV	12825000	24	-2.08237
chrIV	12900000	44	-2.12404
chrIV	12975000	18	-1.451
chrIV	13050000	7	-0.953335
chrIV	13125000	15	-1.52327
chrIV	13200000	22	0.0212823
chrIV	13275000	18	-1.60764
chrIV	13350000	10	-1.05899
chrIV	13425000	6	-1.46451
chrIV	13500000	26	-1.81611
chrIV	13575000	26	-1.88929
chrIV	13650000	4	-1.54705
chrIV	13725000	15	-2.42346
chrIV	13800000	22	-1.04691
chrIV	13875000	3	-0.69526
chrIV	13950000	36	-1.08639
chrIV	14025000	10	-1.26487
chrIV	14100000	20	-2.33073
chrIV	14175000	38	-1.40834
chrIV	14250000	13	-1.03032
chrIV	14325000	21	-1.54424
chrIV	14400000	37	-1.25637
chrIV	14475000	20	-1.35013
chrIV	14550000	34	-2.19869
chrIV	14625000	23	-2.21884
chrIV	14700000	41	0.209265
chrIV	14775000	9	-1.64433
chrIV	14850000	7	-0.485257
chrIV	14925000	22	-1.47127
chrIV	15000000	7	-0.578371
chrIV	15075000	46	-1.579
chrIV	15150000	16	-1.75423
chrIV	15225000	10	-1.87863
chrIV	15300000	29	-2.14931
chrIV	15375000	15	-1.86032
chrIV	15450000	19	-1.07323
chrIV	15525000	16	-1.66686
chrIV	15600000	27	-0.0095551
chrIV	15675000	28	-2.33804
chrIV	15750000	24	-1.50877
chrIV	15825000	40	-2.05908
chrIV	15900000	25	-1.825
chrIV	15975000	48	-1.95765
chrIV	16050000	41	-1.40392
chrIV	16125000	42	-1.07357
chrIV	16200000	18	-1.15178
chrIV	16275000	9	-0.317162
chrIV	16350000	23	-0.605251
chrIV	16425000	37	-1.66312
chrIV	16500000	19	-1.90679
chrIV	16575000	32	-1.46435
chrIV	16650000	10	-2.02003
chrIV	16725000	9	-0.633354
chrIV	16800000	11	-0.244035
chrIV	16875000	26	-1.38094
chrIV	16950000	29	-1.9389
chrIV	17025000	13	-1.34448
chrIV	17100000	7	-1.84558
chrIV	17175000	8	-1.72064
chrIV	17250000	15	-1.02128
chrIV	17325000	24	-1.25923
chrIV	17400000	17	-2.13848
chrIV	17475000	0	nan
chrIV	17550000	25	-0.481686
chrIV	17625000	20	-1.28008
chrIV	17700000	20	-0.309032
chrIV	17775000	9	-0.956145
chrIV	17850000	14	-1.93282
chrIV	17925000	11	-1.93714
chrIV	18000000	10	-0.117607
chrIV	18075000	40	-2.08693
chrIV	18150000	40	-2.03393
chrIV	18225000	19	-1.37157
chrIV	18300000	29	-1.8685
chrIV	18375000	35	-1.74806
chrIV	18450000	22	-1.14825
chrIV	18525000	33	-1.32401
chrIV	18600000	16	0.0411164
chrIV	18675000	21	-0.973764
chrIV	18750000	13	-2.13452
chrIV	18825000	8	-0.405647
chrIV	18900000	22	-0.594681
chrIV	18975000	14	0.305323
chrIV	19050000	26	-0.345995
chrIV	19125000	33	-1.93099
chrIV	19200000	11	-1.08599
chrIV	19275000	53	-0.294518
chrIV	19350000	18	-0.867293
chrIV	19425000	19	-2.11865
chrIV	19500000	9	-0.682965
chrIV	19575000	14	-1.39374
chrIV	19650000	18	-1.05892
chrIV	19725000	10	-0.449115
chrIV	19800000	11	-2.05761
chrIV	19875000	34	-1.11971
chrIV	19950000	24	-1.68865
chrIV	20025000	12	-1.11164
chrIV	20100000	26	1.74671
chrIV	20175000	5	-1.41993
chrIV	20250000	49	-1.06546
chrIV	20325000	14	-1.29795
chrIV	20400000	7	-1.93585
chrIV	20475000	61	0.211012
chrIV	20550000	39	-0.292941
chrIV	20625000	41	-1.76568
chrIV	20700000	8	-1.24566
chrIV	20775000	40	-1.59508
chrIV	20850000	34	-1.62352
chrIV	20925000	18	-1.93217
chrIV	21000000	10	-0.126616
chrIV	21075000	42	-1.19849
chrIV	21150000	18	-1.47041
chrIV	21225000	21	-1.53466
chrIV	21300000	24	-2.03306
chrIV	21375000	6	-1.72539
chrIV	21450000	21	-2.04144
chrIV	21525000	19	-1.97147
chrIV	21600000	31	-1.49011
chrIV	21675000	20	-2.37197
chrIV	21750000	6	-0.995458
chrIV	21825000	13	-1.84146
chrIV	21900000	14	-1.21481
chrIV	21975000	18	-1.56552
chrIV	22050000	25	-1.74011
chrIV	22125000	10	-1.44852
chrIV	22200000	21	-1.98259
chrIV	22275000	36	-2.42895
chrIV	22350000	23	-1.62516
chrIV	22425000	8	-1.98887
chrIV	22500000	32	-2.16294
chrIV	22575000	2	-1.31545
chrIV	22650000	16	-1.24009
chrIV	22725000	18	-1.2574
chrIV	22800000	15	-2.19211
chrIV	22875000	11	-2.27143
chrIV	22950000	16	-1.29569
chrIV	23025000	5	-0.746076
chrIV	23100000	2	-1.27251
chrIV	23175000	5	-1.3482
chrIV	23250000	6	-1.65803
chrIV	23325000	14	-1.92994
chrIV	23400000	33	-1.71402
chrIV	23475000	32	-0.414104
chrIV	23550000	1	-0.984842
chrIV	23625000	13	-0.638336
chrIV	23700000	15	-0.663138
chrIV	23775000	15	-2.4264
chrIV	23850000	6	-1.93718
chrIV	23925000	27	-2.46963
chrIV	24000000	10	-1.81683
chrIV	24075000	21	-0.290121
chrIV	24150000	16	-1.07729
chrIV	24225000	23	-2.0347
chrIV	24300000	9	-1.53345
chrIV	24375000	17	-1.78541
chrIV	24450000	18	-2.17412
chrIV	24525000	26	-1.4457
chrIV	24600000	20	-1.65464
chrIV	24675000	39	-0.34515
chrIV	24750000	9	-2.14207
chrIV	24825000	10	-1.38245
chrIV	24900000	33	-1.91699
chrIV	24975000	45	-1.9189
chrIV	25050000	30	-1.27555
chrIV	25125000	1	-0.789607
chrIV	25200000	6	-0.126773
chrIV	25275000	4	-1.49435
chrIV	25350000	12	-1.93524
chrIV	25425000	5	0.138074
chrIV	25500000	16	-1.17701
chrIV	25575000	13	-0.772357
chrIV	25650000	26	-1.69559
chrIV	25725000	47	-0.989462
chrIV	25800000	12	-1.68969
chrIV	25875000	9	-2.09426
chrIV	25950000	11	-2.07204
chrIV	26025000	10	-1.42745
chrIV	26100000	18	-1.89265
chrIV	26175000	22	-1.22185
chrIV	26250000	24	-0.865684
chrIV	26325000	20	-1.85116
chrIV	26400000	12	-1.72072
chrIV	26475000	31	-1.59055
chrIV	26550000	21	-1.42244
chrIV	26625000	36	-0.0762743
chrIV	26700000	22	-1.96839
chrIV	26775000	24	-1.18098
chrIV	26850000	37	-1.37067
chrIV	26925000	19	-2.42123
chrIV	27000000	29	-1.73417
chrIV	27075000	35	-1.11822
chrIV	27150000	38	-2.08912
chrIV	27225000	20	-2.00403
chrIV	27300000	30	-2.01667
chrIV	27375000	27	-1.75384
chrIV	27450000	14	-2.11484
chrIV	27525000	17	-0.691374
chrIV	27600000	16	-2.31101
chrIV	27675000	55	-1.16805
chrIV	27750000	31	-0.915018
chrIV	27825000	12	-0.943489
chrIV	27900000	15	-1.03553
chrIV	27975000	20	-2.12845
chrIV	28050000	26	-1.55726
chrIV	28125000	23	-1.68135
chrIV	28200000	42	-0.750259
chrIV	28275000	5	-0.854655
chrIV	28350000	4	0.261263
chrIV	28425000	30	-0.534166
chrIV	28500000	36	-1.54064
chrIV	28575000	49	-1.67513
chrIV	28650000	143	-1.97174
chrIV	28725000	45	-2.18658
chrIV	28800000	50	-2.22493
chrIV	28875000	20	-1.94882
chrIV	28950000	44	-0.388746
chrIV	29025000	30	-1.13193
chrIV	29100000	17	-0.843938
chrIV	29175000	9	-1.62175
chrIV	29250000	33	-0.875867
chrIV	29325000	18	-1.39298
chrIV	29400000	24	-1.94244
chrIV	29475000	34	-1.07987
chrIV	29550000	11	-1.22502
chrIV	29625000	23	-0.365277
chrIV	29700000	12	-0.532223
chrIV	29775000	28	-1.65285
chrIV	29850000	37	-1.02435
chrIV	29925000	16	-1.80373
chrIV	30000000	25	-1.26538
chrIV	30075000	23	-1.33591
chrIV	30150000	38	-0.893171
chrIV	30225000	21	-0.384079
chrIV	30300000	16	-1.17694
chrIV	30375000	4	-0.488974
chrIV	30450000	18	-0.755952
chrIV	30525000	31	-1.55193
chrIV	30600000	31	-1.31391
chrIV	30675000	29	-0.823626
chrIV	30750000	55	-1.74929
chrIV	30825000	16	-1.67974
chrIV	30900000	44	-1.84371
chrIV	30975000	8	1.17776
chrIV	31050000	27	-0.566762
chrIV	31125000	35	-1.83498
chrIV	31200000	28	-1.30464
chrIV	31275000	38	-1.62848
chrIV	31350000	83	-1.49737
chrIV	31425000	33	-0.659231
chrIV	31500000	14	-1.45013
chrIV	31575000	29	-0.652414
chrIV	31650000	16	-0.64463
chrIV	31725000	25	-1.594
chrIV	31800000	73	-1.00807
chrIV	31875000	78	-0.739161
chrIV	31950000	46	-0.723044
chrIV	32025000	39	-1.05011
chrIV	32100000	31	-0.617788
chrIV	32175000	3	-1.54669
chrIV	32250000	48	-0.560133
chrIV	32325000	55	-0.221958
chrIV	32400000	25	-1.42295
chrIV	32475000	22	-0.285155
chrIV	32550000	22	-0.560878
chrIV	32625000	50	-0.967559
chrIV	32700000	39	-1.71872
chrIV	32775000	82	-0.283535
chrIV	32850000	32	-1.94951
chrIV	32925000	17	-0.865855
chrIV	33000000	12	-1.59897
chrIV	33075000	13	-1.34102
chrIV	33150000	20	-1.04435
chrIV	33225000	29	-1.10338
chrIV	33300000	23	-0.113473
chrIV	33375000	30	-1.20391
chrIV	33450000	23	-0.771316
chrIV	33525000	5	-1.68593
chrIV	33600000	27	-0.472196
chrIV	33675000	11	-1.25227
chrIV	33750000	56	-1.9453
chrIV	33825000	30	-1.68253
chrIV	33900000	39	-0.51513
chrIV	33975000	19	-1.63886
chrIV	34050000	37	-1.39701
chrIV	34125000	2	-1.31545
chrIX	0	47	-1.20413
chrIX	75000	25	-2.06139
chrIX	150000	38	-1.01037
chrIX	225000	24	-0.590519
chrIX	300000	19	-1.88429
chrIX	375000	34	-0.65296
chrIX	450000	39	-1.03585
chrIX	525000	42	-0.474065
chrIX	600000	39	-1.52293
chrIX	675000	29	-0.0781557
chrIX	750000	58	-0.937243
chrIX	825000	21	-1.47855
chrIX	900000	32	-1.00691
chrIX	975000	24	-0.037569
chrIX	1050000	32	-0.325784
chrIX	1125000	26	-0.343783
chrIX	1200000	65	-1.57868
chrIX	1275000	33	-0.423469
chrIX	1350000	35	-0.710946
chrIX	1425000	35	-1.20776
chrIX	1500000	7	2.40882
chrIX	1575000	40	-1.73972
chrIX	1650000	46	-0.692321
chrIX	1725000	20	0.24475
chrIX	1800000	28	0.132761
chrIX	1875000	28	-1.25301
chrIX	1950000	44	-1.4255
chrIX	2025000	10	-1.46855
chrIX	2100000	23	-0.525426
chrIX	2175000	33	-0.483314
chrIX	2250000	44	-0.585637
chrIX	2325000	16	-0.327627
chrIX	2400000	60	-0.738484
chrIX	2475000	37	-1.34934
chrIX	2550000	18	-0.756108
chrIX	2625000	49	-1.43385
chrIX	2700000	3	0.597853
chrIX	2775000	25	-1.63128
chrIX	2850000	48	-1.37774
chrIX	2925000	33	-0.567326
chrIX	3000000	20	-1.05404
chrIX	3075000	28	-1.29878
chrIX	3150000	32	-1.67814
chrIX	3225000	34	-0.595248
chrIX	3300000	52	-0.357782
chrIX	3375000	10	-0.443399
chrIX	3450000	5	-1.79349
chrIX	3525000	13	-1.53603
chrIX	3600000	13	-1.77219
chrIX	3675000	34	-1.09929
chrIX	3750000	30	-1.06602
chrIX	3825000	12	-0.999406
chrIX	3900000	29	-1.45813
chrIX	3975000	12	-0.348591
chrIX	4050000	15	-1.40653
chrIX	4125000	5	-1.79051
chrIX	4200000	5	0.0632987
chrIX	4275000	35	-1.73231
chrIX	4350000	21	-1.06111
chrIX	4425000	10	-1.82876
chrIX	4500000	11	-1.25364
chrIX	4575000	21	-1.55683
chrIX	4650000	21	-0.851952
chrIX	4725000	35	-1.74694
chrIX	4800000	49	-1.14271
chrIX	4875000	36	-1.41308
chrIX	4950000	11	-1.62814
chrIX	5025000	34	-0.880114
chrIX	5100000	3	-1.55406
chrIX	5175000	18	-1.08554
chrIX	5250000	11	-0.48433
chrIX	5325000	38	-0.951957
chrIX	5400000	10	-0.854008
chrIX	5475000	25	-1.18141
chrIX	5550000	29	-0.723706
chrIX	5625000	28	-0.564321
chrIX	5700000	15	-0.0196549
chrIX	5775000	56	0.278383
chrIX	5850000	53	0.0711416
chrIX	5925000	27	-1.45011
chrIX	6000000	28	-1.02939
chrIX	6075000	82	-1.00457
chrIX	6150000	38	-1.36126
chrIX	6225000	16	-0.94664
chrIX	6300000	29	-0.0908724
chrIX	6375000	21	0.67564
chrIX	6450000	23	-1.23052
chrIX	6525000	35	-0.0193549
chrIX	6600000	65	-0.385723
chrIX	6675000	52	0.651314
chrIX	6750000	51	-0.691463
chrIX	6825000	69	1.10392
chrIX	6900000	31	-0.252179
chrIX	6975000	76	0.0883962
chrIX	7050000	91	-0.279527
chrIX	7125000	20	0.529768
chrIX	7200000	20	1.18649
chrIX	7275000	15	-0.790091
chrIX	7350000	18	-0.440157
chrIX	7425000	27	-1.03734
chrIX	7500000	18	-1.18933
chrIX	7575000	30	-0.875042
chrIX	7650000	67	-0.160673
chrIX	7725000	53	-0.948574
chrIX	7800000	35	1.46349
chrIX	7875000	53	-0.32829
chrIX	7950000	64	-0.0828571
chrIX	8025000	18	-0.333898
chrIX	8100000	39	-0.891568
chrIX	8175000	40	-0.910256
chrIX	8250000	21	-1.66463
chrIX	8325000	27	-1.62382
chrIX	8400000	13	-0.313279
chrIX	8475000	7	-1.34919
chrIX	8550000	41	-0.0349892
chrIX	8625000	21	-1.00032
chrIX	8700000	12	-1.81091
chrIX	8775000	21	-1.22501
chrIX	8850000	20	-0.389262
chrIX	8925000	16	-1.56695
chrIX	9000000	55	-0.636324
chrIX	9075000	14	-0.228657
chrIX	9150000	10	-1.30434
chrIX	9225000	21	-1.22544
chrIX	9300000	18	-0.903516
chrIX	9375000	36	-0.179771
chrIX	9450000	26	-1.36612
chrIX	9525000	15	-2.33239
chrIX	9600000	32	-1.89294
chrIX	9675000	21	-1.23602
chrIX	9750000	36	-1.44438
chrIX	9825000	37	-1.62035
chrIX	9900000	23	-1.11584
chrIX	9975000	11	-2.05161
chrIX	10050000	21	-1.57718
chrIX	10125000	4	-1.71836
chrIX	10200000	1	-0.883505
chrIX	10275000	9	-0.534039
chrIX	10350000	2	-1.03903
chrIX	10425000	9	-1.55594
chrIX	10500000	11	-0.157427
chrIX	10575000	13	-1.67121
chrIX	10650000	26	-0.491173
chrIX	10725000	16	-0.105324
chrIX	10800000	9	-0.448868
chrIX	10875000	40	-1.76974
chrIX	10950000	6	-1.60511
chrIX	11025000	49	-2.19859
chrIX	11100000	40	-1.17912
chrIX	11175000	47	-1.52907
chrIX	11250000	23	-1.99598
chrIX	11325000	28	-0.952844
chrIX	11400000	11	-1.71738
chrIX	11475000	45	0.107566
chrIX	11550000	19	-1.9301
chrIX	11625000	23	-0.599928
chrIX	11700000	53	-1.51077
chrIX	11775000	20	-1.01299
chrIX	11850000	31	-1.95368
chrIX	11925000	32	-1.7094
chrIX	12000000	33	-0.833182
chrIX	12075000	23	-1.82106
chrIX	12150000	24	-2.08857
chrIX	12225000	36	-2.14672
chrIX	12300000	13	-0.684856
chrIX	12375000	22	-1.22973
chrIX	12450000	34	-1.25605
chrIX	12525000	23	-1.5046
chrIX	12600000	21	-2.02515
chrIX	12675000	1	-0.977411
chrIX	12750000	15	-2.14666
chrIX	12825000	4	-1.65252
chrIX	12900000	16	-1.84831
chrIX	12975000	11	-1.70965
chrIX	13050000	1	-0.738748
chrIX	13125000	5	-1.74178
chrIX	13200000	8	-1.66377
chrIX	13275000	54	-0.873742
chrIX	13350000	8	-2.09465
chrIX	13425000	53	-0.809221
chrIX	13500000	14	-2.09026
chrIX	13575000	15	-1.68503
chrIX	13650000	29	-2.0738
chrIX	13725000	12	-1.29045
chrIX	13800000	21	-1.35273
chrIX	13875000	23	-1.55774
chrIX	13950000	36	-1.74922
chrIX	14025000	28	-1.79207
chrIX	14100000	13	-0.959706
chrIX	14175000	55	-0.942126
chrIX	14250000	21	-0.589976
chrIX	14325000	34	-0.815431
chrIX	14400000	25	-0.730412
chrIX	14475000	21	-1.84679
chrIX	14550000	13	-0.78132
chrIX	14625000	64	-1.19136
chrIX	14700000	35	-1.37816
chrIX	14775000	47	-1.37903
chrIX	14850000	32	-0.622346
chrIX	14925000	20	-1.02862
chrIX	15000000	31	-1.02195
chrIX	15075000	28	-1.84448
chrIX	15150000	55	-0.806822
chrIX	15225000	16	-2.04541
chrIX	15300000	26	-1.50568
chrIX	15375000	15	-1.63242
chrIX	15450000	24	-0.821249
chrIX	15525000	17	-1.52068
chrIX	15600000	41	-0.907006
chrIX	15675000	70	-1.12472
chrIX	15750000	39	-1.28623
chrIX	15825000	25	-0.926904
chrIX	15900000	26	-1.28527
chrIX	15975000	32	-0.2913
chrIX	16050000	24	-1.33833
chrIX	16125000	34	-1.11325
chrIX	16200000	32	-0.846686
chrIX	16275000	12	-0.997734
chrIX	16350000	41	-0.812407
chrIX	16425000	38	-0.508413
chrIX	16500000	18	-1.82885
chrIX	16575000	29	-0.806749
chrIX	16650000	25	-0.53164
chrIX	16725000	35	-0.932
chrIX	16800000	80	-1.02176
chrIX	16875000	32	-1.12994
chrIX	16950000	54	-0.843559
chrIX	17025000	69	-1.49116
chrIX	17100000	26	-1.99603
chrIX	17175000	20	-1.15558
chrIX	17250000	34	-1.20504
chrIX	17325000	56	-0.815598
chrIX	17400000	30	-1.11091
chrIX	17475000	17	-1.73035
chrIX	17550000	42	-0.0442921
chrIX	17625000	59	-0.944796
chrIX	17700000	47	-0.856233
chrIX	17775000	44	-0.868917
chrIX	17850000	54	-1.26971
chrIX	17925000	67	-0.992525
chrIX	18000000	46	-1.73577
chrIX	18075000	53	-1.2867
chrIX	18150000	29	-1.8683
chrIX	18225000	20	-1.31928
chrIX	18300000	48	-1.2788
chrIX	18375000	105	-1.03236
chrIX	18450000	79	-0.722489
chrIX	18525000	18	0.211929
chrIX	18600000	62	-0.825338
chrIX	18675000	50	-0.22379
chrIX	18750000	28	-0.0963012
chrIX	18825000	38	-0.647216
chrIX	18900000	0	nan
chrIX	18975000	42	-0.330601
chrIX	19050000	15	-0.581297
chrIX	19125000	6	-1.36029
chrIX	19200000	31	-1.13574
chrIX	19275000	35	-1.54743
chrIX	19350000	4	-0.308416
chrIX	19425000	19	0.105792
chrIX	19500000	52	-0.876214
chrIX	19575000	4	-1.09721
chrIX	19650000	1	1.91783
chrIX	19725000	22	-0.771694
chrIX	19800000	67	-0.739406
chrIX	19875000	26	-0.57552
chrIX	19950000	19	-1.28888
chrIX	20025000	19	-0.238282
chrIX	20100000	2	-0.994801
chrIX	20175000	29	-1.8167
chrIX	20250000	81	-1.50126
chrIX	20325000	31	-1.05586
chrIX	20400000	37	-0.771783
chrIX	20475000	19	-0.843272
chrIX	20550000	25	-0.773552
chrUn	0	27	-1.17883
chrUn	75000	20	-0.723763
chrUn	150000	39	-0.667711
chrUn	225000	17	-0.370238
chrUn	300000	8	-1.80303
chrUn	375000	67	-1.90293
chrUn	450000	39	-1.55646
chrUn	525000	8	-2.04566
chrUn	600000	12	0.12975
chrUn	675000	12	-1.89058
chrUn	750000	30	-0.972962
chrUn	825000	22	-1.50823
chrUn	900000	18	-1.98817
chrUn	975000	34	-2.19465
