CHROM	BIN_START	BIN_END	N_VARIANTS	PI
chrIV	23550001	23625000	2	2.10853e-07
chrIV	23625001	23700000	19	2.20847e-05
chrIV	23700001	23775000	18	1.4268e-05
chrIV	23775001	23850000	19	2.2055e-06
chrIV	23850001	23925000	9	7.80567e-07
chrIV	23925001	24000000	33	6.60871e-06
chrIV	24000001	24075000	19	3.85608e-06
chrIV	24075001	24150000	30	4.54339e-05
chrIV	24150001	24225000	20	1.83064e-05
chrIV	24225001	24300000	27	1.18529e-05
chrIV	24300001	24375000	23	1.01712e-05
chrIV	24375001	24450000	18	5.52038e-06
chrIV	24450001	24525000	24	6.38353e-06
chrIV	24525001	24600000	35	2.41993e-05
chrIV	24600001	24675000	28	1.65353e-05
chrIV	24675001	24750000	52	6.66492e-05
chrIV	24750001	24825000	16	2.01826e-06
chrIV	24825001	24900000	14	7.42742e-06
chrIV	24900001	24975000	44	1.96256e-05
chrIV	24975001	25050000	61	3.04071e-05
chrIV	25050001	25125000	45	3.43946e-05
chrIV	25125001	25200000	2	4.07523e-07
chrIV	25200001	25275000	8	1.3982e-05
chrIV	25275001	25350000	5	2.11515e-06
chrIV	25350001	25425000	14	5.27331e-06
chrIV	25425001	25500000	6	7.92983e-06
chrIV	25500001	25575000	19	1.72207e-05
chrIV	25575001	25650000	16	1.16486e-05
chrIV	25650001	25725000	40	2.28367e-05
chrIV	25725001	25800000	65	5.98159e-05
chrIV	25800001	25875000	19	7.45516e-06
chrIV	25875001	25950000	16	2.26087e-06
chrIV	25950001	26025000	17	3.6541e-06
chrIV	26025001	26100000	17	9.65301e-06
chrIV	26100001	26175000	20	8.63636e-06
chrIV	26175001	26250000	28	2.26822e-05
chrIV	26250001	26325000	32	2.94478e-05
chrIV	26325001	26400000	25	1.18972e-05
chrIV	26400001	26475000	17	8.17237e-06
chrIV	26475001	26550000	42	2.73625e-05
chrIV	26550001	26625000	27	1.24342e-05
chrIV	26625001	26700000	43	7.04679e-05
chrIV	26700001	26775000	33	1.28277e-05
chrIV	26775001	26850000	29	2.27939e-05
chrIV	26850001	26925000	52	4.2251e-05
chrIV	26925001	27000000	29	4.55434e-06
chrIV	27000001	27075000	35	2.26379e-05
chrIV	27075001	27150000	44	4.36917e-05
chrIV	27150001	27225000	49	2.2958e-05
chrIV	27225001	27300000	25	1.01757e-05
chrIV	27300001	27375000	40	1.934e-05
chrIV	27375001	27450000	33	1.85165e-05
chrIV	27450001	27525000	19	6.36175e-06
chrIV	27525001	27600000	19	2.63251e-05
chrIV	27600001	27675000	18	3.72117e-06
chrIV	27675001	27750000	66	5.746e-05
chrIV	27750001	27825000	38	4.67954e-05
chrIV	27825001	27900000	16	1.0719e-05
chrIV	27900001	27975000	18	1.42477e-05
chrIV	27975001	28050000	26	8.9268e-06
chrIV	28050001	28125000	33	2.0486e-05
chrIV	28125001	28200000	30	2.16295e-05
chrIV	28200001	28275000	54	6.23154e-05
chrIV	28275001	28350000	11	7.39074e-06
chrIV	28350001	28425000	10	9.39786e-06
chrIV	28425001	28500000	35	4.40936e-05
chrIV	28500001	28575000	40	3.57879e-05
chrIV	28575001	28650000	60	4.18991e-05
chrIV	28650001	28725000	211	0.000113781
chrIV	28725001	28800000	61	1.93521e-05
chrIV	28800001	28875000	71	2.70394e-05
chrIV	28875001	28950000	26	1.26436e-05
chrIV	28950001	29025000	53	6.02207e-05
chrIV	29025001	29100000	39	3.16376e-05
chrIV	29100001	29175000	18	2.74334e-05
chrIV	29175001	29250000	14	4.9566e-06
chrIV	29250001	29325000	37	5.05761e-05
chrIV	29325001	29400000	22	1.5107e-05
chrIV	29400001	29475000	32	1.56091e-05
chrIV	29475001	29550000	45	3.89619e-05
chrIV	29550001	29625000	15	1.10883e-05
chrIV	29625001	29700000	32	3.10137e-05
chrIV	29700001	29775000	15	1.62902e-05
chrIV	29775001	29850000	34	2.16944e-05
chrIV	29850001	29925000	45	4.10594e-05
chrIV	29925001	30000000	19	8.26502e-06
chrIV	30000001	30075000	32	2.48771e-05
chrIV	30075001	30150000	27	2.378e-05
chrIV	30150001	30225000	46	4.805e-05
chrIV	30225001	30300000	28	3.35526e-05
chrIV	30300001	30375000	19	1.93108e-05
chrIV	30375001	30450000	6	7.30466e-06
chrIV	30450001	30525000	27	2.8887e-05
chrIV	30525001	30600000	38	2.49935e-05
chrIV	30600001	30675000	36	3.01613e-05
chrIV	30675001	30750000	40	3.88162e-05
chrIV	30750001	30825000	74	4.91287e-05
chrIV	30825001	30900000	28	8.95867e-06
chrIV	30900001	30975000	50	2.81147e-05
chrIV	30975001	31050000	10	2.47816e-05
chrIV	31050001	31125000	34	4.58369e-05
chrIV	31125001	31200000	59	2.80576e-05
chrIV	31200001	31275000	39	2.86881e-05
chrIV	31275001	31350000	51	3.31039e-05
chrIV	31350001	31425000	103	8.40954e-05
chrIV	31425001	31500000	45	4.13616e-05
chrIV	31500001	31575000	24	1.13843e-05
chrIV	31575001	31650000	33	3.77408e-05
chrIV	31650001	31725000	21	1.67903e-05
chrIV	31725001	31800000	30	1.71097e-05
chrIV	31800001	31875000	88	8.69732e-05
chrIV	31875001	31950000	92	9.53821e-05
chrIV	31950001	32025000	52	7.01748e-05
chrIV	32025001	32100000	51	4.1102e-05
chrIV	32100001	32175000	34	4.16385e-05
chrIV	32175001	32250000	3	2.98316e-07
chrIV	32250001	32325000	63	6.49364e-05
chrIV	32325001	32400000	68	8.93252e-05
chrIV	32400001	32475000	32	2.03491e-05
chrIV	32475001	32550000	28	3.35369e-05
chrIV	32550001	32625000	26	3.13885e-05
chrIV	32625001	32700000	58	4.66753e-05
chrIV	32700001	32775000	50	2.93871e-05
chrIV	32775001	32850000	103	0.000134456
chrIV	32850001	32925000	37	1.86141e-05
chrIV	32925001	33000000	21	1.74762e-05
chrIV	33000001	33075000	14	5.61687e-06
chrIV	33075001	33150000	19	7.21636e-06
chrIV	33150001	33225000	26	2.10589e-05
chrIV	33225001	33300000	40	3.29302e-05
chrIV	33300001	33375000	26	3.56208e-05
chrIV	33375001	33450000	42	3.44266e-05
chrIV	33450001	33525000	31	2.55635e-05
chrIV	33525001	33600000	8	2.41347e-06
chrIV	33600001	33675000	32	3.90263e-05
chrIV	33675001	33750000	23	1.20011e-05
chrIV	33750001	33825000	69	4.20896e-05
chrIV	33825001	33900000	43	2.28607e-05
chrIV	33900001	33975000	51	5.90152e-05
chrIV	33975001	34050000	28	1.18598e-05
chrIV	34050001	34125000	41	2.97092e-05
chrIV	34125001	34200000	8	7.75352e-07
chrIX	1	75000	58	4.98926e-05
chrIX	75001	150000	32	1.20202e-05
chrIX	150001	225000	50	5.28245e-05
chrIX	225001	300000	32	2.7962e-05
chrIX	300001	375000	25	7.8875e-06
chrIX	375001	450000	39	4.36655e-05
chrIX	450001	525000	51	4.25716e-05
chrIX	525001	600000	48	6.82026e-05
chrIX	600001	675000	49	3.0892e-05
chrIX	675001	750000	36	4.32271e-05
chrIX	750001	825000	72	8.0893e-05
chrIX	825001	900000	27	1.85205e-05
chrIX	900001	975000	48	4.14098e-05
chrIX	975001	1050000	29	3.10805e-05
chrIX	1050001	1125000	37	4.59494e-05
chrIX	1125001	1200000	29	3.92892e-05
chrIX	1200001	1275000	82	5.1873e-05
chrIX	1275001	1350000	43	4.89818e-05
chrIX	1350001	1425000	47	5.74151e-05
chrIX	1425001	1500000	44	4.31476e-05
chrIX	1500001	1575000	9	3.37247e-05
chrIX	1575001	1650000	54	3.00712e-05
chrIX	1650001	1725000	54	6.29329e-05
chrIX	1725001	1800000	24	4.1213e-05
chrIX	1800001	1875000	30	5.94653e-05
chrIX	1875001	1950000	31	2.84676e-05
chrIX	1950001	2025000	48	3.1074e-05
chrIX	2025001	2100000	18	5.06354e-06
chrIX	2100001	2175000	34	2.94698e-05
chrIX	2175001	2250000	43	5.66543e-05
chrIX	2250001	2325000	60	5.83389e-05
chrIX	2325001	2400000	19	2.94457e-05
chrIX	2400001	2475000	80	8.72925e-05
chrIX	2475001	2550000	45	4.14358e-05
chrIX	2550001	2625000	24	2.57871e-05
chrIX	2625001	2700000	59	5.02709e-05
chrIX	2700001	2775000	7	1.07861e-05
chrIX	2775001	2850000	30	1.86775e-05
chrIX	2850001	2925000	75	5.10454e-05
chrIX	2925001	3000000	46	5.03946e-05
chrIX	3000001	3075000	23	2.38583e-05
chrIX	3075001	3150000	35	2.95221e-05
chrIX	3150001	3225000	39	2.4516e-05
chrIX	3225001	3300000	42	5.32041e-05
chrIX	3300001	3375000	56	9.31258e-05
chrIX	3375001	3450000	12	1.3147e-05
chrIX	3450001	3525000	6	8.50035e-07
chrIX	3525001	3600000	16	6.24493e-06
chrIX	3600001	3675000	20	9.80832e-06
chrIX	3675001	3750000	42	4.0997e-05
chrIX	3750001	3825000	36	3.59661e-05
chrIX	3825001	3900000	14	1.26668e-05
chrIX	3900001	3975000	35	2.38832e-05
chrIX	3975001	4050000	25	2.18139e-05
chrIX	4050001	4125000	21	1.57427e-05
chrIX	4125001	4200000	7	9.9471e-07
chrIX	4200001	4275000	12	9.6403e-06
chrIX	4275001	4350000	56	2.88139e-05
chrIX	4350001	4425000	31	2.26062e-05
chrIX	4425001	4500000	19	4.66546e-06
chrIX	4500001	4575000	16	8.26214e-06
chrIX	4575001	4650000	28	1.41145e-05
chrIX	4650001	4725000	26	2.29116e-05
chrIX	4725001	4800000	39	2.86303e-05
chrIX	4800001	4875000	71	6.61476e-05
chrIX	4875001	4950000	47	3.45788e-05
chrIX	4950001	5025000	18	6.77062e-06
chrIX	5025001	5100000	55	3.7379e-05
chrIX	5100001	5175000	5	5.16734e-07
chrIX	5175001	5250000	20	1.49842e-05
chrIX	5250001	5325000	12	1.66825e-05
chrIX	5325001	5400000	49	4.62828e-05
chrIX	5400001	5475000	18	1.09744e-05
chrIX	5475001	5550000	35	3.2123e-05
chrIX	5550001	5625000	34	2.9858e-05
chrIX	5625001	5700000	34	4.99219e-05
chrIX	5700001	5775000	19	2.47761e-05
chrIX	5775001	5850000	71	0.000127412
chrIX	5850001	5925000	62	0.000130673
chrIX	5925001	6000000	34	2.47259e-05
chrIX	6000001	6075000	38	3.16635e-05
chrIX	6075001	6150000	107	0.000104277
chrIX	6150001	6225000	45	4.06866e-05
chrIX	6225001	6300000	23	2.1246e-05
chrIX	6300001	6375000	35	4.88792e-05
chrIX	6375001	6450000	27	4.65778e-05
chrIX	6450001	6525000	29	2.05612e-05
chrIX	6525001	6600000	51	7.40825e-05
chrIX	6600001	6675000	82	0.000120116
chrIX	6675001	6750000	63	0.000116401
chrIX	6750001	6825000	61	7.92994e-05
chrIX	6825001	6900000	82	0.000171064
chrIX	6900001	6975000	37	5.77655e-05
chrIX	6975001	7050000	89	0.000155624
chrIX	7050001	7125000	103	0.000137829
chrIX	7125001	7200000	28	4.3859e-05
chrIX	7200001	7275000	24	4.24353e-05
chrIX	7275001	7350000	19	1.77816e-05
chrIX	7350001	7425000	26	2.7716e-05
chrIX	7425001	7500000	34	2.74435e-05
chrIX	7500001	7575000	20	1.74319e-05
chrIX	7575001	7650000	38	3.9825e-05
chrIX	7650001	7725000	83	0.00012527
chrIX	7725001	7800000	55	6.11596e-05
chrIX	7800001	7875000	42	0.000114063
chrIX	7875001	7950000	71	8.72053e-05
chrIX	7950001	8025000	74	0.000123204
chrIX	8025001	8100000	34	3.13906e-05
chrIX	8100001	8175000	54	5.74884e-05
chrIX	8175001	8250000	58	5.93832e-05
chrIX	8250001	8325000	28	1.87469e-05
chrIX	8325001	8400000	40	2.52286e-05
chrIX	8400001	8475000	13	2.18641e-05
chrIX	8475001	8550000	11	6.69065e-06
chrIX	8550001	8625000	55	6.94932e-05
chrIX	8625001	8700000	30	2.69215e-05
chrIX	8700001	8775000	15	7.92758e-06
chrIX	8775001	8850000	38	2.19663e-05
chrIX	8850001	8925000	22	2.28848e-05
chrIX	8925001	9000000	21	1.44866e-05
chrIX	9000001	9075000	67	7.41464e-05
chrIX	9075001	9150000	20	2.42442e-05
chrIX	9150001	9225000	15	8.40929e-06
chrIX	9225001	9300000	35	2.68764e-05
chrIX	9300001	9375000	23	1.9192e-05
chrIX	9375001	9450000	45	5.96883e-05
chrIX	9450001	9525000	39	2.48926e-05
chrIX	9525001	9600000	23	3.83947e-06
chrIX	9600001	9675000	39	2.53314e-05
chrIX	9675001	9750000	30	2.19497e-05
chrIX	9750001	9825000	55	3.49651e-05
chrIX	9825001	9900000	53	3.16633e-05
chrIX	9900001	9975000	40	2.82643e-05
chrIX	9975001	10050000	13	2.07316e-06
chrIX	10050001	10125000	29	2.0775e-05
chrIX	10125001	10200000	8	9.74372e-07
chrIX	10200001	10275000	1	1.21028e-07
chrIX	10275001	10350000	9	1.31667e-05
chrIX	10350001	10425000	4	7.46974e-07
chrIX	10425001	10500000	13	6.28336e-06
chrIX	10500001	10575000	16	2.53285e-05
chrIX	10575001	10650000	16	1.02795e-05
chrIX	10650001	10725000	35	4.07051e-05
chrIX	10725001	10800000	23	2.7969e-05
chrIX	10800001	10875000	14	1.52587e-05
chrIX	10875001	10950000	49	2.77088e-05
chrIX	10950001	11025000	9	2.9548e-06
chrIX	11025001	11100000	63	2.55806e-05
chrIX	11100001	11175000	43	3.44963e-05
chrIX	11175001	11250000	57	4.2228e-05
chrIX	11250001	11325000	32	9.28295e-06
chrIX	11325001	11400000	42	3.71517e-05
chrIX	11400001	11475000	12	7.43052e-06
chrIX	11475001	11550000	59	7.9492e-05
chrIX	11550001	11625000	27	1.14345e-05
chrIX	11625001	11700000	27	3.76329e-05
chrIX	11700001	11775000	67	5.12121e-05
chrIX	11775001	11850000	30	2.32319e-05
chrIX	11850001	11925000	44	2.02398e-05
chrIX	11925001	12000000	40	2.50421e-05
chrIX	12000001	12075000	36	4.9449e-05
chrIX	12075001	12150000	31	1.78325e-05
chrIX	12150001	12225000	27	1.21827e-05
chrIX	12225001	12300000	53	1.80725e-05
chrIX	12300001	12375000	16	1.72982e-05
chrIX	12375001	12450000	27	1.99153e-05
chrIX	12450001	12525000	53	3.61373e-05
chrIX	12525001	12600000	27	2.16838e-05
chrIX	12600001	12675000	27	1.03785e-05
chrIX	12675001	12750000	1	1.53176e-07
chrIX	12750001	12825000	22	3.26604e-06
chrIX	12825001	12900000	5	9.90439e-07
chrIX	12900001	12975000	25	9.07019e-06
chrIX	12975001	13050000	14	7.97436e-06
chrIX	13050001	13125000	2	3.00682e-07
chrIX	13125001	13200000	13	1.95396e-06
chrIX	13200001	13275000	9	5.31392e-06
chrIX	13275001	13350000	64	6.53879e-05
chrIX	13350001	13425000	13	1.4221e-06
chrIX	13425001	13500000	75	7.06141e-05
chrIX	13500001	13575000	19	5.57036e-06
chrIX	13575001	13650000	19	1.01241e-05
chrIX	13650001	13725000	35	1.31181e-05
chrIX	13725001	13800000	21	1.06474e-05
chrIX	13800001	13875000	27	1.78232e-05
chrIX	13875001	13950000	26	1.77704e-05
chrIX	13950001	14025000	44	2.50339e-05
chrIX	14025001	14100000	34	2.2229e-05
chrIX	14100001	14175000	20	1.67176e-05
chrIX	14175001	14250000	62	6.8763e-05
chrIX	14250001	14325000	29	2.99902e-05
chrIX	14325001	14400000	43	4.19186e-05
chrIX	14400001	14475000	31	4.03947e-05
chrIX	14475001	14550000	22	1.44849e-05
chrIX	14550001	14625000	19	1.5345e-05
chrIX	14625001	14700000	82	7.57771e-05
chrIX	14700001	14775000	43	3.56215e-05
chrIX	14775001	14850000	61	4.38814e-05
chrIX	14850001	14925000	42	4.53571e-05
chrIX	14925001	15000000	25	2.39335e-05
chrIX	15000001	15075000	47	3.99284e-05
chrIX	15075001	15150000	44	2.22027e-05
chrIX	15150001	15225000	65	7.9232e-05
chrIX	15225001	15300000	20	7.19436e-06
chrIX	15300001	15375000	35	2.19795e-05
chrIX	15375001	15450000	19	1.25031e-05
chrIX	15450001	15525000	42	3.33371e-05
chrIX	15525001	15600000	22	1.04929e-05
chrIX	15600001	15675000	52	4.63799e-05
chrIX	15675001	15750000	87	7.88836e-05
chrIX	15750001	15825000	57	4.78589e-05
chrIX	15825001	15900000	31	2.83265e-05
chrIX	15900001	15975000	34	2.82073e-05
chrIX	15975001	16050000	43	6.09298e-05
chrIX	16050001	16125000	32	2.84065e-05
chrIX	16125001	16200000	40	3.75813e-05
chrIX	16200001	16275000	42	4.41839e-05
chrIX	16275001	16350000	16	1.3186e-05
chrIX	16350001	16425000	51	5.05409e-05
chrIX	16425001	16500000	41	5.39328e-05
chrIX	16500001	16575000	22	1.02016e-05
chrIX	16575001	16650000	37	3.20475e-05
chrIX	16650001	16725000	35	4.52007e-05
chrIX	16725001	16800000	53	4.65118e-05
chrIX	16800001	16875000	100	9.33861e-05
chrIX	16875001	16950000	44	3.70661e-05
chrIX	16950001	17025000	66	6.58485e-05
chrIX	17025001	17100000	87	6.56006e-05
chrIX	17100001	17175000	34	1.21577e-05
chrIX	17175001	17250000	30	2.41794e-05
chrIX	17250001	17325000	42	3.17261e-05
chrIX	17325001	17400000	74	7.82697e-05
chrIX	17400001	17475000	36	3.41457e-05
chrIX	17475001	17550000	19	9.86697e-06
chrIX	17550001	17625000	52	5.69761e-05
chrIX	17625001	17700000	75	7.32637e-05
chrIX	17700001	17775000	63	5.3082e-05
chrIX	17775001	17850000	58	5.89002e-05
chrIX	17850001	17925000	68	6.57269e-05
chrIX	17925001	18000000	77	7.6215e-05
chrIX	18000001	18075000	53	3.24887e-05
chrIX	18075001	18150000	59	4.87421e-05
chrIX	18150001	18225000	41	2.05951e-05
chrIX	18225001	18300000	23	1.60576e-05
chrIX	18300001	18375000	57	4.26951e-05
chrIX	18375001	18450000	125	0.000121076
chrIX	18450001	18525000	107	0.00011233
chrIX	18525001	18600000	19	3.42062e-05
chrIX	18600001	18675000	85	7.26996e-05
chrIX	18675001	18750000	63	8.51569e-05
chrIX	18750001	18825000	33	4.09345e-05
chrIX	18825001	18900000	46	5.56117e-05
chrIX	18975001	19050000	52	7.42491e-05
chrIX	19050001	19125000	17	1.54642e-05
chrIX	19125001	19200000	7	1.91383e-06
chrIX	19200001	19275000	43	2.6226e-05
chrIX	19275001	19350000	47	3.29513e-05
chrIX	19350001	19425000	8	4.62242e-06
chrIX	19425001	19500000	23	3.51479e-05
chrIX	19500001	19575000	63	6.92936e-05
chrIX	19575001	19650000	8	4.09564e-06
chrIX	19650001	19725000	1	2.58462e-06
chrIX	19725001	19800000	24	2.43892e-05
chrIX	19800001	19875000	75	8.50618e-05
chrIX	19875001	19950000	36	3.37354e-05
chrIX	19950001	20025000	21	2.13345e-05
chrIX	20025001	20100000	21	3.2685e-05
chrIX	20100001	20175000	2	8.73204e-07
chrIX	20175001	20250000	36	2.51909e-05
chrIX	20250001	20325000	107	7.40117e-05
chrIX	20325001	20400000	41	4.19145e-05
chrIX	20400001	20475000	47	4.90733e-05
chrIX	20475001	20550000	26	2.1721e-05
chrIX	20550001	20625000	30	3.10881e-05
chrUn	1	75000	27	2.27442e-05
chrUn	75001	150000	23	3.08877e-05
chrUn	150001	225000	49	5.78104e-05
chrUn	225001	300000	17	3.11483e-05
chrUn	300001	375000	17	3.82355e-06
chrUn	375001	450000	85	5.40929e-05
chrUn	450001	525000	49	2.97854e-05
chrUn	525001	600000	14	2.12375e-06
chrUn	600001	675000	12	2.10514e-05
chrUn	675001	750000	15	4.48919e-06
chrUn	750001	825000	35	3.28244e-05
chrUn	825001	900000	31	1.87498e-05
chrUn	900001	975000	25	7.74056e-06
chrUn	975001	1050000	46	1.74245e-05
chrUn	1275001	1350000	26	3.77088e-05
chrUn	1350001	1425000	9	3.38468e-06
chrUn	1500001	1575000	19	8.65198e-06
chrUn	1575001	1650000	31	4.08341e-05
chrUn	1650001	1725000	4	1.11494e-05
chrUn	1725001	1800000	28	2.11134e-05
chrUn	1800001	1875000	24	3.67747e-05
chrUn	2100001	2175000	42	3.28768e-05
chrUn	2175001	2250000	14	6.0674e-06
chrUn	2550001	2625000	13	8.98334e-06
chrUn	2625001	2700000	27	4.46715e-05
chrUn	2925001	3000000	33	2.15348e-05
chrUn	3000001	3075000	4	3.46689e-06
chrUn	3075001	3150000	31	5.19822e-05
chrUn	3150001	3225000	43	3.27874e-05
chrUn	3225001	3300000	14	2.0538e-06
chrUn	3300001	3375000	15	6.14474e-06
chrUn	3375001	3450000	12	7.25479e-06
chrUn	3525001	3600000	39	2.23368e-05
chrUn	3750001	3825000	3	7.29955e-07
chrUn	3825001	3900000	11	5.88632e-06
chrUn	3900001	3975000	15	1.24592e-05
chrUn	3975001	4050000	10	1.06538e-05
chrUn	4050001	4125000	19	1.78621e-05
chrUn	4200001	4275000	28	3.34614e-05
chrUn	4275001	4350000	1	5.06806e-07
chrUn	4350001	4425000	44	4.99905e-05
chrUn	4425001	4500000	44	4.86102e-05
chrUn	4500001	4575000	27	2.3952e-05
chrUn	4575001	4650000	18	1.27719e-05
chrUn	4650001	4725000	20	5.85228e-06
chrUn	4725001	4800000	8	1.17476e-05
chrUn	4800001	4875000	13	2.38364e-05
chrUn	4875001	4950000	15	1.47533e-05
chrUn	4950001	5025000	10	1.08357e-05
chrUn	5025001	5100000	5	5.49126e-06
chrUn	5100001	5175000	46	5.15252e-05
chrUn	5175001	5250000	18	5.61593e-06
chrUn	5250001	5325000	24	1.37604e-05
chrUn	5325001	5400000	39	3.04504e-05
chrUn	5400001	5475000	32	2.94696e-05
chrUn	5475001	5550000	26	1.12685e-05
chrUn	5550001	5625000	50	6.08088e-05
chrUn	5625001	5700000	46	3.18046e-05
chrUn	5700001	5775000	44	5.70293e-05
chrUn	5775001	5850000	93	0.000108699
chrUn	5850001	5925000	35	4.95047e-06
chrUn	5925001	6000000	72	8.85803e-05
chrUn	6000001	6075000	13	1.76405e-05
chrUn	6075001	6150000	5	7.30821e-06
chrUn	6150001	6225000	54	4.6722e-05
chrUn	6225001	6300000	42	5.27079e-05
chrUn	6300001	6375000	126	7.96282e-05
chrUn	6375001	6450000	12	8.20601e-06
chrUn	6450001	6525000	28	1.54771e-05
chrUn	6600001	6675000	9	4.0919e-06
chrUn	6675001	6750000	11	6.24872e-06
chrUn	6750001	6825000	11	6.20434e-06
chrUn	6900001	6975000	23	1.62406e-05
chrUn	7050001	7125000	24	1.69554e-05
chrUn	7125001	7200000	77	5.58703e-05
chrUn	7200001	7275000	22	2.00831e-05
chrUn	7275001	7350000	3	1.4292e-06
chrUn	7350001	7425000	2	3.82941e-07
chrUn	7425001	7500000	65	6.9054e-05
chrUn	7500001	7575000	41	6.49091e-05
chrUn	7575001	7650000	13	7.19273e-06
chrUn	7650001	7725000	17	7.73238e-06
chrUn	7725001	7800000	42	4.42615e-05
chrUn	7800001	7875000	15	1.47069e-05
chrUn	7875001	7950000	23	1.60789e-05
chrUn	7950001	8025000	82	9.71126e-05
chrUn	8100001	8175000	18	1.44363e-05
chrUn	8250001	8325000	28	2.50393e-05
chrUn	8325001	8400000	30	3.1615e-05
chrUn	8400001	8475000	19	1.66637e-05
chrUn	8475001	8550000	12	6.65095e-06
chrUn	8550001	8625000	9	3.47539e-06
chrUn	8625001	8700000	5	3.25034e-06
chrUn	8700001	8775000	27	2.62909e-05
chrUn	8775001	8850000	33	2.81987e-05
chrUn	8850001	8925000	48	4.2347e-05
chrUn	8925001	9000000	27	2.00612e-05
chrUn	9000001	9075000	17	6.49064e-06
chrUn	9150001	9225000	11	7.53148e-06
chrUn	9375001	9450000	21	1.06627e-05
chrUn	9450001	9525000	4	2.76808e-06
chrUn	9600001	9675000	18	1.35745e-05
chrUn	9675001	9750000	37	4.93118e-05
chrUn	9750001	9825000	28	3.56681e-05
chrUn	9825001	9900000	20	3.38166e-05
chrUn	9900001	9975000	15	1.29234e-05
chrUn	9975001	10050000	20	2.07601e-05
chrUn	10050001	10125000	22	2.82373e-05
chrUn	10275001	10350000	36	2.2232e-05
chrUn	10350001	10425000	34	4.53614e-05
chrUn	10425001	10500000	7	5.77589e-06
chrUn	10500001	10575000	21	1.62217e-05
chrUn	10575001	10650000	4	6.26423e-07
chrUn	10650001	10725000	8	1.7989e-06
chrUn	10800001	10875000	41	3.13354e-05
chrUn	10950001	11025000	19	1.39899e-05
chrUn	11025001	11100000	24	1.71388e-05
chrUn	11100001	11175000	42	5.91533e-05
chrUn	11175001	11250000	28	6.82227e-05
chrUn	11250001	11325000	34	4.74323e-05
chrUn	11325001	11400000	21	3.14369e-06
chrUn	11400001	11475000	28	2.93739e-05
chrUn	11700001	11775000	13	1.36126e-05
chrUn	11775001	11850000	9	1.51194e-06
chrUn	11850001	11925000	31	3.27512e-05
chrUn	11925001	12000000	21	1.35156e-05
chrUn	12000001	12075000	16	2.51842e-05
chrUn	12075001	12150000	19	1.43706e-05
chrUn	12150001	12225000	35	2.01969e-05
chrUn	12225001	12300000	6	9.71219e-06
chrUn	12300001	12375000	32	6.75679e-05
chrUn	12375001	12450000	19	1.07381e-05
chrUn	12450001	12525000	24	4.62475e-05
chrUn	12525001	12600000	23	1.87503e-05
chrUn	12600001	12675000	5	9.5216e-07
chrUn	12750001	12825000	20	2.01931e-05
chrUn	12825001	12900000	10	8.80201e-06
chrUn	12900001	12975000	42	6.35698e-05
chrUn	12975001	13050000	65	8.64196e-05
chrUn	13050001	13125000	10	3.0367e-05
chrUn	13125001	13200000	26	3.04796e-05
chrUn	13200001	13275000	50	8.31739e-05
chrUn	13350001	13425000	7	7.04169e-06
chrUn	13425001	13500000	14	2.76634e-05
chrUn	13500001	13575000	25	3.08742e-05
chrUn	13575001	13650000	41	4.32244e-05
chrUn	13650001	13725000	5	6.84576e-07
chrUn	13725001	13800000	8	7.33884e-06
chrUn	13800001	13875000	26	9.62217e-06
chrUn	13875001	13950000	17	1.49379e-05
chrUn	13950001	14025000	61	5.48891e-05
chrUn	14025001	14100000	23	1.05102e-05
chrUn	14100001	14175000	14	1.04171e-05
chrUn	14175001	14250000	53	4.35174e-05
chrUn	14250001	14325000	38	3.67053e-05
chrUn	14325001	14400000	26	2.69495e-05
chrUn	14400001	14475000	14	1.55486e-05
chrUn	14475001	14550000	16	2.90524e-05
chrUn	14700001	14775000	1	9.12437e-08
chrUn	14775001	14850000	44	5.27416e-05
chrUn	14850001	14925000	1	8.93526e-08
chrUn	14925001	15000000	7	1.11099e-06
chrUn	15000001	15075000	7	4.77407e-06
chrUn	15075001	15150000	6	1.57356e-05
chrUn	15150001	15225000	11	3.65831e-06
chrUn	15225001	15300000	18	1.18743e-05
chrUn	15300001	15375000	6	9.47932e-07
chrUn	15375001	15450000	21	4.94205e-05
chrUn	15450001	15525000	20	2.29405e-05
chrUn	15525001	15600000	22	2.06082e-05
chrUn	15600001	15675000	19	1.7975e-05
chrUn	15750001	15825000	5	3.52925e-06
chrUn	15825001	15900000	26	1.85961e-05
chrUn	15975001	16050000	22	3.325e-05
chrUn	16125001	16200000	14	3.39978e-05
chrUn	16200001	16275000	12	3.08299e-05
chrUn	16275001	16350000	21	4.76106e-05
chrUn	16350001	16425000	3	4.3967e-07
chrUn	16425001	16500000	35	4.80221e-05
chrUn	16575001	16650000	10	1.00583e-05
chrUn	16650001	16725000	13	1.12495e-05
chrUn	16725001	16800000	5	4.40854e-06
chrUn	16800001	16875000	15	1.36225e-05
chrUn	16875001	16950000	10	1.80009e-05
chrUn	16950001	17025000	24	1.44861e-05
chrUn	17025001	17100000	32	6.98859e-05
chrUn	17175001	17250000	22	2.32294e-05
chrUn	17250001	17325000	4	4.42049e-07
chrUn	17325001	17400000	2	3.70653e-07
chrUn	17400001	17475000	15	4.22884e-06
chrUn	17475001	17550000	9	9.49894e-06
chrUn	17550001	17625000	6	3.00397e-06
chrUn	17625001	17700000	17	5.57261e-06
chrUn	17700001	17775000	3	3.69466e-06
chrUn	17775001	17850000	50	5.71952e-05
