CHROM	BIN_START	N_SNPS	TajimaD
chrIII	11475000	24	-1.36508
chrIII	11550000	39	-1.97718
chrIII	11625000	29	-0.621972
chrIII	11700000	33	-1.53154
chrIII	11775000	15	-1.03764
chrIII	11850000	24	-2.01529
chrIII	11925000	34	-2.05676
chrIII	12000000	65	-1.50462
chrIII	12075000	54	-1.00998
chrIII	12150000	20	-0.398969
chrIII	12225000	29	-1.51966
chrIII	12300000	43	-1.75995
chrIII	12375000	35	-1.52076
chrIII	12450000	43	-1.82495
chrIII	12525000	53	-2.01552
chrIII	12600000	76	-1.25204
chrIII	12675000	37	-1.66635
chrIII	12750000	40	-1.01599
chrIII	12825000	64	-1.42553
chrIII	12900000	44	-0.657567
chrIII	12975000	73	-1.34619
chrIII	13050000	31	-0.58039
chrIII	13125000	11	-0.356518
chrIII	13200000	43	-1.80726
chrIII	13275000	31	0.208077
chrIII	13350000	59	-1.80741
chrIII	13425000	28	-1.00149
chrIII	13500000	59	-1.06447
chrIII	13575000	17	-1.38021
chrIII	13650000	60	-2.10394
chrIII	13725000	44	-0.533494
chrIII	13800000	95	0.646526
chrIII	13875000	38	-1.30232
chrIII	13950000	27	-2.17776
chrIII	14025000	20	-1.48534
chrIII	14100000	37	-1.02185
chrIII	14175000	37	-1.14163
chrIII	14250000	47	-0.731824
chrIII	14325000	28	-1.20906
chrIII	14400000	25	-1.01803
chrIII	14475000	46	-1.49307
chrIII	14550000	70	-1.16406
chrIII	14625000	71	-1.24648
chrIII	14700000	71	-1.70114
chrIII	14775000	47	-0.844374
chrIII	14850000	59	-0.93594
chrIII	14925000	101	-1.74258
chrIII	15000000	113	-1.04288
chrIII	15075000	64	-1.40009
chrIII	15150000	58	-1.65347
chrIII	15225000	85	-2.0364
chrIII	15300000	78	-1.17005
chrIII	15375000	15	-1.02621
chrIII	15450000	0	nan
chrIII	15525000	36	-1.44511
chrIII	15600000	47	-1.43292
chrIII	15675000	0	nan
chrIII	15750000	7	-1.28754
chrIII	15825000	40	-1.71318
chrIII	15900000	39	-1.09154
chrIII	15975000	37	-1.35331
chrIII	16050000	32	-0.437047
chrIII	16125000	76	-0.740845
chrIII	16200000	31	-1.33208
chrIII	16275000	35	-0.72516
chrIII	16350000	35	-0.766002
chrIII	16425000	21	-1.40254
chrIII	16500000	72	-1.57779
chrIII	16575000	59	-0.2665
chrIII	16650000	62	-1.11861
chrIII	16725000	62	-0.617758
chrIII	16800000	47	-1.78768
chrIII	16875000	30	-0.924988
chrIII	16950000	47	-1.15937
chrIII	17025000	20	-1.31797
chrIII	17100000	31	-1.58058
chrIII	17175000	64	-0.97495
chrIII	17250000	51	-0.943191
chrIII	17325000	47	-1.10797
chrIII	17400000	7	-0.228885
chrIII	17475000	79	-0.899041
chrIII	17550000	67	-1.41295
chrIII	17625000	36	-2.33952
chrIII	17700000	72	-1.84668
chrIV	0	50	-1.96664
chrIV	75000	43	-2.21449
chrIV	150000	48	-1.8081
chrIV	225000	37	-1.58683
chrIV	300000	37	-1.20087
chrIV	375000	49	-1.1276
chrIV	450000	14	-1.20081
chrIV	525000	29	-1.35301
chrIV	600000	53	-1.06523
chrIV	675000	56	-0.851147
chrIV	750000	73	-1.40423
chrIV	825000	60	-1.19225
chrIV	900000	44	-1.24943
chrIV	975000	90	-1.29811
chrIV	1050000	20	-2.0106
chrIV	1125000	0	nan
chrIV	1200000	58	-1.59053
chrIV	1275000	65	-0.483511
chrIV	1350000	31	-1.61971
chrIV	1425000	75	-1.39107
chrIV	1500000	90	-1.49984
chrIV	1575000	93	-1.12161
chrIV	1650000	43	-0.411544
chrIV	1725000	51	-1.97904
chrIV	1800000	14	-1.45473
chrIV	1875000	25	-1.3996
chrIV	1950000	33	-1.07295
chrIV	2025000	29	-1.0027
chrIV	2100000	55	-1.01741
chrIV	2175000	41	-1.04269
chrIV	2250000	37	-1.62237
chrIV	2325000	36	-0.810912
chrIV	2400000	69	-0.296446
chrIV	2475000	46	-2.32294
chrIV	2550000	27	0.170886
chrIV	2625000	32	-0.919826
chrIV	2700000	28	-1.2805
chrIV	2775000	122	-0.995425
chrIV	2850000	27	-1.15369
chrIV	2925000	87	-0.860236
chrIV	3000000	81	-1.6036
chrIV	3075000	24	-0.763009
chrIV	3150000	42	-1.58362
chrIV	3225000	23	-1.3847
chrIV	3300000	53	-1.21059
chrIV	3375000	31	0.286087
chrIV	3450000	110	-0.745163
chrIV	3525000	72	-0.611056
chrIV	3600000	32	-1.13547
chrIV	3675000	24	-1.18785
chrIV	3750000	57	-0.243849
chrIV	3825000	88	-0.838202
chrIV	3900000	122	-0.746924
chrIV	3975000	42	-0.80542
chrIV	4050000	96	-0.333838
chrIV	4125000	48	-0.91962
chrIV	4200000	11	2.68363
chrIV	4275000	12	-1.46282
chrIV	4350000	62	-0.695828
chrIV	4425000	47	-0.748638
chrIV	4500000	51	-1.59826
chrIV	4575000	67	-1.2264
chrIV	4650000	58	-1.2925
chrIV	4725000	38	-1.57212
chrIV	4800000	43	-2.08873
chrIV	4875000	55	-0.34996
chrIV	4950000	13	-2.12157
chrIV	5025000	79	-1.70993
chrIV	5100000	39	-1.27341
chrIV	5175000	32	-0.68138
chrIV	5250000	46	-1.86108
chrIV	5325000	98	-1.58937
chrIV	5400000	27	-0.688533
chrIV	5475000	33	-1.2128
chrIV	5550000	28	-1.53438
chrIV	5625000	44	-0.506152
chrIV	5700000	8	-0.0217831
chrIV	5775000	18	-1.44762
chrIV	5850000	62	-0.595089
chrIV	5925000	43	-1.40829
chrIV	6000000	23	-1.40475
chrIV	6075000	25	-1.39447
chrIV	6150000	62	-1.2213
chrIV	6225000	40	-1.61889
chrIV	6300000	57	-1.38848
chrIV	6375000	70	-1.28955
chrIV	6450000	34	-1.72369
chrIV	6525000	21	-1.1277
chrIV	6600000	52	-1.26495
chrIV	6675000	66	-1.74219
chrIV	6750000	28	-0.49783
chrIV	6825000	19	-1.10929
chrIV	6900000	26	-1.6006
chrIV	6975000	18	-1.92712
chrIV	7050000	27	-1.57259
chrIV	7125000	23	-0.597156
chrIV	7200000	11	-0.975093
chrIV	7275000	33	-2.21472
chrIV	7350000	56	-1.4255
chrIV	7425000	20	-1.93769
chrIV	7500000	34	-2.28493
chrIV	7575000	44	-1.87897
chrIV	7650000	23	-1.07866
chrIV	7725000	27	-1.91448
chrIV	7800000	15	-1.85117
chrIV	7875000	33	-1.98702
chrIV	7950000	24	-1.59437
chrIV	8025000	53	-1.57742
chrIV	8100000	59	-1.74142
chrIV	8175000	54	-0.736288
chrIV	8250000	49	-1.31093
chrIV	8325000	31	-0.314113
chrIV	8400000	36	-0.498186
chrIV	8475000	42	-0.984693
chrIV	8550000	13	-1.51662
chrIV	8625000	8	-1.94735
chrIV	8700000	33	-2.48505
chrIV	8775000	13	-2.17134
chrIV	8850000	21	-1.73376
chrIV	8925000	20	-2.37385
chrIV	9000000	7	-0.942686
chrIV	9075000	22	-1.70247
chrIV	9150000	35	-1.55397
chrIV	9225000	39	-0.97237
chrIV	9300000	41	-1.00306
chrIV	9375000	36	-1.39089
chrIV	9450000	42	-1.57722
chrIV	9525000	77	-1.06697
chrIV	9600000	23	-1.06306
chrIV	9675000	34	-1.42164
chrIV	9750000	11	-1.7387
chrIV	9825000	16	-0.932213
chrIV	9900000	1	-0.110659
chrIV	9975000	11	1.13893
chrIV	10050000	17	-0.137707
chrIV	10125000	3	-1.11279
chrIV	10200000	7	-0.37069
chrIV	10275000	19	-1.79518
chrIV	10350000	31	-0.892733
chrIV	10425000	46	-0.801053
chrIV	10500000	60	-1.47982
chrIV	10575000	39	-1.05918
chrIV	10650000	59	-1.89964
chrIV	10725000	10	-0.652527
chrIV	10800000	27	0.506238
chrIV	10875000	49	-0.501282
chrIV	10950000	15	-1.47969
chrIV	11025000	62	-1.20581
chrIV	11100000	5	-1.16587
chrIV	11175000	38	-1.90983
chrIV	11250000	30	-1.72451
chrIV	11325000	41	-1.19599
chrIV	11400000	22	-0.667287
chrIV	11475000	22	-1.26676
chrIV	11550000	29	-1.75303
chrIV	11625000	37	-1.83402
chrIV	11700000	36	-1.55488
chrIV	11775000	36	-1.84957
chrIV	11850000	39	-1.79894
chrIV	11925000	6	-0.788147
chrIV	12000000	17	-1.83291
chrIV	12075000	11	-1.07952
chrIV	12150000	18	0.150589
chrIV	12225000	13	-1.38604
chrIV	12300000	93	-0.812868
chrIV	12375000	30	-2.2143
chrIV	12450000	31	-1.57719
chrIV	12525000	10	-1.94061
chrIV	12600000	19	-2.26724
chrIV	12675000	42	-1.80596
chrIV	12750000	39	-1.89873
chrIV	12825000	43	-2.15862
chrIV	12900000	64	-2.22499
chrIV	12975000	29	-2.12329
chrIV	13050000	15	-1.88322
chrIV	13125000	19	-1.42582
chrIV	13200000	29	-0.151461
chrIV	13275000	22	-1.72332
chrIV	13350000	18	-1.66819
chrIV	13425000	14	-1.73623
chrIV	13500000	35	-1.87366
chrIV	13575000	24	-1.71386
chrIV	13650000	11	-1.74343
chrIV	13725000	14	-2.27034
chrIV	13800000	39	-1.65709
chrIV	13875000	4	-0.77776
chrIV	13950000	34	-0.626058
chrIV	14025000	20	-1.93446
chrIV	14100000	16	-1.86701
chrIV	14175000	51	-1.50757
chrIV	14250000	9	-0.47139
chrIV	14325000	25	-1.562
chrIV	14400000	47	-1.32301
chrIV	14475000	22	-1.34121
chrIV	14550000	42	-1.3625
chrIV	14625000	16	-1.71633
chrIV	14700000	45	-1.01824
chrIV	14775000	12	-1.51666
chrIV	14850000	11	-1.15189
chrIV	14925000	23	-1.55135
chrIV	15000000	15	-1.60067
chrIV	15075000	53	-1.59184
chrIV	15150000	19	-1.4699
chrIV	15225000	15	-1.73749
chrIV	15300000	26	-1.88819
chrIV	15375000	23	-1.94215
chrIV	15450000	30	-1.3054
chrIV	15525000	19	-1.6787
chrIV	15600000	43	-1.25764
chrIV	15675000	21	-2.08283
chrIV	15750000	31	-1.64813
chrIV	15825000	61	-2.21639
chrIV	15900000	28	-1.75726
chrIV	15975000	71	-2.00623
chrIV	16050000	57	-1.8749
chrIV	16125000	52	-1.22351
chrIV	16200000	22	-1.19289
chrIV	16275000	15	-1.15311
chrIV	16350000	36	-1.15318
chrIV	16425000	50	-1.74292
chrIV	16500000	23	-1.77495
chrIV	16575000	43	-1.63394
chrIV	16650000	14	-1.98781
chrIV	16725000	13	-1.45867
chrIV	16800000	14	-0.843526
chrIV	16875000	22	-1.2988
chrIV	16950000	21	-1.50151
chrIV	17025000	22	-1.94439
chrIV	17100000	17	-1.80301
chrIV	17175000	12	-1.7757
chrIV	17250000	24	-1.96402
chrIV	17325000	31	-1.82948
chrIV	17400000	14	-1.69592
chrIV	17475000	0	nan
chrIV	17550000	26	-0.365911
chrIV	17625000	31	-0.782921
chrIV	17700000	32	-1.06289
chrIV	17775000	15	-1.42481
chrIV	17850000	16	-1.53149
chrIV	17925000	11	-2.04071
chrIV	18000000	14	-0.657869
chrIV	18075000	52	-1.84946
chrIV	18150000	43	-1.70965
chrIV	18225000	27	-1.80558
chrIV	18300000	30	-1.85376
chrIV	18375000	49	-1.75814
chrIV	18450000	34	-1.29881
chrIV	18525000	45	-1.46593
chrIV	18600000	22	-0.394747
chrIV	18675000	29	-1.40753
chrIV	18750000	18	-2.04304
chrIV	18825000	12	-1.06274
chrIV	18900000	27	-1.54635
chrIV	18975000	21	-1.17756
chrIV	19050000	25	-0.89806
chrIV	19125000	35	-2.08609
chrIV	19200000	20	-1.72692
chrIV	19275000	72	-1.26335
chrIV	19350000	23	-1.31882
chrIV	19425000	14	-1.21936
chrIV	19500000	20	-1.51799
chrIV	19575000	16	-1.79937
chrIV	19650000	24	-1.405
chrIV	19725000	24	-1.27418
chrIV	19800000	20	-2.3252
chrIV	19875000	42	-1.29808
chrIV	19950000	36	-2.18642
chrIV	20025000	17	-1.65528
chrIV	20100000	27	1.33776
chrIV	20175000	10	-1.89756
chrIV	20250000	55	-1.06171
chrIV	20325000	8	-0.822575
chrIV	20400000	6	-1.8124
chrIV	20475000	87	0.431614
chrIV	20550000	44	-0.232889
chrIV	20625000	48	-1.19041
chrIV	20700000	8	-1.80903
chrIV	20775000	32	-1.22097
chrIV	20850000	41	-1.66854
chrIV	20925000	29	-2.13151
chrIV	21000000	17	-1.01136
chrIV	21075000	52	-1.21383
chrIV	21150000	22	-1.60954
chrIV	21225000	23	-1.51368
chrIV	21300000	26	-1.82699
chrIV	21375000	7	-1.90595
chrIV	21450000	23	-2.00097
chrIV	21525000	29	-2.03196
chrIV	21600000	40	-1.62395
chrIV	21675000	25	-2.27962
chrIV	21750000	8	-1.30702
chrIV	21825000	15	-1.80219
chrIV	21900000	18	-1.34
chrIV	21975000	10	-0.92142
chrIV	22050000	30	-1.80364
chrIV	22125000	11	-1.5352
chrIV	22200000	25	-1.83009
chrIV	22275000	37	-2.36419
chrIV	22350000	18	-1.3314
chrIV	22425000	9	-1.41222
chrIV	22500000	27	-1.94542
chrIV	22575000	7	-1.79991
chrIV	22650000	19	-1.2196
chrIV	22725000	17	-1.14266
chrIV	22800000	24	-2.28819
chrIV	22875000	5	-1.74082
chrIV	22950000	14	-0.696231
chrIV	23025000	10	-1.14421
chrIV	23100000	5	-1.75015
chrIV	23175000	8	-1.68707
chrIV	23250000	5	-1.70742
chrIV	23325000	10	-1.99182
chrIV	23400000	25	-1.61541
chrIV	23475000	25	-0.128161
chrIV	23550000	0	nan
chrIV	23625000	12	-0.759074
chrIV	23700000	17	-1.34768
chrIV	23775000	9	-2.05216
chrIV	23850000	4	-1.5759
chrIV	23925000	23	-2.34367
chrIV	24000000	14	-1.99055
chrIV	24075000	32	-0.437394
chrIV	24150000	21	-1.21179
chrIV	24225000	17	-1.36855
chrIV	24300000	17	-1.49527
chrIV	24375000	22	-2.19432
chrIV	24450000	32	-2.18997
chrIV	24525000	29	-0.898818
chrIV	24600000	20	-1.59283
chrIV	24675000	51	-1.18512
chrIV	24750000	15	-2.20263
chrIV	24825000	29	-2.11384
chrIV	24900000	35	-1.94906
chrIV	24975000	46	-2.0853
chrIV	25050000	29	-0.762182
chrIV	25125000	0	nan
chrIV	25200000	19	-1.52734
chrIV	25275000	3	-1.40286
chrIV	25350000	9	1.13104
chrIV	25425000	4	0.745008
chrIV	25500000	20	-1.45979
chrIV	25575000	19	-1.22498
chrIV	25650000	30	-1.95656
chrIV	25725000	54	-1.22189
chrIV	25800000	10	-1.43292
chrIV	25875000	13	-1.8591
chrIV	25950000	18	-1.17717
chrIV	26025000	15	-1.5261
chrIV	26100000	21	-2.24779
chrIV	26175000	25	-0.967528
chrIV	26250000	34	-1.15319
chrIV	26325000	30	-2.00483
chrIV	26400000	19	-1.86459
chrIV	26475000	47	-1.3505
chrIV	26550000	31	-1.71005
chrIV	26625000	48	-1.86249
chrIV	26700000	21	-1.44553
chrIV	26775000	34	-1.18498
chrIV	26850000	48	-1.54579
chrIV	26925000	19	-1.62354
chrIV	27000000	26	-1.70851
chrIV	27075000	38	-0.897714
chrIV	27150000	37	-1.45873
chrIV	27225000	31	-2.17998
chrIV	27300000	22	-1.52665
chrIV	27375000	24	-1.55581
chrIV	27450000	19	-2.10834
chrIV	27525000	21	-1.37934
chrIV	27600000	22	-2.33254
chrIV	27675000	52	-0.613577
chrIV	27750000	33	-0.753543
chrIV	27825000	16	-1.27511
chrIV	27900000	15	-0.64178
chrIV	27975000	22	-2.04902
chrIV	28050000	40	-2.0241
chrIV	28125000	24	-1.46501
chrIV	28200000	41	-0.468859
chrIV	28275000	20	-2.06529
chrIV	28350000	7	-0.722013
chrIV	28425000	45	-1.33445
chrIV	28500000	46	-1.58774
chrIV	28575000	50	-1.47748
chrIV	28650000	211	-2.07302
chrIV	28725000	40	-1.71997
chrIV	28800000	65	-2.18849
chrIV	28875000	28	-2.02992
chrIV	28950000	54	-0.614673
chrIV	29025000	37	-1.00116
chrIV	29100000	12	0.210424
chrIV	29175000	11	-1.61685
chrIV	29250000	49	-1.07916
chrIV	29325000	28	-1.79487
chrIV	29400000	35	-2.06584
chrIV	29475000	44	-1.19048
chrIV	29550000	17	-1.44525
chrIV	29625000	38	-1.07212
chrIV	29700000	19	-1.05738
chrIV	29775000	29	-1.64114
chrIV	29850000	42	-0.661902
chrIV	29925000	26	-2.14073
chrIV	30000000	23	-1.04564
chrIV	30075000	27	-1.21277
chrIV	30150000	51	-1.16069
chrIV	30225000	19	0.0584409
chrIV	30300000	19	-1.36351
chrIV	30375000	4	-0.307278
chrIV	30450000	21	-0.808047
chrIV	30525000	30	-1.32115
chrIV	30600000	38	-1.30858
chrIV	30675000	43	-1.32753
chrIV	30750000	51	-1.35209
chrIV	30825000	19	-1.83119
chrIV	30900000	60	-1.93378
chrIV	30975000	16	-0.631415
chrIV	31050000	37	-1.16948
chrIV	31125000	46	-2.08371
chrIV	31200000	44	-1.60566
chrIV	31275000	44	-1.68812
chrIV	31350000	86	-1.56681
chrIV	31425000	31	-0.558226
chrIV	31500000	20	-1.85559
chrIV	31575000	28	-0.223973
chrIV	31650000	26	-1.14795
chrIV	31725000	20	-0.900367
chrIV	31800000	80	-0.804701
chrIV	31875000	92	-0.685466
chrIV	31950000	42	-0.404527
chrIV	32025000	54	-1.37567
chrIV	32100000	32	-0.400484
chrIV	32175000	4	-1.54363
chrIV	32250000	62	-0.826957
chrIV	32325000	48	0.691502
chrIV	32400000	38	-1.71623
chrIV	32475000	29	-0.698383
chrIV	32550000	24	-0.469015
chrIV	32625000	58	-0.822202
chrIV	32700000	47	-1.74758
chrIV	32775000	98	-0.428002
chrIV	32850000	41	-2.04638
chrIV	32925000	18	-0.840743
chrIV	33000000	11	-1.0128
chrIV	33075000	14	-1.36111
chrIV	33150000	25	-1.22917
chrIV	33225000	42	-1.40115
chrIV	33300000	28	-0.0933168
chrIV	33375000	47	-1.46721
chrIV	33450000	32	-1.11114
chrIV	33525000	8	-1.93693
chrIV	33600000	31	-0.510947
chrIV	33675000	20	-1.78813
chrIV	33750000	68	-2.05848
chrIV	33825000	31	-1.63168
chrIV	33900000	59	-1.14877
chrIV	33975000	23	-1.60491
chrIV	34050000	45	-1.46863
chrIV	34125000	7	-1.91921
chrIX	0	47	-1.07914
chrIX	75000	29	-2.10198
chrIX	150000	56	-1.55061
chrIX	225000	39	-1.36659
chrIX	300000	18	-1.93988
chrIX	375000	38	-0.737906
chrIX	450000	54	-1.43235
chrIX	525000	53	-0.588625
chrIX	600000	36	-1.35251
chrIX	675000	26	0.324428
chrIX	750000	53	-0.600615
chrIX	825000	27	-1.50099
chrIX	900000	34	-0.952702
chrIX	975000	26	-0.0811175
chrIX	1050000	43	-0.653412
chrIX	1125000	24	-0.0644019
chrIX	1200000	65	-1.46881
chrIX	1275000	34	-0.14569
chrIX	1350000	45	-0.971999
chrIX	1425000	51	-1.64622
chrIX	1500000	14	0.832837
chrIX	1575000	47	-1.84807
chrIX	1650000	65	-1.1378
chrIX	1725000	30	-0.645258
chrIX	1800000	38	-0.420277
chrIX	1875000	36	-1.5125
chrIX	1950000	54	-1.63621
chrIX	2025000	18	-1.90669
chrIX	2100000	32	-1.06935
chrIX	2175000	34	-0.312931
chrIX	2250000	59	-0.898674
chrIX	2325000	27	-1.06131
chrIX	2400000	77	-1.10034
chrIX	2475000	43	-1.31631
chrIX	2550000	19	-0.498935
chrIX	2625000	52	-1.12843
chrIX	2700000	10	-1.68392
chrIX	2775000	35	-1.92098
chrIX	2850000	69	-1.84512
chrIX	2925000	43	-0.903797
chrIX	3000000	37	-1.79091
chrIX	3075000	30	-1.12618
chrIX	3150000	28	-1.35485
chrIX	3225000	43	-1.02408
chrIX	3300000	61	-0.365371
chrIX	3375000	15	-1.01613
chrIX	3450000	3	-1.45683
chrIX	3525000	11	-1.52689
chrIX	3600000	22	-2.05786
chrIX	3675000	29	-0.458196
chrIX	3750000	39	-1.45291
chrIX	3825000	14	-1.25945
chrIX	3900000	28	-1.20499
chrIX	3975000	16	-0.712908
chrIX	4050000	23	-1.88137
chrIX	4125000	8	-2.00583
chrIX	4200000	7	-0.255631
chrIX	4275000	46	-1.86675
chrIX	4350000	20	-0.929334
chrIX	4425000	14	-1.77117
chrIX	4500000	14	-1.24338
chrIX	4575000	37	-2.20278
chrIX	4650000	22	-0.775933
chrIX	4725000	38	-1.6797
chrIX	4800000	64	-1.50497
chrIX	4875000	40	-1.76238
chrIX	4950000	12	-1.43469
chrIX	5025000	54	-1.85819
chrIX	5100000	2	-1.21087
chrIX	5175000	20	-0.848201
chrIX	5250000	13	-1.23035
chrIX	5325000	38	-0.477356
chrIX	5400000	14	-1.37076
chrIX	5475000	23	-0.845602
chrIX	5550000	27	-0.681367
chrIX	5625000	28	-0.409001
chrIX	5700000	16	0.338491
chrIX	5775000	71	-0.135959
chrIX	5850000	55	0.716616
chrIX	5925000	29	-1.52163
chrIX	6000000	29	-1.09498
chrIX	6075000	86	-0.963008
chrIX	6150000	29	-0.884466
chrIX	6225000	29	-1.53183
chrIX	6300000	33	-0.148023
chrIX	6375000	24	0.920062
chrIX	6450000	37	-1.51109
chrIX	6525000	46	-0.666776
chrIX	6600000	72	-0.457035
chrIX	6675000	77	-0.263932
chrIX	6750000	49	-0.554389
chrIX	6825000	72	1.18609
chrIX	6900000	43	-0.723751
chrIX	6975000	88	-0.192465
chrIX	7050000	110	-0.522301
chrIX	7125000	33	-0.365874
chrIX	7200000	19	1.40046
chrIX	7275000	22	-1.05469
chrIX	7350000	27	-0.903497
chrIX	7425000	24	0.0259042
chrIX	7500000	25	-1.32078
chrIX	7575000	24	0.142495
chrIX	7650000	65	0.197951
chrIX	7725000	56	-0.735434
chrIX	7800000	48	0.797864
chrIX	7875000	70	-0.611842
chrIX	7950000	64	0.412928
chrIX	8025000	32	-1.08072
chrIX	8100000	46	-1.08376
chrIX	8175000	53	-1.19578
chrIX	8250000	22	-1.47829
chrIX	8325000	24	-1.28431
chrIX	8400000	10	0.726438
chrIX	8475000	8	-1.38161
chrIX	8550000	49	-0.22136
chrIX	8625000	25	-1.34448
chrIX	8700000	27	-2.31965
chrIX	8775000	26	-1.36776
chrIX	8850000	29	-1.26716
chrIX	8925000	22	-1.81475
chrIX	9000000	63	-0.589471
chrIX	9075000	15	0.16428
chrIX	9150000	19	-1.53619
chrIX	9225000	26	-1.21855
chrIX	9300000	22	-1.10084
chrIX	9375000	54	-0.950913
chrIX	9450000	29	-1.40723
chrIX	9525000	12	-2.03826
chrIX	9600000	41	-2.04323
chrIX	9675000	31	-1.63327
chrIX	9750000	45	-1.52021
chrIX	9825000	33	-1.26531
chrIX	9900000	51	-1.94959
chrIX	9975000	13	-2.11955
chrIX	10050000	27	-1.89656
chrIX	10125000	12	-2.18305
chrIX	10200000	5	-1.68817
chrIX	10275000	10	-1.12703
chrIX	10350000	7	-1.76972
chrIX	10425000	24	-1.8995
chrIX	10500000	18	-0.972849
chrIX	10575000	16	-1.8894
chrIX	10650000	33	-0.753464
chrIX	10725000	33	-1.31362
chrIX	10800000	18	-1.34696
chrIX	10875000	48	-1.93288
chrIX	10950000	11	-2.0528
chrIX	11025000	48	-2.04869
chrIX	11100000	39	-1.11907
chrIX	11175000	56	-1.5783
chrIX	11250000	33	-2.18029
chrIX	11325000	28	-0.578215
chrIX	11400000	16	-1.97418
chrIX	11475000	70	-0.680727
chrIX	11550000	14	-1.35339
chrIX	11625000	28	-0.646645
chrIX	11700000	70	-1.62535
chrIX	11775000	34	-1.47212
chrIX	11850000	35	-2.03337
chrIX	11925000	35	-1.72142
chrIX	12000000	40	-0.783081
chrIX	12075000	33	-2.00572
chrIX	12150000	23	-1.8988
chrIX	12225000	36	-2.07711
chrIX	12300000	11	-0.118167
chrIX	12375000	20	-0.864046
chrIX	12450000	40	-1.19283
chrIX	12525000	17	-1.05698
chrIX	12600000	15	-1.20634
chrIX	12675000	3	-1.41168
chrIX	12750000	22	-2.46995
chrIX	12825000	2	-0.764885
chrIX	12900000	20	-1.87
chrIX	12975000	17	-2.08239
chrIX	13050000	4	-1.50484
chrIX	13125000	5	-1.57441
chrIX	13200000	5	-1.18298
chrIX	13275000	52	-0.913605
chrIX	13350000	8	-1.67665
chrIX	13425000	59	-0.69307
chrIX	13500000	11	-1.74523
chrIX	13575000	16	-1.58822
chrIX	13650000	34	-2.08977
chrIX	13725000	20	-1.75587
chrIX	13800000	25	-1.65064
chrIX	13875000	26	-1.82163
chrIX	13950000	42	-1.59571
chrIX	14025000	36	-1.84396
chrIX	14100000	25	-1.68557
chrIX	14175000	56	-0.666231
chrIX	14250000	31	-1.16773
chrIX	14325000	39	-0.798764
chrIX	14400000	37	-1.12171
chrIX	14475000	16	-1.15699
chrIX	14550000	20	-1.21623
chrIX	14625000	82	-1.39232
chrIX	14700000	47	-1.66131
chrIX	14775000	61	-1.40636
chrIX	14850000	47	-0.984646
chrIX	14925000	20	-0.78454
chrIX	15000000	31	-0.680267
chrIX	15075000	50	-2.20464
chrIX	15150000	63	-0.686044
chrIX	15225000	21	-2.27335
chrIX	15300000	34	-1.76874
chrIX	15375000	17	-1.56075
chrIX	15450000	41	-1.33727
chrIX	15525000	21	-1.59837
chrIX	15600000	35	-0.350159
chrIX	15675000	90	-1.26768
chrIX	15750000	60	-1.64198
chrIX	15825000	20	-0.551892
chrIX	15900000	36	-1.47857
chrIX	15975000	37	-0.262691
chrIX	16050000	46	-1.85874
chrIX	16125000	44	-1.26
chrIX	16200000	32	-0.623296
chrIX	16275000	13	-0.878564
chrIX	16350000	53	-1.11773
chrIX	16425000	44	-0.460562
chrIX	16500000	19	-1.63194
chrIX	16575000	34	-1.17629
chrIX	16650000	40	-1.28923
chrIX	16725000	46	-1.21881
chrIX	16800000	102	-1.16935
chrIX	16875000	41	-1.40157
chrIX	16950000	68	-1.07408
chrIX	17025000	89	-1.52018
chrIX	17100000	25	-1.82476
chrIX	17175000	21	-0.948468
chrIX	17250000	45	-1.57685
chrIX	17325000	69	-0.803688
chrIX	17400000	38	-1.46889
chrIX	17475000	14	-1.33888
chrIX	17550000	52	-0.449728
chrIX	17625000	70	-1.13673
chrIX	17700000	69	-1.35546
chrIX	17775000	46	-0.657463
chrIX	17850000	56	-1.22485
chrIX	17925000	61	-0.561827
chrIX	18000000	51	-1.7366
chrIX	18075000	55	-1.18836
chrIX	18150000	37	-1.9381
chrIX	18225000	22	-1.3079
chrIX	18300000	65	-1.43726
chrIX	18375000	121	-1.11742
chrIX	18450000	95	-0.881387
chrIX	18525000	22	-0.109763
chrIX	18600000	70	-0.678799
chrIX	18675000	63	-0.560903
chrIX	18750000	35	-0.239984
chrIX	18825000	40	-0.544721
chrIX	18900000	0	nan
chrIX	18975000	37	0.370883
chrIX	19050000	18	-0.66721
chrIX	19125000	6	-1.21809
chrIX	19200000	31	-0.765956
chrIX	19275000	51	-1.71558
chrIX	19350000	11	-1.48411
chrIX	19425000	20	0.137943
chrIX	19500000	61	-0.927133
chrIX	19575000	9	-1.57822
chrIX	19650000	1	1.91296
chrIX	19725000	24	-0.657595
chrIX	19800000	76	-0.441526
chrIX	19875000	28	-0.733247
chrIX	19950000	22	-1.17797
chrIX	20025000	21	-0.254798
chrIX	20100000	7	-1.80063
chrIX	20175000	37	-1.86385
chrIX	20250000	108	-1.89179
chrIX	20325000	35	-0.999673
chrIX	20400000	42	-1.01187
chrIX	20475000	20	-0.132971
chrIX	20550000	35	-1.06632
chrUn	0	27	-0.839902
chrUn	75000	26	-1.11764
chrUn	150000	47	-0.552488
chrUn	225000	17	-0.143211
chrUn	300000	13	-2.09605
chrUn	375000	73	-1.92976
chrUn	450000	42	-1.69842
chrUn	525000	12	-2.14272
chrUn	600000	17	-0.578296
chrUn	675000	14	-1.82819
chrUn	750000	30	-0.827518
chrUn	825000	37	-1.69589
