CHROM	BIN_START	N_SNPS	TajimaD
chrIII	11475000	29	-1.66476
chrIII	11550000	37	-1.99565
chrIII	11625000	34	-0.665526
chrIII	11700000	33	-1.75199
chrIII	11775000	27	-1.84694
chrIII	11850000	32	-2.36761
chrIII	11925000	45	-2.20439
chrIII	12000000	96	-2.0469
chrIII	12075000	61	-1.2752
chrIII	12150000	32	-1.72916
chrIII	12225000	28	-1.48216
chrIII	12300000	35	-1.62605
chrIII	12375000	55	-2.08092
chrIII	12450000	56	-1.99505
chrIII	12525000	57	-2.26738
chrIII	12600000	52	-0.497306
chrIII	12675000	36	-1.6866
chrIII	12750000	50	-1.53621
chrIII	12825000	83	-1.76994
chrIII	12900000	51	-1.11275
chrIII	12975000	75	-1.46488
chrIII	13050000	51	-1.47105
chrIII	13125000	20	-1.21516
chrIII	13200000	43	-1.88542
chrIII	13275000	37	-0.20895
chrIII	13350000	50	-1.7396
chrIII	13425000	29	-0.927779
chrIII	13500000	42	-0.309849
chrIII	13575000	29	-1.99091
chrIII	13650000	65	-2.25868
chrIII	13725000	33	0.094024
chrIII	13800000	97	0.352307
chrIII	13875000	38	-1.50177
chrIII	13950000	24	-2.04908
chrIII	14025000	26	-1.68541
chrIII	14100000	37	-0.898495
chrIII	14175000	46	-1.49462
chrIII	14250000	46	-0.324489
chrIII	14325000	25	-1.01729
chrIII	14400000	25	-1.08841
chrIII	14475000	43	-1.45008
chrIII	14550000	72	-1.19238
chrIII	14625000	74	-1.37883
chrIII	14700000	78	-1.86201
chrIII	14775000	50	-1.14556
chrIII	14850000	50	-0.632931
chrIII	14925000	95	-1.75784
chrIII	15000000	109	-1.17101
chrIII	15075000	56	-1.36753
chrIII	15150000	52	-1.70842
chrIII	15225000	89	-2.08538
chrIII	15300000	74	-1.17899
chrIII	15375000	15	-1.00731
chrIII	15450000	0	nan
chrIII	15525000	32	-1.42678
chrIII	15600000	49	-1.67777
chrIII	15675000	0	nan
chrIII	15750000	6	-1.41091
chrIII	15825000	43	-1.76722
chrIII	15900000	36	-0.825252
chrIII	15975000	35	-1.53852
chrIII	16050000	36	-0.692925
chrIII	16125000	79	-0.912298
chrIII	16200000	34	-1.45813
chrIII	16275000	38	-0.848543
chrIII	16350000	39	-1.02578
chrIII	16425000	25	-1.75381
chrIII	16500000	72	-1.67227
chrIII	16575000	68	-0.724825
chrIII	16650000	75	-1.42247
chrIII	16725000	69	-0.907253
chrIII	16800000	39	-1.65206
chrIII	16875000	34	-1.26112
chrIII	16950000	47	-1.24919
chrIII	17025000	18	-1.15369
chrIII	17100000	31	-1.6061
chrIII	17175000	58	-0.790898
chrIII	17250000	51	-1.23451
chrIII	17325000	53	-1.31475
chrIII	17400000	5	0.887753
chrIII	17475000	89	-1.176
chrIII	17550000	72	-1.50501
chrIII	17625000	33	-2.28193
chrIII	17700000	73	-1.94545
chrIV	0	50	-2.14819
chrIV	75000	33	-2.25017
chrIV	150000	53	-2.11619
chrIV	225000	41	-1.73934
chrIV	300000	42	-1.35469
chrIV	375000	47	-1.11468
chrIV	450000	16	-1.37802
chrIV	525000	26	-1.32172
chrIV	600000	53	-0.976706
chrIV	675000	57	-1.09033
chrIV	750000	64	-1.04764
chrIV	825000	77	-1.68661
chrIV	900000	31	-0.67507
chrIV	975000	84	-1.28075
chrIV	1050000	32	-2.27297
chrIV	1125000	0	nan
chrIV	1200000	55	-1.46129
chrIV	1275000	64	-0.554607
chrIV	1350000	41	-1.76921
chrIV	1425000	66	-1.37395
chrIV	1500000	100	-1.79026
chrIV	1575000	108	-1.5119
chrIV	1650000	41	-0.423445
chrIV	1725000	46	-1.87141
chrIV	1800000	12	-1.45497
chrIV	1875000	25	-1.50415
chrIV	1950000	45	-1.53794
chrIV	2025000	42	-1.58789
chrIV	2100000	53	-1.02202
chrIV	2175000	40	-1.01284
chrIV	2250000	35	-1.5224
chrIV	2325000	36	-0.899961
chrIV	2400000	68	-0.233741
chrIV	2475000	35	-2.28045
chrIV	2550000	37	-0.801755
chrIV	2625000	39	-1.44156
chrIV	2700000	30	-1.47639
chrIV	2775000	133	-1.19071
chrIV	2850000	27	-1.19706
chrIV	2925000	84	-0.936801
chrIV	3000000	79	-1.68908
chrIV	3075000	25	-0.885567
chrIV	3150000	35	-1.56347
chrIV	3225000	17	-1.4731
chrIV	3300000	58	-1.32682
chrIV	3375000	27	0.632821
chrIV	3450000	124	-0.985839
chrIV	3525000	68	-0.588633
chrIV	3600000	47	-1.67299
chrIV	3675000	23	-1.14461
chrIV	3750000	77	-1.06116
chrIV	3825000	94	-0.986566
chrIV	3900000	105	-0.584272
chrIV	3975000	52	-1.22679
chrIV	4050000	92	-0.381006
chrIV	4125000	39	-0.590898
chrIV	4200000	16	1.32353
chrIV	4275000	9	-0.843267
chrIV	4350000	65	-1.07181
chrIV	4425000	44	-0.660258
chrIV	4500000	60	-1.76057
chrIV	4575000	75	-1.46592
chrIV	4650000	57	-1.3154
chrIV	4725000	43	-1.86309
chrIV	4800000	57	-2.19173
chrIV	4875000	60	-0.557279
chrIV	4950000	9	-1.99029
chrIV	5025000	72	-1.55834
chrIV	5100000	33	-1.19697
chrIV	5175000	30	-0.576819
chrIV	5250000	53	-2.02241
chrIV	5325000	114	-1.83928
chrIV	5400000	24	-0.338489
chrIV	5475000	44	-1.73994
chrIV	5550000	23	-1.43798
chrIV	5625000	59	-1.10573
chrIV	5700000	12	-0.7506
chrIV	5775000	28	-1.80126
chrIV	5850000	73	-1.08019
chrIV	5925000	44	-1.38967
chrIV	6000000	25	-1.39202
chrIV	6075000	25	-1.65049
chrIV	6150000	65	-1.31866
chrIV	6225000	44	-1.68038
chrIV	6300000	62	-1.55898
chrIV	6375000	59	-0.982734
chrIV	6450000	52	-2.14629
chrIV	6525000	25	-1.79794
chrIV	6600000	67	-1.66387
chrIV	6675000	50	-1.57178
chrIV	6750000	38	-1.45985
chrIV	6825000	28	-1.85287
chrIV	6900000	34	-1.80692
chrIV	6975000	18	-2.08329
chrIV	7050000	37	-2.01003
chrIV	7125000	31	-1.5246
chrIV	7200000	10	-1.00822
chrIV	7275000	30	-2.16691
chrIV	7350000	44	-1.82479
chrIV	7425000	26	-2.23703
chrIV	7500000	53	-2.62206
chrIV	7575000	53	-2.1636
chrIV	7650000	25	-0.693547
chrIV	7725000	37	-1.99518
chrIV	7800000	11	-1.93312
chrIV	7875000	44	-2.27271
chrIV	7950000	16	-1.24756
chrIV	8025000	71	-1.92235
chrIV	8100000	67	-1.96074
chrIV	8175000	66	-1.14275
chrIV	8250000	50	-1.42066
chrIV	8325000	32	-0.379229
chrIV	8400000	42	-0.85934
chrIV	8475000	45	-1.11815
chrIV	8550000	19	-1.87007
chrIV	8625000	14	-2.33411
chrIV	8700000	26	-2.54577
chrIV	8775000	18	-2.25187
chrIV	8850000	16	-1.67505
chrIV	8925000	24	-2.45698
chrIV	9000000	7	-1.0315
chrIV	9075000	22	-1.63314
chrIV	9150000	32	-1.46065
chrIV	9225000	39	-0.758284
chrIV	9300000	49	-0.808717
chrIV	9375000	52	-1.8013
chrIV	9450000	45	-1.83813
chrIV	9525000	67	-0.79154
chrIV	9600000	21	-1.0158
chrIV	9675000	23	-0.981024
chrIV	9750000	7	-1.49404
chrIV	9825000	15	-0.938299
chrIV	9900000	1	-0.150076
chrIV	9975000	10	1.26458
chrIV	10050000	27	-1.27873
chrIV	10125000	6	-1.68762
chrIV	10200000	12	-1.20845
chrIV	10275000	26	-2.11117
chrIV	10350000	25	-0.698135
chrIV	10425000	47	-0.872871
chrIV	10500000	61	-1.19899
chrIV	10575000	37	-0.929408
chrIV	10650000	51	-1.77831
chrIV	10725000	10	-0.892028
chrIV	10800000	25	0.26901
chrIV	10875000	44	-0.513173
chrIV	10950000	14	-1.45056
chrIV	11025000	79	-1.82503
chrIV	11100000	13	-2.06162
chrIV	11175000	37	-1.74944
chrIV	11250000	18	-0.690289
chrIV	11325000	49	-1.69868
chrIV	11400000	32	-1.3201
chrIV	11475000	32	-1.74764
chrIV	11550000	31	-1.83296
chrIV	11625000	44	-2.04888
chrIV	11700000	51	-2.11342
chrIV	11775000	38	-1.98495
chrIV	11850000	44	-1.8834
chrIV	11925000	12	-1.65011
chrIV	12000000	25	-2.09489
chrIV	12075000	10	-1.89185
chrIV	12150000	18	0.18897
chrIV	12225000	18	-1.71479
chrIV	12300000	89	-0.837661
chrIV	12375000	22	-2.06168
chrIV	12450000	30	-1.69463
chrIV	12525000	15	-2.20359
chrIV	12600000	19	-2.19288
chrIV	12675000	55	-1.88095
chrIV	12750000	40	-1.81146
chrIV	12825000	39	-2.31039
chrIV	12900000	58	-2.25207
chrIV	12975000	24	-1.70927
chrIV	13050000	9	-1.22951
chrIV	13125000	23	-1.84661
chrIV	13200000	28	-0.274807
chrIV	13275000	22	-1.65831
chrIV	13350000	17	-1.56453
chrIV	13425000	7	-1.55168
chrIV	13500000	37	-2.01092
chrIV	13575000	31	-1.93157
chrIV	13650000	8	-1.84786
chrIV	13725000	20	-2.4624
chrIV	13800000	36	-1.51739
chrIV	13875000	7	-1.43176
chrIV	13950000	42	-1.13648
chrIV	14025000	11	-1.29958
chrIV	14100000	23	-2.37371
chrIV	14175000	50	-1.65322
chrIV	14250000	18	-1.34783
chrIV	14325000	29	-1.70811
chrIV	14400000	46	-1.4579
chrIV	14475000	27	-1.75563
chrIV	14550000	50	-2.34341
chrIV	14625000	36	-2.33848
chrIV	14700000	51	-0.00941414
chrIV	14775000	15	-2.00355
chrIV	14850000	9	-0.766728
chrIV	14925000	26	-1.57834
chrIV	15000000	11	-1.12894
chrIV	15075000	59	-1.74616
chrIV	15150000	28	-2.06847
chrIV	15225000	13	-1.86132
chrIV	15300000	36	-2.20905
chrIV	15375000	28	-2.18098
chrIV	15450000	24	-1.2441
chrIV	15525000	23	-1.89795
chrIV	15600000	37	-0.661746
chrIV	15675000	32	-2.35849
chrIV	15750000	34	-1.74471
chrIV	15825000	56	-2.23645
chrIV	15900000	34	-2.00701
chrIV	15975000	64	-2.09286
chrIV	16050000	47	-1.59242
chrIV	16125000	50	-1.32772
chrIV	16200000	23	-1.47572
chrIV	16275000	10	-0.413315
chrIV	16350000	37	-1.33532
chrIV	16425000	47	-1.80332
chrIV	16500000	25	-2.00434
chrIV	16575000	43	-1.59968
chrIV	16650000	12	-1.99073
chrIV	16725000	13	-1.08801
chrIV	16800000	15	-0.646991
chrIV	16875000	30	-1.43252
chrIV	16950000	38	-2.11915
chrIV	17025000	22	-1.81939
chrIV	17100000	12	-2.04002
chrIV	17175000	15	-1.99334
chrIV	17250000	20	-1.34223
chrIV	17325000	31	-1.54631
chrIV	17400000	22	-2.17359
chrIV	17475000	0	nan
chrIV	17550000	31	-0.785451
chrIV	17625000	27	-1.38597
chrIV	17700000	28	-0.826045
chrIV	17775000	10	-1.05386
chrIV	17850000	17	-1.93969
chrIV	17925000	14	-2.09917
chrIV	18000000	10	0.00287896
chrIV	18075000	53	-2.19866
chrIV	18150000	49	-2.10153
chrIV	18225000	28	-1.7393
chrIV	18300000	42	-2.1416
chrIV	18375000	45	-1.85601
chrIV	18450000	30	-1.27549
chrIV	18525000	45	-1.50629
chrIV	18600000	18	-0.145035
chrIV	18675000	28	-1.27243
chrIV	18750000	14	-2.07923
chrIV	18825000	12	-0.95195
chrIV	18900000	30	-1.03371
chrIV	18975000	16	0.0481411
chrIV	19050000	29	-0.384561
chrIV	19125000	47	-2.09711
chrIV	19200000	18	-1.59466
chrIV	19275000	75	-0.920752
chrIV	19350000	21	-0.926378
chrIV	19425000	29	-2.28362
chrIV	19500000	21	-1.6825
chrIV	19575000	20	-1.75558
chrIV	19650000	22	-1.20705
chrIV	19725000	14	-0.827042
chrIV	19800000	15	-2.20309
chrIV	19875000	34	-0.950931
chrIV	19950000	29	-1.74998
chrIV	20025000	13	-1.13287
chrIV	20100000	30	1.30427
chrIV	20175000	7	-1.61737
chrIV	20250000	60	-1.28308
chrIV	20325000	16	-1.33189
chrIV	20400000	12	-2.12242
chrIV	20475000	74	0.247369
chrIV	20550000	53	-0.825337
chrIV	20625000	59	-1.48774
chrIV	20700000	8	-1.06096
chrIV	20775000	52	-1.70968
chrIV	20850000	46	-1.78862
chrIV	20925000	29	-2.19176
chrIV	21000000	13	-0.51883
chrIV	21075000	49	-1.29403
chrIV	21150000	25	-1.6236
chrIV	21225000	29	-1.78742
chrIV	21300000	33	-2.21926
chrIV	21375000	12	-2.15496
chrIV	21450000	29	-2.20913
chrIV	21525000	28	-2.19023
chrIV	21600000	53	-1.8742
chrIV	21675000	26	-2.44421
chrIV	21750000	9	-1.40767
chrIV	21825000	13	-1.77652
chrIV	21900000	17	-1.33148
chrIV	21975000	21	-1.66475
chrIV	22050000	33	-1.8906
chrIV	22125000	17	-1.86892
chrIV	22200000	32	-2.22622
chrIV	22275000	46	-2.4646
chrIV	22350000	27	-1.5583
chrIV	22425000	16	-2.29468
chrIV	22500000	38	-2.16222
chrIV	22575000	3	-1.47389
chrIV	22650000	20	-1.43794
chrIV	22725000	22	-1.46533
chrIV	22800000	24	-2.38374
chrIV	22875000	12	-2.23444
chrIV	22950000	20	-1.42561
chrIV	23025000	9	-1.18507
chrIV	23100000	4	-1.56863
chrIV	23175000	7	-1.6242
chrIV	23250000	8	-1.76813
chrIV	23325000	18	-1.95742
chrIV	23400000	44	-1.98924
chrIV	23475000	38	-0.711601
chrIV	23550000	2	-1.25821
chrIV	23625000	19	-1.15416
chrIV	23700000	18	-0.629976
chrIV	23775000	19	-2.44691
chrIV	23850000	9	-2.07583
chrIV	23925000	33	-2.51888
chrIV	24000000	19	-2.13998
chrIV	24075000	30	-0.211534
chrIV	24150000	20	-1.35732
chrIV	24225000	27	-2.12237
chrIV	24300000	23	-1.85816
chrIV	24375000	18	-1.87281
chrIV	24450000	24	-2.27732
chrIV	24525000	35	-1.71197
chrIV	24600000	28	-1.88865
chrIV	24675000	52	-0.824245
chrIV	24750000	16	-2.36896
chrIV	24825000	14	-1.60188
chrIV	24900000	44	-2.02984
chrIV	24975000	61	-2.12
chrIV	25050000	45	-1.68874
chrIV	25125000	2	-1.1835
chrIV	25200000	8	-0.442103
chrIV	25275000	5	-1.50035
chrIV	25350000	14	-1.97342
chrIV	25425000	6	-0.155206
chrIV	25500000	19	-1.38499
chrIV	25575000	16	-1.00507
chrIV	25650000	40	-1.95138
chrIV	25725000	65	-1.37869
chrIV	25800000	19	-1.99115
chrIV	25875000	16	-2.29364
chrIV	25950000	17	-2.27595
chrIV	26025000	17	-1.87223
chrIV	26100000	20	-1.9142
chrIV	26175000	28	-1.44943
chrIV	26250000	32	-1.28114
chrIV	26325000	25	-1.9531
chrIV	26400000	17	-1.93024
chrIV	26475000	42	-1.78291
chrIV	26550000	27	-1.65311
chrIV	26625000	43	-0.17022
chrIV	26700000	33	-2.13524
chrIV	26775000	29	-1.37761
chrIV	26850000	52	-1.70562
chrIV	26925000	29	-2.50425
chrIV	27000000	35	-1.84966
chrIV	27075000	44	-1.37297
chrIV	27150000	49	-2.14434
chrIV	27225000	25	-2.04084
chrIV	27300000	40	-2.17719
chrIV	27375000	33	-1.84558
chrIV	27450000	19	-2.15256
chrIV	27525000	19	-0.801846
chrIV	27600000	18	-2.32604
chrIV	27675000	66	-1.30424
chrIV	27750000	38	-1.10203
chrIV	27825000	16	-1.32749
chrIV	27900000	18	-1.1812
chrIV	27975000	26	-2.22658
chrIV	28050000	33	-1.76833
chrIV	28125000	30	-1.78322
chrIV	28200000	54	-1.07836
chrIV	28275000	11	-1.5997
chrIV	28350000	10	-1.07138
chrIV	28425000	35	-0.711587
chrIV	28500000	40	-1.50501
chrIV	28575000	60	-1.75812
chrIV	28650000	211	-2.16914
chrIV	28725000	61	-2.2835
chrIV	28800000	71	-2.41367
chrIV	28875000	26	-2.05439
chrIV	28950000	53	-0.624107
chrIV	29025000	39	-1.24454
chrIV	29100000	18	-0.722263
chrIV	29175000	14	-1.88003
chrIV	29250000	37	-0.719983
chrIV	29325000	22	-1.50905
chrIV	29400000	32	-2.04788
chrIV	29475000	45	-1.31727
chrIV	29550000	15	-1.47084
chrIV	29625000	32	-0.921564
chrIV	29700000	15	-0.783366
chrIV	29775000	34	-1.77813
chrIV	29850000	45	-1.21074
chrIV	29925000	19	-1.88156
chrIV	30000000	32	-1.54209
chrIV	30075000	27	-1.38072
chrIV	30150000	46	-1.1136
chrIV	30225000	28	-0.813217
chrIV	30300000	19	-1.30914
chrIV	30375000	6	-0.888874
chrIV	30450000	27	-1.24015
chrIV	30525000	38	-1.63145
chrIV	30600000	36	-1.32725
chrIV	30675000	40	-1.31704
chrIV	30750000	74	-1.92868
chrIV	30825000	28	-2.10976
chrIV	30900000	50	-1.90261
chrIV	30975000	10	0.693472
chrIV	31050000	34	-0.822186
chrIV	31125000	59	-2.21401
chrIV	31200000	39	-1.46695
chrIV	31275000	51	-1.83305
chrIV	31350000	103	-1.67263
chrIV	31425000	45	-1.0808
chrIV	31500000	24	-1.80619
chrIV	31575000	33	-0.684377
chrIV	31650000	21	-0.929554
chrIV	31725000	30	-1.66651
chrIV	31800000	88	-1.20838
chrIV	31875000	92	-0.894361
chrIV	31950000	52	-0.814923
chrIV	32025000	51	-1.30218
chrIV	32100000	34	-0.688549
chrIV	32175000	3	-1.47332
chrIV	32250000	63	-0.954439
chrIV	32325000	68	-0.531545
chrIV	32400000	32	-1.65531
chrIV	32475000	28	-0.667898
chrIV	32550000	26	-0.739876
chrIV	32625000	58	-1.07852
chrIV	32700000	50	-1.89874
chrIV	32775000	103	-0.661994
chrIV	32850000	37	-1.88419
chrIV	32925000	21	-1.10692
chrIV	33000000	14	-1.5503
chrIV	33075000	19	-1.70937
chrIV	33150000	26	-1.28323
chrIV	33225000	40	-1.45701
chrIV	33300000	26	-0.256962
chrIV	33375000	42	-1.42769
chrIV	33450000	31	-1.20918
chrIV	33525000	8	-1.79617
chrIV	33600000	32	-0.730121
chrIV	33675000	23	-1.9422
chrIV	33750000	69	-1.94835
chrIV	33825000	43	-2.04449
chrIV	33900000	51	-0.755748
chrIV	33975000	28	-1.90791
chrIV	34050000	41	-1.36107
chrIV	34125000	8	-2.03079
chrIX	0	58	-1.47497
chrIX	75000	32	-2.16764
chrIX	150000	50	-1.3139
chrIX	225000	32	-0.96111
chrIX	300000	25	-2.0123
chrIX	375000	39	-0.827392
chrIX	450000	51	-1.34682
chrIX	525000	48	-0.560802
chrIX	600000	49	-1.71633
chrIX	675000	36	-0.450957
chrIX	750000	72	-1.22893
chrIX	825000	27	-1.57639
chrIX	900000	48	-1.58867
chrIX	975000	29	-0.377515
chrIX	1050000	37	-0.337817
chrIX	1125000	29	-0.522169
chrIX	1200000	82	-1.77672
chrIX	1275000	43	-0.864783
chrIX	1350000	47	-1.10613
chrIX	1425000	44	-1.38156
chrIX	1500000	9	1.69763
chrIX	1575000	54	-1.92925
chrIX	1650000	54	-0.886508
chrIX	1725000	24	-0.121281
chrIX	1800000	30	0.154644
chrIX	1875000	31	-1.25428
chrIX	1950000	48	-1.42418
chrIX	2025000	18	-1.91395
chrIX	2100000	34	-1.07582
chrIX	2175000	43	-0.859571
chrIX	2250000	60	-1.11228
chrIX	2325000	19	-0.462247
chrIX	2400000	80	-1.14216
chrIX	2475000	45	-1.47288
chrIX	2550000	24	-1.15896
chrIX	2625000	59	-1.43117
chrIX	2700000	7	-0.578212
chrIX	2775000	30	-1.68615
chrIX	2850000	75	-1.87481
chrIX	2925000	46	-1.00277
chrIX	3000000	23	-1.1569
chrIX	3075000	35	-1.44233
chrIX	3150000	39	-1.71768
chrIX	3225000	42	-0.872625
chrIX	3300000	56	-0.0449928
chrIX	3375000	12	-0.630607
chrIX	3450000	6	-1.84088
chrIX	3525000	16	-1.70936
chrIX	3600000	20	-1.99222
chrIX	3675000	42	-1.21815
chrIX	3750000	36	-1.22358
chrIX	3825000	14	-1.09616
chrIX	3900000	35	-1.58832
chrIX	3975000	25	-1.43509
chrIX	4050000	21	-1.654
chrIX	4125000	7	-1.90608
chrIX	4200000	12	-1.10593
chrIX	4275000	56	-2.11946
chrIX	4350000	31	-1.50113
chrIX	4425000	19	-2.22074
chrIX	4500000	16	-1.5398
chrIX	4575000	28	-1.75504
chrIX	4650000	26	-0.996388
chrIX	4725000	39	-1.65784
chrIX	4800000	71	-1.45269
chrIX	4875000	47	-1.65334
chrIX	4950000	18	-1.97237
chrIX	5025000	55	-1.53841
chrIX	5100000	5	-1.7666
chrIX	5175000	20	-1.15327
chrIX	5250000	12	-0.536659
chrIX	5325000	49	-1.18314
chrIX	5400000	18	-1.56307
chrIX	5475000	35	-1.47135
chrIX	5550000	34	-1.03446
chrIX	5625000	34	-0.644213
chrIX	5700000	19	-0.529682
chrIX	5775000	71	-0.0986445
chrIX	5850000	62	0.333789
chrIX	5925000	34	-1.55315
chrIX	6000000	38	-1.39056
chrIX	6075000	107	-1.31014
chrIX	6150000	45	-1.45125
chrIX	6225000	23	-1.19099
chrIX	6300000	35	-0.349932
chrIX	6375000	27	0.256942
chrIX	6450000	29	-1.2908
chrIX	6525000	51	-0.644424
chrIX	6600000	82	-0.690509
chrIX	6675000	63	0.33467
chrIX	6750000	61	-0.910837
chrIX	6825000	82	0.725937
chrIX	6900000	37	-0.394823
chrIX	6975000	89	0.00168492
chrIX	7050000	103	-0.31827
chrIX	7125000	28	-0.0752215
chrIX	7200000	24	0.843642
chrIX	7275000	19	-0.963678
chrIX	7350000	26	-0.969905
chrIX	7425000	34	-1.19761
chrIX	7500000	20	-1.03541
chrIX	7575000	38	-1.13437
chrIX	7650000	83	-0.570799
chrIX	7725000	55	-0.827588
chrIX	7800000	42	1.06089
chrIX	7875000	71	-0.798971
chrIX	7950000	74	-0.279932
chrIX	8025000	34	-1.28316
chrIX	8100000	54	-1.27392
chrIX	8175000	58	-1.43443
chrIX	8250000	28	-1.8166
chrIX	8325000	40	-1.93031
chrIX	8400000	13	-0.189424
chrIX	8475000	11	-1.66807
chrIX	8550000	55	-0.541243
chrIX	8625000	30	-1.38302
chrIX	8700000	15	-1.8443
chrIX	8775000	38	-1.88164
chrIX	8850000	22	-0.483566
chrIX	8925000	21	-1.77909
chrIX	9000000	67	-0.886943
chrIX	9075000	20	-0.85238
chrIX	9150000	15	-1.73978
chrIX	9225000	35	-1.76163
chrIX	9300000	23	-1.23142
chrIX	9375000	45	-0.600739
chrIX	9450000	39	-1.74245
chrIX	9525000	23	-2.44987
chrIX	9600000	39	-1.97062
chrIX	9675000	30	-1.57716
chrIX	9750000	55	-1.86495
chrIX	9825000	53	-1.87777
chrIX	9900000	40	-1.72819
chrIX	9975000	13	-2.15085
chrIX	10050000	29	-1.79574
chrIX	10125000	8	-2.03047
chrIX	10200000	1	-0.802952
chrIX	10275000	9	-0.411951
chrIX	10350000	4	-1.52963
chrIX	10425000	13	-1.68097
chrIX	10500000	16	-0.692995
chrIX	10575000	16	-1.59591
chrIX	10650000	35	-0.899452
chrIX	10725000	23	-0.762326
chrIX	10800000	14	-1.07903
chrIX	10875000	49	-1.91997
chrIX	10950000	9	-1.87202
chrIX	11025000	63	-2.24173
chrIX	11100000	43	-1.21332
chrIX	11175000	57	-1.60755
chrIX	11250000	32	-2.1518
chrIX	11325000	42	-1.4938
chrIX	11400000	12	-1.67444
chrIX	11475000	59	-0.40668
chrIX	11550000	27	-2.10124
chrIX	11625000	27	-0.801295
chrIX	11700000	67	-1.62145
chrIX	11775000	30	-1.41211
chrIX	11850000	44	-2.18139
chrIX	11925000	40	-1.80563
chrIX	12000000	36	-0.81094
chrIX	12075000	31	-1.99255
chrIX	12150000	27	-2.12502
chrIX	12225000	53	-2.29444
chrIX	12300000	16	-0.88312
chrIX	12375000	27	-1.37125
chrIX	12450000	53	-1.71498
chrIX	12525000	27	-1.58982
chrIX	12600000	27	-2.1981
chrIX	12675000	1	-0.840019
chrIX	12750000	22	-2.35345
chrIX	12825000	5	-1.70252
chrIX	12900000	25	-2.11948
chrIX	12975000	14	-1.74878
chrIX	13050000	2	-1.13303
chrIX	13125000	13	-2.23103
chrIX	13200000	9	-1.55611
chrIX	13275000	64	-1.13079
chrIX	13350000	13	-2.2763
chrIX	13425000	75	-1.31469
chrIX	13500000	19	-2.20616
chrIX	13575000	19	-1.87697
chrIX	13650000	35	-2.1386
chrIX	13725000	21	-1.83373
chrIX	13800000	27	-1.4645
chrIX	13875000	26	-1.57626
chrIX	13950000	44	-1.8353
chrIX	14025000	34	-1.85612
chrIX	14100000	20	-1.45074
chrIX	14175000	62	-0.999919
chrIX	14250000	29	-0.986625
chrIX	14325000	43	-1.09856
chrIX	14400000	31	-1.04451
chrIX	14475000	22	-1.74501
chrIX	14550000	19	-1.27981
chrIX	14625000	82	-1.44013
chrIX	14700000	43	-1.60487
chrIX	14775000	61	-1.57329
chrIX	14850000	42	-0.923639
chrIX	14925000	25	-1.10214
chrIX	15000000	47	-1.52222
chrIX	15075000	44	-2.13971
chrIX	15150000	65	-0.887652
chrIX	15225000	20	-2.06016
chrIX	15300000	35	-1.74866
chrIX	15375000	19	-1.73174
chrIX	15450000	42	-1.4527
chrIX	15525000	22	-1.70828
chrIX	15600000	52	-1.24671
chrIX	15675000	87	-1.33195
chrIX	15750000	57	-1.67351
chrIX	15825000	31	-1.2263
chrIX	15900000	34	-1.49742
chrIX	15975000	43	-0.713085
chrIX	16050000	32	-1.56755
chrIX	16125000	40	-1.28091
chrIX	16200000	42	-1.2234
chrIX	16275000	16	-1.20457
chrIX	16350000	51	-1.0598
chrIX	16425000	41	-0.464086
chrIX	16500000	22	-1.7588
chrIX	16575000	37	-1.093
chrIX	16650000	35	-0.921743
chrIX	16725000	53	-1.48454
chrIX	16800000	100	-1.25428
chrIX	16875000	44	-1.52518
chrIX	16950000	66	-1.03626
chrIX	17025000	87	-1.66283
chrIX	17100000	34	-2.14105
chrIX	17175000	30	-1.59225
chrIX	17250000	42	-1.47978
chrIX	17325000	74	-1.1045
chrIX	17400000	36	-1.24598
chrIX	17475000	19	-1.74874
chrIX	17550000	52	-0.421567
chrIX	17625000	75	-1.21544
chrIX	17700000	63	-1.28424
chrIX	17775000	58	-1.2223
chrIX	17850000	68	-1.48207
chrIX	17925000	77	-1.13367
chrIX	18000000	53	-1.77447
chrIX	18075000	59	-1.26739
chrIX	18150000	41	-2.11508
chrIX	18225000	23	-1.34157
chrIX	18300000	57	-1.34778
chrIX	18375000	125	-1.21362
chrIX	18450000	107	-1.16152
chrIX	18525000	19	0.414239
chrIX	18600000	85	-1.28795
chrIX	18675000	63	-0.558436
chrIX	18750000	33	-0.213788
chrIX	18825000	46	-0.823559
chrIX	18900000	0	nan
chrIX	18975000	52	-0.580277
chrIX	19050000	17	-0.676024
chrIX	19125000	7	-1.59986
chrIX	19200000	43	-1.45167
chrIX	19275000	47	-1.72331
chrIX	19350000	8	-1.0624
chrIX	19425000	23	-0.279263
chrIX	19500000	63	-1.13226
chrIX	19575000	8	-1.52415
chrIX	19650000	1	1.99894
chrIX	19725000	24	-0.771183
chrIX	19800000	75	-0.760654
chrIX	19875000	36	-1.04862
chrIX	19950000	21	-1.33832
chrIX	20025000	21	-0.347473
chrIX	20100000	2	-0.83007
chrIX	20175000	36	-1.90946
chrIX	20250000	107	-1.77141
chrIX	20325000	41	-1.28732
chrIX	20400000	47	-1.05287
chrIX	20475000	26	-1.1786
chrIX	20550000	30	-0.975286
chrUn	0	27	-1.06425
chrUn	75000	23	-0.801611
chrUn	150000	49	-0.899224
chrUn	225000	17	-0.0463044
chrUn	300000	17	-2.12903
chrUn	375000	85	-1.99268
chrUn	450000	49	-1.69488
chrUn	525000	14	-2.23625
chrUn	600000	12	0.0150875
chrUn	675000	15	-1.98634
chrUn	750000	35	-1.14224
