CHROM	BIN_START	BIN_END	N_VARIANTS	PI
chrIX	12675001	12750000	3	2.93793e-07
chrIX	12750001	12825000	22	2.3167e-06
chrIX	12825001	12900000	2	1.58378e-06
chrIX	12900001	12975000	20	8.56943e-06
chrIX	12975001	13050000	17	5.31488e-06
chrIX	13050001	13125000	4	5.96093e-07
chrIX	13125001	13200000	5	1.23503e-06
chrIX	13200001	13275000	5	3.37991e-06
chrIX	13275001	13350000	52	5.87635e-05
chrIX	13350001	13425000	8	2.30814e-06
chrIX	13425001	13500000	59	7.32283e-05
chrIX	13500001	13575000	11	5.07963e-06
chrIX	13575001	13650000	16	1.15313e-05
chrIX	13650001	13725000	34	1.12735e-05
chrIX	13725001	13800000	20	1.11756e-05
chrIX	13800001	13875000	25	1.6092e-05
chrIX	13875001	13950000	26	1.41548e-05
chrIX	13950001	14025000	42	2.88783e-05
chrIX	14025001	14100000	36	2.1489e-05
chrIX	14100001	14175000	25	1.705e-05
chrIX	14175001	14250000	56	6.91075e-05
chrIX	14250001	14325000	31	2.8433e-05
chrIX	14325001	14400000	39	3.93448e-05
chrIX	14400001	14475000	37	4.55133e-05
chrIX	14475001	14550000	16	1.58713e-05
chrIX	14550001	14625000	20	1.7543e-05
chrIX	14625001	14700000	82	7.58501e-05
chrIX	14700001	14775000	47	3.59638e-05
chrIX	14775001	14850000	61	4.8459e-05
chrIX	14850001	14925000	47	5.12179e-05
chrIX	14925001	15000000	20	2.3602e-05
chrIX	15000001	15075000	31	4.09148e-05
chrIX	15075001	15150000	50	2.21771e-05
chrIX	15150001	15225000	63	8.10545e-05
chrIX	15225001	15300000	21	4.234e-06
chrIX	15300001	15375000	34	2.01647e-05
chrIX	15375001	15450000	17	1.29776e-05
chrIX	15450001	15525000	41	3.63988e-05
chrIX	15525001	15600000	21	1.01449e-05
chrIX	15600001	15675000	35	4.75175e-05
chrIX	15675001	15750000	90	8.46099e-05
chrIX	15750001	15825000	60	5.03866e-05
chrIX	15825001	15900000	20	2.48195e-05
chrIX	15900001	15975000	36	2.93675e-05
chrIX	15975001	16050000	37	6.0514e-05
chrIX	16050001	16125000	46	3.17052e-05
chrIX	16125001	16200000	44	4.06488e-05
chrIX	16200001	16275000	32	4.11398e-05
chrIX	16275001	16350000	13	1.38406e-05
chrIX	16350001	16425000	53	5.22632e-05
chrIX	16425001	16500000	44	6.23073e-05
chrIX	16500001	16575000	19	9.68479e-06
chrIX	16575001	16650000	34	3.04683e-05
chrIX	16650001	16725000	40	4.25008e-05
chrIX	16725001	16800000	46	4.72917e-05
chrIX	16800001	16875000	102	0.000100818
chrIX	16875001	16950000	41	3.59655e-05
chrIX	16950001	17025000	68	6.86963e-05
chrIX	17025001	17100000	89	6.97271e-05
chrIX	17100001	17175000	25	1.01194e-05
chrIX	17175001	17250000	21	2.24287e-05
chrIX	17250001	17325000	45	2.89996e-05
chrIX	17325001	17400000	69	8.19273e-05
chrIX	17400001	17475000	38	2.92277e-05
chrIX	17475001	17550000	14	1.01551e-05
chrIX	17550001	17625000	52	5.85306e-05
chrIX	17625001	17700000	70	6.71832e-05
chrIX	17700001	17775000	69	6.01802e-05
chrIX	17775001	17850000	46	6.10447e-05
chrIX	17850001	17925000	56	5.77158e-05
chrIX	17925001	18000000	61	7.79064e-05
chrIX	18000001	18075000	51	3.39551e-05
chrIX	18075001	18150000	55	4.5211e-05
chrIX	18150001	18225000	37	2.06767e-05
chrIX	18225001	18300000	22	1.60339e-05
chrIX	18300001	18375000	65	4.59128e-05
chrIX	18375001	18450000	121	0.000120605
chrIX	18450001	18525000	95	0.000111599
chrIX	18525001	18600000	22	3.52771e-05
chrIX	18600001	18675000	70	7.93351e-05
chrIX	18675001	18750000	63	8.36394e-05
chrIX	18750001	18825000	35	4.54552e-05
chrIX	18825001	18900000	40	5.40247e-05
chrIX	18975001	19050000	37	6.95055e-05
chrIX	19050001	19125000	18	1.84166e-05
chrIX	19125001	19200000	6	3.15814e-06
chrIX	19200001	19275000	31	3.00769e-05
chrIX	19275001	19350000	51	3.42447e-05
chrIX	19350001	19425000	11	5.0758e-06
chrIX	19425001	19500000	20	3.47769e-05
chrIX	19500001	19575000	61	7.29193e-05
chrIX	19575001	19650000	9	3.67868e-06
chrIX	19650001	19725000	1	2.48544e-06
chrIX	19725001	19800000	24	2.54222e-05
chrIX	19800001	19875000	76	9.84071e-05
chrIX	19875001	19950000	28	3.28043e-05
chrIX	19950001	20025000	22	2.33017e-05
chrIX	20025001	20100000	21	3.39441e-05
chrIX	20100001	20175000	7	9.75625e-07
chrIX	20175001	20250000	37	2.55645e-05
chrIX	20250001	20325000	108	6.85331e-05
chrIX	20325001	20400000	35	4.15923e-05
chrIX	20400001	20475000	42	4.51493e-05
chrIX	20475001	20550000	20	2.79132e-05
chrIX	20550001	20625000	35	3.2113e-05
chrUn	1	75000	27	2.7561e-05
chrUn	75001	150000	26	2.92508e-05
chrUn	150001	225000	47	5.89004e-05
chrUn	225001	300000	17	2.86816e-05
chrUn	300001	375000	13	2.29546e-06
chrUn	375001	450000	73	4.64799e-05
chrUn	450001	525000	42	2.44195e-05
chrUn	525001	600000	12	1.60053e-06
chrUn	600001	675000	17	1.45994e-05
chrUn	675001	750000	14	5.65779e-06
chrUn	750001	825000	30	2.69973e-05
chrUn	825001	900000	37	2.42281e-05
chrUn	900001	975000	25	1.19557e-05
chrUn	975001	1050000	27	1.60138e-05
chrUn	1275001	1350000	30	3.64997e-05
chrUn	1350001	1425000	5	3.69271e-06
chrUn	1500001	1575000	18	1.17291e-05
chrUn	1575001	1650000	32	4.52774e-05
chrUn	1650001	1725000	4	1.18296e-05
chrUn	1725001	1800000	21	2.05315e-05
chrUn	1800001	1875000	18	3.4718e-05
chrUn	2100001	2175000	35	3.17443e-05
chrUn	2175001	2250000	16	6.08141e-06
chrUn	2550001	2625000	13	9.19868e-06
chrUn	2625001	2700000	22	4.10409e-05
chrUn	2925001	3000000	40	2.44362e-05
chrUn	3000001	3075000	3	4.5502e-06
chrUn	3075001	3150000	39	5.81158e-05
chrUn	3150001	3225000	45	3.1538e-05
chrUn	3225001	3300000	14	2.60827e-06
chrUn	3300001	3375000	13	7.43878e-06
chrUn	3375001	3450000	10	6.72919e-06
chrUn	3525001	3600000	56	3.2063e-05
chrUn	3750001	3825000	3	1.03646e-06
chrUn	3825001	3900000	13	4.97349e-06
chrUn	3900001	3975000	13	1.13723e-05
chrUn	3975001	4050000	10	1.16888e-05
chrUn	4050001	4125000	22	2.12238e-05
chrUn	4200001	4275000	26	3.93859e-05
chrUn	4275001	4350000	2	5.55195e-07
chrUn	4350001	4425000	47	5.1896e-05
chrUn	4425001	4500000	43	5.25728e-05
chrUn	4500001	4575000	24	3.54947e-05
chrUn	4575001	4650000	12	1.29514e-05
chrUn	4650001	4725000	14	4.439e-06
chrUn	4725001	4800000	10	1.09181e-05
chrUn	4800001	4875000	16	2.21353e-05
chrUn	4875001	4950000	14	1.37728e-05
chrUn	4950001	5025000	11	1.38002e-05
chrUn	5025001	5100000	6	2.66841e-06
chrUn	5100001	5175000	46	4.66448e-05
chrUn	5175001	5250000	30	8.56004e-06
chrUn	5250001	5325000	17	1.13608e-05
chrUn	5325001	5400000	25	2.83437e-05
chrUn	5400001	5475000	29	3.49224e-05
chrUn	5475001	5550000	22	1.18413e-05
chrUn	5550001	5625000	55	6.34107e-05
chrUn	5625001	5700000	43	3.14862e-05
chrUn	5700001	5775000	36	6.02966e-05
chrUn	5775001	5850000	101	0.000112585
chrUn	5850001	5925000	34	7.63295e-06
chrUn	5925001	6000000	79	8.89266e-05
chrUn	6000001	6075000	16	1.73394e-05
chrUn	6075001	6150000	8	7.46479e-06
chrUn	6150001	6225000	44	4.41376e-05
chrUn	6225001	6300000	48	4.7015e-05
chrUn	6300001	6375000	136	8.22774e-05
chrUn	6375001	6450000	8	4.51454e-06
chrUn	6450001	6525000	24	1.73708e-05
chrUn	6600001	6675000	16	4.42145e-06
chrUn	6675001	6750000	14	8.55319e-06
chrUn	6750001	6825000	11	5.66274e-06
chrUn	6900001	6975000	23	1.6383e-05
chrUn	7050001	7125000	28	1.843e-05
chrUn	7125001	7200000	67	5.94654e-05
chrUn	7200001	7275000	12	2.04358e-05
chrUn	7275001	7350000	5	7.95351e-07
chrUn	7350001	7425000	1	2.38499e-07
chrUn	7425001	7500000	57	6.57832e-05
chrUn	7500001	7575000	44	5.53224e-05
chrUn	7575001	7650000	19	7.73128e-06
chrUn	7650001	7725000	19	7.58391e-06
chrUn	7725001	7800000	41	5.348e-05
chrUn	7800001	7875000	13	1.77081e-05
chrUn	7875001	7950000	25	1.32022e-05
chrUn	7950001	8025000	93	0.000102165
chrUn	8100001	8175000	19	1.32241e-05
chrUn	8250001	8325000	34	2.4432e-05
chrUn	8325001	8400000	27	2.31082e-05
chrUn	8400001	8475000	21	1.63586e-05
chrUn	8475001	8550000	15	1.0311e-05
chrUn	8550001	8625000	6	4.22664e-06
chrUn	8625001	8700000	4	2.56794e-06
chrUn	8700001	8775000	30	2.82265e-05
chrUn	8775001	8850000	36	3.10071e-05
chrUn	8850001	8925000	43	4.40405e-05
chrUn	8925001	9000000	22	2.24392e-05
chrUn	9000001	9075000	25	1.53392e-05
chrUn	9150001	9225000	15	9.43888e-06
chrUn	9225001	9300000	1	1.17778e-07
chrUn	9375001	9450000	25	9.68027e-06
chrUn	9450001	9525000	6	2.13675e-06
chrUn	9600001	9675000	22	1.55355e-05
chrUn	9675001	9750000	27	4.426e-05
chrUn	9750001	9825000	32	3.95385e-05
chrUn	9825001	9900000	17	2.67814e-05
chrUn	9900001	9975000	17	1.18691e-05
chrUn	9975001	10050000	25	2.49429e-05
chrUn	10050001	10125000	25	3.42388e-05
chrUn	10275001	10350000	32	2.16282e-05
chrUn	10350001	10425000	32	3.95758e-05
chrUn	10425001	10500000	6	9.21456e-06
chrUn	10500001	10575000	23	1.47933e-05
chrUn	10575001	10650000	3	6.64795e-07
chrUn	10650001	10725000	11	1.58054e-06
chrUn	10800001	10875000	47	3.42971e-05
chrUn	10950001	11025000	18	1.15965e-05
chrUn	11025001	11100000	20	1.7029e-05
chrUn	11100001	11175000	32	5.34224e-05
chrUn	11175001	11250000	27	6.49488e-05
chrUn	11250001	11325000	32	4.87926e-05
chrUn	11325001	11400000	23	3.75585e-06
chrUn	11400001	11475000	35	3.18661e-05
chrUn	11700001	11775000	9	1.33993e-05
chrUn	11775001	11850000	7	1.19775e-06
chrUn	11850001	11925000	34	3.42164e-05
chrUn	11925001	12000000	19	1.5282e-05
chrUn	12000001	12075000	19	2.77323e-05
chrUn	12075001	12150000	16	1.13407e-05
chrUn	12150001	12225000	32	2.36178e-05
chrUn	12225001	12300000	7	1.14737e-05
chrUn	12300001	12375000	25	4.39358e-05
chrUn	12375001	12450000	19	7.25883e-06
chrUn	12450001	12525000	25	4.63249e-05
chrUn	12525001	12600000	33	2.18013e-05
chrUn	12600001	12675000	3	5.98376e-07
chrUn	12750001	12825000	17	2.27962e-05
chrUn	12825001	12900000	11	9.50936e-06
chrUn	12900001	12975000	49	7.04945e-05
chrUn	12975001	13050000	68	8.76596e-05
chrUn	13050001	13125000	10	2.99583e-05
chrUn	13125001	13200000	29	2.91236e-05
chrUn	13200001	13275000	45	8.8531e-05
chrUn	13350001	13425000	12	1.00244e-05
chrUn	13425001	13500000	14	2.62592e-05
chrUn	13500001	13575000	27	3.34587e-05
chrUn	13575001	13650000	30	4.06774e-05
chrUn	13650001	13725000	5	7.36762e-07
chrUn	13725001	13800000	5	5.66583e-06
chrUn	13800001	13875000	29	1.01062e-05
chrUn	13875001	13950000	13	1.38025e-05
chrUn	13950001	14025000	61	5.61778e-05
chrUn	14025001	14100000	22	9.63215e-06
chrUn	14100001	14175000	13	8.51464e-06
chrUn	14175001	14250000	62	4.48992e-05
chrUn	14250001	14325000	29	3.43912e-05
chrUn	14325001	14400000	22	3.33819e-05
chrUn	14400001	14475000	13	1.25932e-05
chrUn	14475001	14550000	19	2.95493e-05
chrUn	14700001	14775000	1	8.0154e-08
chrUn	14775001	14850000	40	5.60708e-05
chrUn	14850001	14925000	1	1.15161e-07
chrUn	14925001	15000000	4	5.48318e-07
chrUn	15000001	15075000	4	1.01619e-06
chrUn	15075001	15150000	10	1.70304e-05
chrUn	15150001	15225000	8	2.1259e-06
chrUn	15225001	15300000	26	2.41418e-05
chrUn	15300001	15375000	4	7.5902e-07
chrUn	15375001	15450000	24	3.99908e-05
chrUn	15450001	15525000	23	1.80304e-05
chrUn	15525001	15600000	29	2.18164e-05
chrUn	15600001	15675000	18	1.84379e-05
chrUn	15750001	15825000	4	2.08894e-06
chrUn	15825001	15900000	22	1.703e-05
chrUn	15975001	16050000	21	3.5237e-05
chrUn	16125001	16200000	16	3.50268e-05
chrUn	16200001	16275000	9	3.37203e-05
chrUn	16275001	16350000	21	3.09331e-05
chrUn	16350001	16425000	2	4.3872e-07
chrUn	16425001	16500000	33	5.26782e-05
chrUn	16575001	16650000	7	8.42596e-06
chrUn	16650001	16725000	18	1.31698e-05
chrUn	16725001	16800000	3	5.97589e-06
chrUn	16800001	16875000	16	1.46557e-05
chrUn	16875001	16950000	8	1.74181e-05
chrUn	16950001	17025000	22	1.93651e-05
chrUn	17025001	17100000	31	6.72384e-05
chrUn	17175001	17250000	17	2.68844e-05
chrUn	17325001	17400000	1	1.75685e-07
chrUn	17400001	17475000	14	2.68881e-06
chrUn	17475001	17550000	10	6.92475e-06
chrUn	17550001	17625000	8	2.48678e-06
chrUn	17625001	17700000	18	5.39296e-06
chrUn	17700001	17775000	1	3.33669e-06
chrUn	17775001	17850000	47	4.88959e-05
chrUn	17850001	17925000	30	4.49699e-05
chrUn	17925001	18000000	15	1.57209e-05
chrUn	18000001	18075000	36	4.30084e-05
chrUn	18150001	18225000	33	4.35452e-05
chrUn	18225001	18300000	4	1.37998e-06
chrUn	18300001	18375000	5	3.38223e-06
chrUn	18375001	18450000	19	2.07461e-05
chrUn	18450001	18525000	7	5.42748e-06
chrUn	18525001	18600000	1	4.33485e-07
chrUn	18600001	18675000	20	2.23861e-05
chrUn	18675001	18750000	12	6.46307e-06
chrUn	18750001	18825000	41	3.81739e-05
chrUn	18825001	18900000	20	3.52564e-05
chrUn	18900001	18975000	23	1.14286e-05
chrUn	18975001	19050000	23	3.61286e-05
chrUn	19050001	19125000	12	5.85633e-06
chrUn	19125001	19200000	39	1.29851e-05
chrUn	19200001	19275000	2	3.63703e-06
chrUn	19275001	19350000	1	7.3611e-08
chrUn	19350001	19425000	6	4.21394e-07
chrUn	19425001	19500000	10	1.84457e-05
chrUn	19500001	19575000	21	1.70553e-05
chrUn	19575001	19650000	4	4.33488e-07
chrUn	19650001	19725000	8	3.49124e-06
chrUn	19725001	19800000	19	2.84982e-05
chrUn	19800001	19875000	36	2.98708e-05
chrUn	19875001	19950000	2	3.39921e-07
chrUn	20100001	20175000	37	2.04896e-05
chrUn	20175001	20250000	3	1.17026e-06
chrUn	20325001	20400000	15	1.04245e-05
chrUn	20400001	20475000	26	2.5479e-05
chrUn	20475001	20550000	4	1.52885e-06
chrUn	20550001	20625000	48	3.19075e-05
chrUn	20625001	20700000	27	1.87557e-05
chrUn	20700001	20775000	16	1.15181e-05
chrUn	20775001	20850000	3	4.86817e-06
chrUn	20850001	20925000	8	4.00589e-06
chrUn	20925001	21000000	8	5.59814e-06
chrUn	21000001	21075000	34	4.19173e-05
chrUn	21075001	21150000	14	1.15417e-05
chrUn	21300001	21375000	16	1.4012e-05
chrUn	21375001	21450000	2	4.14512e-07
chrUn	21450001	21525000	19	1.31716e-05
chrUn	21525001	21600000	12	6.3615e-06
chrUn	21600001	21675000	91	8.35097e-05
chrUn	21750001	21825000	7	8.8205e-07
chrUn	21900001	21975000	4	9.21618e-06
chrUn	21975001	22050000	14	1.02792e-05
chrUn	22050001	22125000	48	5.35563e-05
chrUn	22125001	22200000	5	5.49762e-06
chrUn	22200001	22275000	67	6.61765e-05
chrUn	22275001	22350000	6	4.05753e-06
chrUn	22350001	22425000	15	1.09857e-05
chrUn	22425001	22500000	39	7.40418e-05
chrUn	22500001	22575000	4	7.84575e-06
chrUn	22575001	22650000	61	0.000128039
chrUn	22650001	22725000	21	1.22833e-05
chrUn	22725001	22800000	8	5.06325e-06
chrUn	22800001	22875000	46	6.11937e-05
chrUn	22950001	23025000	4	2.65722e-06
chrUn	23025001	23100000	34	3.14202e-05
chrUn	23100001	23175000	26	3.65533e-05
chrUn	23175001	23250000	42	6.20668e-05
chrUn	23250001	23325000	5	2.34251e-06
chrUn	23325001	23400000	2	1.56383e-07
chrUn	23400001	23475000	20	2.56458e-05
chrUn	23475001	23550000	32	1.25514e-05
chrUn	23550001	23625000	26	1.82426e-05
chrUn	23625001	23700000	16	8.75584e-06
chrUn	23700001	23775000	11	1.84552e-05
chrUn	23775001	23850000	18	1.80709e-05
chrUn	23925001	24000000	13	1.53404e-05
chrUn	24000001	24075000	4	2.32286e-06
chrUn	24075001	24150000	30	1.65027e-05
chrUn	24150001	24225000	2	1.12085e-06
chrUn	24225001	24300000	11	1.04925e-05
chrUn	24300001	24375000	8	1.41625e-05
chrUn	24375001	24450000	26	2.52396e-05
chrUn	24450001	24525000	32	2.86358e-05
chrUn	24525001	24600000	8	1.01357e-05
chrUn	24600001	24675000	5	4.43703e-06
chrUn	24675001	24750000	63	4.18084e-05
chrUn	24750001	24825000	7	6.61481e-06
chrUn	24825001	24900000	13	8.70731e-06
chrUn	24900001	24975000	7	7.33833e-07
chrUn	25050001	25125000	8	3.85305e-06
chrUn	25125001	25200000	15	3.59061e-06
chrUn	25200001	25275000	4	6.7494e-07
chrUn	25275001	25350000	3	7.48219e-07
chrUn	25425001	25500000	31	5.25272e-05
chrUn	25575001	25650000	45	4.58924e-05
chrUn	25650001	25725000	5	7.09562e-06
chrUn	25800001	25875000	8	2.59573e-05
chrUn	25950001	26025000	15	1.89625e-05
chrUn	26175001	26250000	38	3.28723e-05
chrUn	26250001	26325000	40	2.01249e-05
chrUn	26325001	26400000	106	4.42568e-05
chrUn	26550001	26625000	26	1.48022e-05
chrV	1	75000	40	2.76321e-05
chrV	75001	150000	42	2.20296e-05
chrV	150001	225000	52	4.07899e-05
chrV	225001	300000	36	2.38821e-05
chrV	300001	375000	46	3.46578e-05
chrV	375001	450000	35	5.23807e-05
chrV	450001	525000	39	1.21119e-05
chrV	525001	600000	23	2.2595e-05
chrV	600001	675000	46	5.46374e-05
chrV	675001	750000	27	1.21826e-05
chrV	750001	825000	58	3.95867e-05
chrV	825001	900000	77	9.30013e-05
chrV	900001	975000	70	5.76606e-05
chrV	975001	1050000	46	2.30449e-05
chrV	1050001	1125000	23	2.27609e-05
chrV	1125001	1200000	45	7.46984e-05
chrV	1200001	1275000	3	3.81144e-07
chrV	1275001	1350000	32	2.5025e-05
chrV	1350001	1425000	8	1.83251e-05
chrV	1425001	1500000	73	5.75821e-05
chrV	1500001	1575000	31	4.92278e-05
chrV	1575001	1650000	35	6.03699e-05
chrV	1650001	1725000	25	3.07545e-05
chrV	1725001	1800000	37	3.59022e-05
chrV	1800001	1875000	33	4.76403e-05
chrV	1875001	1950000	38	5.34213e-05
chrV	1950001	2025000	20	1.68696e-05
chrV	2025001	2100000	50	4.53792e-05
chrV	2100001	2175000	6	4.7206e-06
chrV	2175001	2250000	6	4.4524e-06
chrV	2250001	2325000	32	2.17981e-05
chrV	2325001	2400000	47	4.50949e-05
chrV	2400001	2475000	21	1.65064e-05
chrV	2475001	2550000	25	2.41181e-05
chrV	2550001	2625000	27	3.20065e-05
chrV	2625001	2700000	17	1.89538e-05
chrV	2700001	2775000	19	5.41781e-06
chrV	2775001	2850000	38	1.82765e-05
chrV	2850001	2925000	22	1.81337e-05
chrV	2925001	3000000	2	1.4984e-07
chrV	3000001	3075000	17	1.35793e-05
chrV	3075001	3150000	6	7.05135e-06
chrV	3150001	3225000	13	2.21135e-06
chrV	3225001	3300000	25	5.09256e-06
chrV	3300001	3375000	11	1.57758e-06
chrV	3375001	3450000	8	1.09402e-06
chrV	3450001	3525000	19	1.53823e-05
chrV	3525001	3600000	12	5.03186e-06
chrV	3600001	3675000	20	1.2177e-05
chrV	3675001	3750000	54	2.80482e-05
chrV	3750001	3825000	57	4.72557e-05
chrV	3825001	3900000	49	4.18573e-05
chrV	3900001	3975000	51	6.88859e-05
chrV	3975001	4050000	56	8.37072e-05
chrV	4050001	4125000	22	1.14996e-05
chrV	4125001	4200000	20	4.92459e-06
chrV	4200001	4275000	25	1.58046e-05
chrV	4275001	4350000	65	4.06313e-05
chrV	4350001	4425000	12	2.00429e-05
chrV	4425001	4500000	31	1.37237e-05
chrV	4500001	4575000	57	4.26426e-05
chrV	4575001	4650000	53	5.5595e-05
chrV	4650001	4725000	59	4.47393e-05
chrV	4725001	4800000	52	3.62044e-05
chrV	4800001	4875000	41	3.48648e-05
chrV	4875001	4950000	22	2.95643e-05
chrV	4950001	5025000	39	1.10254e-05
chrV	5025001	5100000	43	3.94845e-05
chrV	5100001	5175000	63	4.992e-05
chrV	5175001	5250000	45	4.07713e-05
chrV	5250001	5325000	19	2.38593e-05
chrV	5325001	5400000	38	3.10101e-05
chrV	5400001	5475000	19	2.2696e-05
chrV	5475001	5550000	38	1.67602e-05
chrV	5550001	5625000	32	1.0157e-05
chrV	5625001	5700000	46	3.21486e-05
chrV	5700001	5775000	30	2.34174e-05
chrV	5775001	5850000	35	1.43958e-05
chrV	5850001	5925000	36	1.53583e-05
chrV	5925001	6000000	46	1.56328e-05
chrV	6000001	6075000	21	8.06486e-06
chrV	6075001	6150000	30	1.84681e-05
chrV	6150001	6225000	47	2.17416e-05
chrV	6225001	6300000	55	3.9811e-05
chrV	6300001	6375000	32	1.58334e-05
chrV	6375001	6450000	29	1.05239e-05
chrV	6450001	6525000	13	1.26921e-05
chrV	6525001	6600000	53	1.98664e-05
chrV	6600001	6675000	29	8.43446e-06
chrV	6675001	6750000	21	1.5653e-05
chrV	6750001	6825000	75	0.000116061
chrV	6825001	6900000	50	3.83997e-05
chrV	6900001	6975000	37	2.51404e-05
chrV	6975001	7050000	52	2.92197e-05
chrV	7050001	7125000	45	5.53274e-05
chrV	7125001	7200000	52	3.42688e-05
chrV	7200001	7275000	56	6.27761e-05
chrV	7275001	7350000	15	8.16135e-06
chrV	7350001	7425000	37	3.05957e-05
chrV	7425001	7500000	23	1.54135e-05
chrV	7500001	7575000	36	2.7231e-05
chrV	7575001	7650000	8	2.03204e-06
chrV	7650001	7725000	18	1.64525e-05
chrV	7725001	7800000	11	1.62691e-05
chrV	7800001	7875000	46	4.71406e-05
chrV	7875001	7950000	21	1.30974e-05
chrV	7950001	8025000	27	5.19715e-05
chrV	8025001	8100000	28	3.04326e-05
chrV	8100001	8175000	30	2.60907e-05
chrV	8175001	8250000	17	6.06551e-06
chrV	8250001	8325000	36	3.26364e-05
chrV	8325001	8400000	39	4.67277e-05
chrV	8400001	8475000	26	3.63657e-05
chrV	8475001	8550000	20	5.1899e-05
chrV	8550001	8625000	40	2.07797e-05
chrV	8625001	8700000	73	4.64057e-05
chrV	8700001	8775000	31	4.25119e-05
chrV	8775001	8850000	47	3.84241e-05
chrV	8850001	8925000	36	3.67211e-05
chrV	8925001	9000000	33	1.80645e-05
chrV	9000001	9075000	38	3.89801e-05
chrV	9075001	9150000	22	1.48382e-05
chrV	9150001	9225000	41	4.37773e-05
chrV	9225001	9300000	12	7.84806e-06
chrV	9300001	9375000	22	1.0867e-05
chrV	9375001	9450000	16	3.34436e-06
chrV	9450001	9525000	44	4.44178e-05
chrV	9525001	9600000	27	2.92405e-05
chrV	9600001	9675000	11	1.47757e-05
chrV	9675001	9750000	53	3.48202e-05
chrV	9750001	9825000	35	2.35933e-05
chrV	9825001	9900000	8	4.39768e-06
chrV	9900001	9975000	22	1.13444e-05
chrV	9975001	10050000	28	2.57701e-05
chrV	10050001	10125000	42	3.03624e-05
chrV	10125001	10200000	63	6.96892e-05
chrV	10200001	10275000	28	2.50675e-05
chrV	10275001	10350000	66	3.95378e-05
chrV	10350001	10425000	12	2.65123e-05
chrV	10425001	10500000	31	1.03598e-05
chrV	10500001	10575000	34	1.89451e-05
chrV	10575001	10650000	21	1.93817e-05
chrV	10650001	10725000	40	3.56403e-05
chrV	10725001	10800000	2	6.61193e-07
chrV	10800001	10875000	32	2.80172e-05
chrV	10875001	10950000	43	2.01127e-05
chrV	10950001	11025000	24	2.94825e-05
chrV	11025001	11100000	51	2.21663e-05
chrV	11100001	11175000	59	6.97937e-05
chrV	11175001	11250000	72	7.98524e-05
chrV	11250001	11325000	39	3.98465e-05
chrV	11325001	11400000	58	6.07054e-05
chrV	11400001	11475000	41	4.67367e-05
chrV	11475001	11550000	36	3.76771e-05
chrV	11550001	11625000	54	6.78377e-05
chrV	11625001	11700000	68	6.0925e-05
chrV	11700001	11775000	73	9.30014e-05
chrV	11775001	11850000	16	1.29516e-05
chrV	11850001	11925000	50	5.14848e-05
chrV	11925001	12000000	48	8.20132e-05
chrV	12000001	12075000	51	5.20937e-05
chrV	12075001	12150000	93	0.000106099
chrV	12150001	12225000	57	6.13199e-05
chrV	12225001	12300000	16	2.3665e-05
chrV	12300001	12375000	24	2.89551e-05
chrV	12375001	12450000	14	9.12703e-06
chrV	12450001	12525000	38	1.98456e-05
chrV	12525001	12600000	72	7.67907e-05
chrV	12600001	12675000	21	2.0668e-05
chrV	12675001	12750000	47	5.84113e-05
chrV	12750001	12825000	18	1.32623e-05
chrV	12825001	12900000	108	0.000170886
chrV	12900001	12975000	56	8.30723e-05
chrV	12975001	13050000	76	9.82405e-05
chrV	13050001	13125000	21	1.95177e-05
chrV	13125001	13200000	35	2.67707e-05
chrV	13200001	13275000	62	5.23318e-05
chrV	13275001	13350000	66	4.77994e-05
chrV	13350001	13425000	21	2.21088e-05
chrV	13425001	13500000	108	0.000152347
chrV	13500001	13575000	50	3.7879e-05
chrV	13575001	13650000	44	3.81951e-05
chrV	13650001	13725000	36	1.60004e-05
chrV	13725001	13800000	31	1.67525e-05
chrV	13800001	13875000	36	4.66212e-05
chrV	13875001	13950000	32	2.75173e-05
chrV	13950001	14025000	28	4.00591e-05
chrV	14025001	14100000	30	3.57608e-05
chrV	14100001	14175000	41	3.63736e-05
chrV	14175001	14250000	13	1.03095e-05
chrV	14250001	14325000	58	5.6352e-05
chrV	14325001	14400000	175	0.000233422
chrV	14400001	14475000	69	7.84257e-05
chrV	14475001	14550000	39	2.97544e-05
chrV	14550001	14625000	81	6.94658e-05
chrV	14625001	14700000	53	4.18477e-05
chrV	14700001	14775000	83	7.30414e-05
chrV	14775001	14850000	41	4.03681e-05
chrV	14850001	14925000	100	6.34685e-05
chrV	14925001	15000000	71	5.29343e-05
chrV	15000001	15075000	87	9.3397e-05
chrV	15075001	15150000	29	1.69037e-05
chrV	15150001	15225000	50	3.02372e-05
chrV	15225001	15300000	53	2.25334e-05
chrV	15300001	15375000	44	2.38334e-05
chrV	15375001	15450000	62	3.10939e-05
chrV	15450001	15525000	19	1.12255e-05
chrV	15525001	15600000	18	1.44482e-05
chrVI	1	75000	62	8.6455e-05
chrVI	75001	150000	23	1.86721e-05
chrVI	150001	225000	44	2.49613e-05
chrVI	225001	300000	40	2.91312e-05
chrVI	300001	375000	44	3.03564e-05
chrVI	375001	450000	51	3.05825e-05
chrVI	450001	525000	6	7.49314e-06
chrVI	525001	600000	34	3.56517e-05
chrVI	600001	675000	36	4.68591e-05
chrVI	675001	750000	45	3.6626e-05
chrVI	750001	825000	16	6.79895e-06
chrVI	825001	900000	37	3.91935e-05
chrVI	900001	975000	50	3.89661e-05
chrVI	975001	1050000	28	4.5663e-05
chrVI	1050001	1125000	73	7.23516e-05
